uniqid_eco4,NWALT82_11_eco4,NWALT82_12_eco4,NWALT82_21_eco4,NWALT82_22_eco4,NWALT82_23_eco4,NWALT82_24_eco4,NWALT82_25_eco4,NWALT82_26_eco4,NWALT82_27_eco4,NWALT82_31_eco4,NWALT82_32_eco4,NWALT82_33_eco4,NWALT82_41_eco4,NWALT82_43_eco4,NWALT82_44_eco4,NWALT82_45_eco4,NWALT82_46_eco4,NWALT82_50_eco4,NWALT82_60_eco4,NWALT82_9999_eco4
833,0.62,0.04,0.09,0.04,0.00,0.01,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.07,0.42,0.05,3.42,94.33,0.77,0.00
834,6.17,0.00,0.02,0.17,0.00,0.02,0.00,0.09,0.25,0.00,0.09,0.00,0.00,0.04,0.26,0.00,0.65,91.80,0.43,0.00
835,4.00,0.13,0.14,0.01,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.16,64.47,30.99,0.00
836,0.98,0.09,0.47,0.09,0.04,0.04,0.03,0.27,0.64,0.00,0.32,0.00,0.02,1.29,1.74,0.10,1.24,91.80,0.84,0.00
837,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.78,89.08,0.00
838,0.91,0.49,1.99,2.17,1.16,0.58,1.99,7.00,1.92,0.38,2.76,0.02,0.16,16.44,24.86,4.14,3.25,29.49,0.29,0.00
839,0.73,0.04,0.34,0.12,0.03,0.08,0.00,0.80,0.87,0.10,3.64,0.00,0.01,2.04,5.99,1.68,2.53,80.34,0.65,0.00
840,0.43,0.00,0.82,0.46,0.25,0.14,0.23,1.15,1.08,0.03,0.83,0.00,0.06,1.38,21.37,1.79,1.87,68.10,0.00,0.00
841,0.11,0.00,0.13,0.00,0.00,0.06,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.38,11.23,0.00
842,0.09,0.00,0.18,0.02,0.02,0.02,0.01,0.10,0.47,0.00,0.27,0.00,0.04,0.08,1.11,0.19,0.20,95.86,1.33,0.00
843,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.05,75.33,24.37,0.00
844,0.21,0.00,0.54,0.01,0.00,0.00,0.00,0.02,0.18,0.00,0.09,0.00,0.02,0.03,0.26,0.09,1.05,93.88,3.62,0.00
845,0.02,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,97.82,1.87,0.00
846,0.34,0.01,0.32,0.01,0.01,0.02,0.00,0.01,0.25,0.00,0.04,0.00,0.00,0.01,0.08,0.04,0.03,94.55,4.27,0.00
847,0.04,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.86,1.04,0.00
848,2.87,0.00,0.28,0.02,0.02,0.04,0.00,0.05,0.22,0.01,0.27,0.00,0.02,0.02,0.03,0.01,0.53,94.10,1.50,0.00
849,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,99.69,0.01,0.00
850,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,74.02,25.56,0.00
851,0.10,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.11,98.73,0.96,0.00
852,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.58,78.86,17.77,0.00
853,0.01,0.00,0.22,0.00,0.00,0.00,0.00,0.01,0.04,0.00,0.04,0.00,0.00,0.61,1.03,0.28,6.16,91.60,0.00,0.00
854,0.38,0.00,0.12,0.02,0.01,0.00,0.01,0.08,0.18,0.00,0.32,0.01,0.00,0.28,0.75,0.09,1.51,95.62,0.62,0.00
855,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.49,79.87,19.37,0.00
856,0.02,0.02,0.21,0.06,0.07,0.03,0.03,0.15,0.21,0.02,0.66,0.01,0.11,2.96,0.30,0.02,5.00,89.60,0.47,0.05
857,0.01,0.00,0.05,0.01,0.03,0.00,0.01,0.02,0.02,0.01,0.10,0.00,0.23,0.00,0.00,0.00,0.68,93.89,4.91,0.02
858,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.78,42.18,0.00
859,0.01,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,1.83,98.07,0.00,0.00
860,0.01,0.00,0.14,0.01,0.00,0.00,0.00,0.01,0.06,0.00,0.15,0.10,0.05,0.03,0.05,0.00,7.39,91.66,0.29,0.05
861,0.90,0.33,1.16,2.33,1.44,0.95,3.68,3.96,1.08,1.27,1.93,0.27,0.31,30.08,12.81,1.24,26.41,9.64,0.23,0.00
862,0.20,0.02,1.17,1.03,0.26,0.25,1.13,1.83,1.01,0.74,1.00,0.03,0.18,52.84,13.35,2.93,15.82,6.20,0.02,0.00
863,0.47,5.03,0.45,0.08,0.05,0.02,0.00,0.13,0.32,0.00,0.01,0.00,0.00,86.78,1.42,0.02,0.57,4.64,0.00,0.00
864,0.77,0.06,0.69,1.17,0.24,0.17,1.35,1.99,0.93,0.22,1.19,0.03,0.02,49.35,4.91,1.69,27.82,7.08,0.30,0.00
865,3.61,2.60,1.40,1.52,0.52,0.57,1.92,1.87,1.00,0.46,0.23,0.01,2.07,69.17,3.91,0.22,1.47,7.26,0.20,0.00
866,0.05,0.00,0.00,0.01,0.00,0.02,0.00,0.00,0.07,0.00,0.00,0.00,0.00,5.22,1.22,0.54,78.23,14.64,0.00,0.00
867,0.20,0.13,1.30,0.97,0.53,0.41,1.21,1.12,0.74,0.33,0.30,0.10,0.25,72.04,6.96,0.65,9.56,3.19,0.00,0.00
868,1.76,2.32,1.32,0.59,0.66,0.19,0.19,0.67,0.81,0.09,0.09,0.32,0.00,72.97,7.85,0.55,3.39,6.22,0.00,0.00
869,16.11,6.39,0.43,0.36,0.62,0.16,0.28,0.43,0.57,0.38,0.11,0.01,0.00,54.21,7.40,0.82,1.18,8.50,2.03,0.00
870,0.20,0.34,0.85,1.37,0.80,0.30,2.20,2.03,1.33,0.36,0.49,0.00,0.02,84.46,2.97,0.12,0.97,1.19,0.00,0.00
871,0.10,0.02,3.49,7.05,3.28,1.22,9.62,6.47,1.54,0.84,0.32,0.00,0.00,60.23,4.21,0.26,0.36,1.01,0.00,0.00
872,1.71,9.03,0.41,0.18,0.24,0.07,0.05,0.30,0.39,0.06,0.17,0.01,0.00,52.12,11.04,0.74,6.78,16.70,0.00,0.00
873,0.32,0.26,1.55,2.15,1.01,0.51,3.06,3.47,1.71,0.30,0.44,0.00,0.04,61.77,15.13,0.37,4.51,3.39,0.00,0.00
874,1.24,0.02,1.77,0.94,0.61,0.16,0.52,1.72,1.10,0.14,0.57,0.01,0.20,61.13,8.59,0.50,17.26,3.53,0.00,0.00
875,0.30,0.01,0.78,1.13,0.45,0.19,1.35,1.88,0.90,0.18,0.32,0.00,0.01,71.76,13.67,0.57,3.14,3.37,0.00,0.00
876,0.25,0.04,0.65,0.33,0.37,0.00,0.05,0.07,0.32,0.00,0.02,0.00,0.00,93.67,1.38,0.15,1.17,1.54,0.00,0.00
877,2.12,0.38,0.43,0.44,0.09,0.05,0.08,0.45,0.28,0.00,0.06,0.00,0.01,78.25,10.41,0.74,2.04,4.17,0.00,0.00
878,0.09,0.01,0.60,0.55,0.39,0.23,1.10,0.39,0.47,0.53,0.24,0.04,0.02,23.31,0.75,3.88,44.83,22.56,0.00,0.00
879,0.43,0.00,1.03,1.23,0.47,0.18,1.22,1.47,0.69,0.33,0.28,0.01,0.31,60.64,8.05,2.23,10.37,11.05,0.00,0.00
880,0.17,0.00,0.49,0.11,0.13,0.00,0.00,0.02,0.39,0.00,0.00,0.03,2.02,46.45,1.86,0.95,24.87,22.49,0.00,0.00
881,1.28,0.17,0.58,0.09,0.02,0.05,0.00,0.04,0.17,0.00,0.00,0.00,0.00,64.42,5.43,3.72,19.73,4.31,0.00,0.00
882,0.13,0.04,0.06,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.45,0.61,0.39,9.11,88.46,0.72,0.00
883,0.08,0.05,0.08,0.01,0.01,0.02,0.01,0.05,0.06,0.09,0.04,0.00,0.00,4.53,1.03,0.28,5.86,87.64,0.16,0.00
884,0.01,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.35,0.05,0.03,3.13,96.03,0.35,0.00
885,0.29,0.33,0.20,0.01,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.01,3.83,5.61,0.77,2.53,85.97,0.33,0.00
886,9.45,4.77,0.28,0.03,0.01,0.01,0.00,0.07,0.09,0.00,0.09,0.01,0.00,2.33,13.40,1.76,0.95,66.69,0.07,0.00
887,0.53,0.07,0.09,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.00,0.01,0.22,0.32,0.68,9.51,87.11,1.42,0.00
888,0.11,0.05,0.04,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.10,0.26,0.33,3.49,94.14,1.45,0.00
889,0.03,0.00,0.25,0.01,0.01,0.00,0.00,0.02,0.13,0.00,0.05,0.00,0.00,20.17,4.18,1.28,37.12,36.73,0.00,0.00
890,1.67,0.14,0.29,0.04,0.03,0.01,0.01,0.12,0.18,0.00,0.14,0.07,0.01,36.81,3.21,0.70,15.58,40.97,0.01,0.00
891,0.01,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.08,1.68,93.41,4.73,0.00
892,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.18,43.82,55.92,0.00
893,0.19,0.32,0.18,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.01,0.46,1.70,2.49,4.89,89.20,0.50,0.00
894,14.98,8.30,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.72,0.94,0.23,0.20,72.52,0.00,0.00
895,0.00,0.00,0.30,0.07,0.00,0.06,0.00,0.03,0.13,0.55,0.39,0.00,0.02,0.02,0.05,0.01,6.14,89.86,2.31,0.06
896,0.00,0.03,0.09,0.00,0.00,0.05,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.02,12.86,86.44,0.43,0.02
897,0.00,0.01,0.22,0.03,0.01,0.07,0.00,0.02,0.30,0.00,0.07,0.01,0.04,0.46,0.18,0.00,2.05,96.44,0.03,0.05
898,0.05,0.00,0.20,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.01,0.02,0.01,0.00,0.00,99.28,0.22,0.17
899,0.08,0.00,1.24,2.09,0.18,2.49,1.85,5.15,1.88,3.84,2.92,0.05,0.16,0.95,0.68,0.00,3.79,71.61,1.05,0.00
900,20.60,0.01,0.81,0.56,0.20,0.14,0.40,0.79,0.63,0.39,0.85,0.05,0.00,25.38,21.46,0.28,0.02,27.29,0.07,0.05
901,4.55,0.38,0.55,0.51,0.07,0.20,0.26,1.03,0.72,0.11,3.10,0.00,0.00,22.63,22.00,0.37,0.50,42.82,0.16,0.06
902,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,99.78,0.00,0.00
903,0.02,0.00,0.04,0.00,0.01,0.01,0.00,0.00,0.02,0.00,0.00,0.00,0.02,0.00,0.01,0.00,0.64,98.11,1.11,0.02
904,0.03,0.00,0.29,0.04,0.05,0.01,0.02,0.05,0.11,0.03,0.16,0.04,0.02,1.84,0.35,0.02,2.42,93.00,1.50,0.02
905,0.47,0.03,0.08,0.03,0.01,0.06,0.01,0.13,0.13,0.19,0.50,0.01,0.17,0.01,0.02,0.00,0.65,93.43,4.08,0.01
906,0.14,0.11,0.35,0.33,0.14,0.12,0.44,0.56,0.44,1.02,1.60,0.02,0.37,0.65,0.36,0.01,6.44,85.05,1.84,0.01
907,0.00,0.00,0.31,0.00,0.01,0.00,0.00,0.00,0.03,0.00,0.00,0.01,0.01,0.10,0.09,0.00,1.09,98.30,0.01,0.04
908,0.21,0.12,1.34,3.19,0.85,0.97,4.63,3.27,2.02,4.21,2.52,0.10,0.02,32.00,1.74,0.02,0.84,41.95,0.00,0.00
909,0.48,2.53,0.64,0.62,0.55,0.18,0.27,0.53,0.90,1.09,0.48,0.06,0.06,32.70,3.75,0.06,0.99,54.11,0.00,0.00
910,1.14,1.67,1.44,0.49,0.61,0.07,0.11,0.50,0.90,0.01,1.24,0.04,0.05,34.25,5.85,0.12,0.46,51.00,0.04,0.03
911,3.38,2.10,0.15,0.04,0.01,0.00,0.00,0.04,0.16,0.00,0.14,0.00,0.01,3.08,1.10,0.01,0.06,89.61,0.09,0.02
912,6.83,4.51,0.35,0.03,0.04,0.00,0.00,0.04,0.20,0.00,0.09,0.01,0.00,0.75,0.49,0.01,0.03,85.77,0.83,0.02
913,8.68,2.56,0.20,0.05,0.06,0.01,0.04,0.07,0.18,0.01,0.26,0.00,0.01,0.37,0.43,0.02,0.01,86.76,0.29,0.00
914,4.88,2.68,0.89,0.40,0.13,0.06,0.12,0.87,1.14,0.58,4.90,0.01,0.09,3.86,6.21,0.36,0.10,72.61,0.13,0.00
915,7.25,2.06,0.94,0.54,0.33,0.15,0.10,2.28,1.65,0.12,16.29,0.04,0.09,1.83,4.57,0.21,0.15,60.92,0.48,0.00
916,5.12,5.15,0.43,0.19,0.06,0.06,0.01,0.54,1.26,0.01,3.62,0.18,0.06,2.06,0.91,0.05,0.25,76.01,4.02,0.00
917,3.56,9.85,1.59,0.82,0.31,0.12,0.31,1.31,1.05,3.58,3.33,0.02,0.06,1.66,2.57,0.02,0.04,69.54,0.24,0.00
918,1.04,0.88,3.67,3.62,2.44,1.65,6.73,8.03,1.12,5.36,8.08,0.05,0.06,21.29,19.72,0.22,0.10,15.79,0.14,0.00
919,20.09,3.10,1.24,0.57,0.36,0.54,0.21,1.19,0.83,0.55,3.61,0.03,0.04,12.47,22.19,0.19,0.32,31.95,0.51,0.00
920,4.65,2.35,1.51,1.20,0.45,0.71,1.04,2.84,0.97,1.13,4.35,0.04,0.21,20.54,30.26,0.38,0.13,27.20,0.00,0.00
921,6.44,6.15,0.51,0.19,0.12,0.08,0.14,0.40,0.52,0.01,1.48,0.02,0.03,6.37,24.03,0.97,1.04,51.46,0.00,0.03
922,1.97,3.28,0.54,0.18,0.27,0.05,0.09,0.35,0.46,0.02,1.20,0.02,0.10,7.24,21.47,0.71,0.53,61.51,0.00,0.00
923,1.41,1.42,1.45,0.78,0.26,0.37,0.73,1.12,0.92,1.12,4.34,0.03,0.05,14.39,29.67,0.65,0.51,40.77,0.00,0.00
924,4.42,2.38,3.32,3.94,1.54,2.09,4.88,17.97,1.12,6.70,20.22,0.14,0.48,4.53,2.71,0.03,0.25,22.14,1.14,0.00
925,1.11,11.33,2.18,1.85,0.85,0.78,1.65,6.93,1.49,5.81,8.17,0.12,0.73,6.73,1.60,0.02,0.02,47.18,1.46,0.00
926,4.87,24.97,4.31,4.87,0.82,3.79,10.77,11.11,1.48,5.86,5.80,0.82,0.12,1.53,1.01,0.00,0.01,16.54,1.35,0.00
927,0.84,5.15,3.34,5.04,2.54,1.98,5.45,11.65,1.77,7.92,4.18,0.03,0.10,24.70,12.42,0.15,0.12,12.54,0.09,0.00
928,0.98,0.07,4.52,5.42,1.14,2.49,7.25,10.12,1.26,7.13,5.91,0.01,0.01,4.56,1.05,0.07,0.00,48.00,0.00,0.00
929,0.65,0.13,2.83,5.34,3.50,1.68,6.86,6.50,2.43,3.09,3.05,0.07,0.16,39.23,4.13,1.69,2.29,15.31,1.05,0.00
930,0.58,0.00,1.13,2.28,0.94,1.98,3.77,9.06,1.37,11.04,4.02,0.11,0.06,1.06,0.72,0.15,2.50,59.14,0.07,0.00
931,0.49,0.03,7.29,19.45,10.93,5.94,41.38,6.22,1.35,4.26,0.27,0.05,0.05,0.90,0.53,0.01,0.10,0.76,0.00,0.00
932,1.12,0.22,5.33,11.82,6.99,6.03,18.35,12.82,2.49,14.43,2.37,0.40,0.04,2.31,0.63,0.03,1.04,13.52,0.00,0.05
933,0.64,0.05,1.50,4.32,2.03,2.31,5.64,12.65,1.93,10.61,4.97,0.01,0.03,4.07,0.89,0.18,3.34,44.81,0.00,0.01
934,0.49,0.02,0.47,0.24,0.02,0.33,0.00,1.77,1.28,0.52,6.06,0.02,0.02,3.30,0.34,0.38,0.23,82.63,1.84,0.05
935,0.40,0.05,0.86,0.01,0.01,0.08,0.00,0.00,0.65,0.00,0.00,0.00,0.00,0.12,0.02,0.01,0.00,97.28,0.36,0.15
936,1.37,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.90,36.37,60.35,0.00
937,1.36,0.00,0.02,0.05,0.92,0.03,0.06,0.07,0.49,0.17,0.28,0.12,0.14,0.02,0.52,0.00,2.49,92.66,0.60,0.00
938,0.85,0.40,3.85,9.05,3.97,2.25,9.20,15.09,3.22,8.35,4.43,0.06,0.10,12.81,5.62,0.70,4.09,15.95,0.00,0.00
939,1.03,0.01,0.38,0.64,0.20,0.53,0.15,4.31,2.19,4.38,6.46,0.09,0.03,2.70,0.85,0.95,10.11,64.89,0.09,0.00
940,0.05,0.02,0.14,0.07,0.09,0.07,0.02,0.38,1.03,0.33,0.94,0.00,0.01,3.82,0.12,0.03,1.03,91.44,0.40,0.00
941,0.05,0.00,0.10,0.00,0.01,0.01,0.00,0.01,0.06,0.00,0.02,0.07,0.00,0.02,0.01,0.00,0.00,79.91,19.72,0.00
942,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.55,31.44,0.00
943,0.22,0.01,0.29,0.05,0.10,0.00,0.00,0.24,0.68,0.01,0.70,0.00,0.20,0.09,0.29,0.31,2.39,84.74,9.66,0.00
944,0.02,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,39.37,60.59,0.00
945,0.46,0.03,0.24,0.05,0.02,0.07,0.01,0.19,0.45,0.81,0.38,0.01,0.01,0.16,0.29,0.09,0.55,90.46,5.69,0.00
946,0.55,0.01,0.22,0.29,0.01,0.06,0.35,1.85,0.44,0.10,3.15,0.00,0.00,0.02,0.01,0.01,0.08,78.70,14.16,0.00
947,0.11,0.00,0.40,0.05,0.02,0.04,0.01,0.19,0.26,0.01,0.27,0.00,0.03,0.23,0.42,0.37,6.06,91.18,0.35,0.00
948,0.26,0.03,0.11,0.04,0.01,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.12,0.57,0.16,0.38,97.47,0.51,0.00
949,0.14,0.06,0.03,0.06,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.19,0.45,0.04,0.19,87.83,10.77,0.00
950,1.57,0.01,0.39,0.11,0.07,0.03,0.06,0.47,0.55,0.01,0.48,0.00,0.02,6.50,1.02,0.31,3.04,85.11,0.25,0.00
951,0.09,0.04,0.21,0.15,0.05,0.08,0.08,0.52,0.24,0.01,1.39,0.02,0.01,0.33,0.06,0.11,0.34,94.90,1.37,0.00
952,0.07,0.46,0.07,0.01,0.00,0.00,0.00,0.02,0.03,0.00,0.07,0.00,0.00,0.06,0.12,0.05,1.17,96.34,1.52,0.00
953,2.63,13.47,0.36,0.05,0.01,0.05,0.00,0.95,0.48,0.00,3.02,0.00,0.00,0.21,1.74,1.36,1.05,72.55,2.09,0.00
954,17.25,2.11,0.65,0.23,0.10,0.06,0.21,0.40,0.37,0.02,0.25,0.06,0.01,24.71,22.74,2.71,9.90,17.82,0.39,0.00
955,0.36,0.54,0.07,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.00,0.00,0.04,0.10,0.33,2.84,95.67,0.00,0.00
956,0.67,1.35,0.19,0.00,0.00,0.00,0.00,0.05,0.06,0.00,0.83,0.00,0.00,0.72,0.17,0.02,0.47,95.14,0.31,0.00
957,2.17,0.55,0.11,0.01,0.00,0.00,0.01,0.01,0.05,0.00,0.02,0.00,0.01,1.38,0.74,0.23,16.18,78.47,0.07,0.00
958,0.66,0.00,1.09,0.29,0.06,0.12,0.09,0.44,0.77,0.00,0.88,0.01,0.00,19.19,11.44,1.39,25.17,35.86,2.54,0.00
959,1.77,0.49,0.64,0.10,0.00,0.00,0.00,0.15,0.36,0.00,0.13,0.00,0.00,15.01,22.71,8.31,21.44,28.90,0.00,0.00
960,0.07,0.02,0.07,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.12,0.22,1.71,86.37,11.41,0.00
961,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,33.50,66.20,0.00
962,0.27,0.02,0.04,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.02,0.71,0.12,72.88,25.93,0.00,0.00
963,3.64,0.02,0.16,0.01,0.00,0.00,0.00,0.02,0.05,0.00,0.06,0.00,0.00,0.29,1.01,0.17,4.35,90.20,0.02,0.00
964,0.08,0.02,0.16,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.01,0.00,0.00,0.04,1.70,97.96,0.00,0.00
965,0.18,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.01,0.17,0.42,0.87,13.91,84.32,0.00,0.00
966,0.42,0.06,0.04,0.00,0.00,0.01,0.00,0.00,0.02,0.00,0.01,0.00,0.01,1.11,1.80,0.03,13.83,78.44,4.23,0.00
967,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.21,1.46,0.79,11.17,78.40,6.77,0.00
