uniqid_eco4,NWALT92_11_eco4,NWALT92_12_eco4,NWALT92_21_eco4,NWALT92_22_eco4,NWALT92_23_eco4,NWALT92_24_eco4,NWALT92_25_eco4,NWALT92_26_eco4,NWALT92_27_eco4,NWALT92_31_eco4,NWALT92_32_eco4,NWALT92_33_eco4,NWALT92_41_eco4,NWALT92_43_eco4,NWALT92_44_eco4,NWALT92_45_eco4,NWALT92_46_eco4,NWALT92_50_eco4,NWALT92_60_eco4,NWALT92_9999_eco4
833,0.62,0.04,0.10,0.04,0.00,0.01,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.02,0.39,0.05,3.42,94.39,0.77,0.00
834,6.17,0.00,0.02,0.18,0.00,0.02,0.00,0.09,0.25,0.00,0.11,0.00,0.00,0.01,0.24,0.00,0.65,91.82,0.43,0.00
835,4.00,0.13,0.15,0.01,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.16,64.47,30.99,0.00
836,0.98,0.09,0.49,0.09,0.04,0.04,0.03,0.31,0.61,0.00,0.73,0.00,0.02,1.21,1.75,0.09,1.21,91.47,0.84,0.00
837,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.86,96.00,0.00
838,0.91,0.49,2.04,2.25,1.20,0.66,2.81,6.55,1.78,0.36,3.22,0.02,0.16,17.06,23.15,4.37,3.34,29.34,0.29,0.00
839,0.73,0.04,0.35,0.13,0.03,0.09,0.00,0.89,0.81,0.10,4.44,0.00,0.00,1.86,5.88,1.76,2.58,79.65,0.65,0.00
840,0.43,0.00,0.83,0.47,0.26,0.17,0.25,1.18,1.05,0.04,1.20,0.00,0.06,1.03,21.20,1.99,1.90,67.94,0.00,0.00
841,0.11,0.00,0.14,0.00,0.00,0.06,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.50,23.10,0.00
842,0.12,0.00,0.18,0.02,0.02,0.02,0.01,0.11,0.46,0.00,0.45,0.00,0.04,0.05,1.06,0.21,0.21,95.68,1.36,0.00
843,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.05,75.33,24.37,0.00
844,0.21,0.00,0.55,0.01,0.00,0.00,0.00,0.02,0.18,0.00,0.10,0.00,0.01,0.03,0.22,0.10,1.05,93.89,3.62,0.00
845,0.02,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,90.94,8.75,0.00
846,0.34,0.01,0.33,0.01,0.01,0.02,0.00,0.02,0.26,0.00,0.04,0.00,0.00,0.00,0.06,0.04,0.03,85.58,13.23,0.00
847,0.04,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.55,52.35,0.00
848,2.87,0.00,0.29,0.02,0.02,0.04,0.00,0.05,0.22,0.01,0.32,0.00,0.02,0.03,0.02,0.01,0.53,89.02,6.51,0.00
849,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,97.60,2.11,0.00
850,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.01,64.87,0.00
851,0.10,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,75.12,24.67,0.00
852,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.57,70.63,0.00
853,0.01,0.00,0.23,0.00,0.00,0.00,0.00,0.01,0.04,0.00,0.04,0.00,0.00,0.70,0.90,0.28,6.17,91.62,0.00,0.00
854,0.38,0.00,0.12,0.02,0.01,0.00,0.01,0.08,0.19,0.00,0.37,0.01,0.00,0.27,0.72,0.09,1.50,95.27,0.96,0.00
855,0.17,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.47,75.00,24.26,0.00
856,0.02,0.02,0.22,0.07,0.08,0.04,0.06,0.19,0.19,0.02,0.95,0.01,0.11,2.71,0.53,0.02,4.98,88.81,0.91,0.05
857,0.01,0.00,0.05,0.02,0.03,0.00,0.01,0.02,0.02,0.01,0.11,0.00,0.23,0.00,0.00,0.00,0.68,89.40,9.38,0.02
858,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.51,51.46,0.00
859,0.01,0.00,0.09,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,1.83,98.04,0.00,0.00
860,0.01,0.00,0.15,0.01,0.00,0.00,0.00,0.02,0.06,0.00,0.21,0.10,0.05,0.04,0.05,0.00,7.38,91.05,0.83,0.05
861,0.90,0.33,1.22,2.56,1.54,1.11,4.81,3.84,1.09,1.18,2.40,0.25,0.31,27.47,12.57,1.33,26.94,9.93,0.23,0.00
862,0.20,0.02,1.20,1.14,0.27,0.26,1.49,1.74,1.03,0.66,1.14,0.04,0.19,49.00,14.97,3.23,16.61,6.77,0.02,0.00
863,0.47,5.03,0.47,0.10,0.05,0.02,0.02,0.14,0.31,0.00,0.02,0.00,0.00,85.77,1.80,0.03,0.71,5.08,0.00,0.00
864,0.77,0.06,0.72,1.27,0.25,0.21,1.78,1.99,0.95,0.27,1.23,0.03,0.02,48.68,4.38,1.86,28.21,7.01,0.30,0.00
865,3.61,2.60,1.46,1.63,0.54,0.62,2.47,1.61,1.05,0.46,0.22,0.01,2.09,67.51,3.80,0.26,1.69,8.18,0.20,0.00
866,0.05,0.00,0.00,0.01,0.00,0.03,0.00,0.00,0.07,0.00,0.00,0.00,0.00,3.97,1.07,0.59,78.57,15.64,0.00,0.00
867,0.20,0.13,1.33,1.07,0.59,0.45,1.66,1.01,0.72,0.39,0.48,0.10,0.26,69.93,7.57,0.74,9.93,3.44,0.00,0.00
868,1.76,2.32,1.43,0.69,0.76,0.24,0.27,0.67,1.05,0.10,0.15,0.32,0.00,68.70,8.91,0.71,4.22,7.71,0.00,0.00
869,16.11,6.39,0.46,0.41,0.63,0.21,0.38,0.49,0.62,0.36,0.19,0.01,0.00,53.50,7.28,0.90,1.28,8.75,2.03,0.00
870,0.20,0.34,0.89,1.51,0.82,0.33,2.63,1.89,1.32,0.34,0.58,0.00,0.02,83.52,3.05,0.13,1.07,1.37,0.00,0.00
871,0.10,0.02,3.60,7.46,3.53,1.27,10.72,6.11,1.47,0.72,0.41,0.00,0.00,57.95,4.92,0.31,0.42,1.00,0.00,0.00
872,1.95,9.03,0.43,0.21,0.25,0.07,0.15,0.29,0.40,0.06,0.18,0.01,0.00,50.84,12.49,0.70,6.83,16.09,0.00,0.00
873,0.32,0.26,1.62,2.28,1.05,0.56,4.16,2.93,1.66,0.36,0.48,0.00,0.04,60.45,16.01,0.33,4.51,2.98,0.00,0.00
874,1.24,0.02,1.85,1.07,0.69,0.19,0.95,1.87,1.13,0.15,0.65,0.01,0.20,59.82,8.72,0.50,17.38,3.55,0.00,0.00
875,0.30,0.01,0.81,1.20,0.47,0.21,1.86,1.57,0.91,0.21,0.40,0.00,0.01,70.78,13.85,0.65,3.32,3.44,0.00,0.00
876,0.25,0.04,0.68,0.41,0.38,0.00,0.06,0.06,0.33,0.00,0.02,0.00,0.00,93.25,1.20,0.20,1.29,1.82,0.00,0.00
877,2.12,0.38,0.45,0.55,0.09,0.05,0.16,0.42,0.29,0.00,0.06,0.00,0.01,77.68,10.36,0.80,2.14,4.44,0.00,0.00
878,0.09,0.01,0.63,0.60,0.40,0.25,1.12,0.53,0.45,0.49,0.82,0.04,0.03,23.03,0.79,3.91,44.69,22.12,0.00,0.00
879,0.43,0.00,1.07,1.39,0.50,0.20,1.69,1.47,0.73,0.29,0.44,0.01,0.35,59.13,8.75,2.29,10.42,10.83,0.00,0.00
880,0.17,0.00,0.52,0.13,0.14,0.00,0.00,0.02,0.40,0.00,0.00,0.02,2.22,45.88,2.19,1.00,24.90,22.39,0.00,0.00
881,1.28,0.17,0.60,0.10,0.02,0.06,0.00,0.04,0.17,0.00,0.00,0.00,0.00,63.51,5.87,3.81,19.98,4.40,0.00,0.00
882,0.14,0.04,0.07,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.47,0.62,0.39,9.12,88.42,0.72,0.00
883,0.08,0.05,0.08,0.01,0.01,0.02,0.01,0.05,0.06,0.08,0.04,0.00,0.00,4.35,0.77,0.29,5.98,87.53,0.59,0.00
884,0.01,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.35,0.13,0.03,3.12,95.91,0.41,0.00
885,0.29,0.33,0.21,0.01,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.01,4.54,4.84,0.78,2.53,86.02,0.33,0.00
886,9.45,4.77,0.29,0.03,0.01,0.01,0.00,0.07,0.09,0.00,0.09,0.01,0.00,2.95,12.58,1.82,0.96,66.81,0.07,0.00
887,0.53,0.07,0.09,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.00,0.01,0.23,0.29,0.69,9.51,87.12,1.42,0.00
888,0.11,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.12,0.23,0.34,3.49,94.09,1.51,0.00
889,0.03,0.00,0.26,0.01,0.01,0.00,0.00,0.02,0.13,0.00,0.05,0.00,0.00,20.45,3.50,1.28,37.47,36.77,0.00,0.00
890,1.68,0.14,0.29,0.05,0.05,0.01,0.01,0.12,0.18,0.00,0.13,0.04,0.01,36.44,2.41,0.72,16.02,41.66,0.01,0.00
891,0.01,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.08,1.68,92.57,5.57,0.00
892,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.18,43.82,55.92,0.00
893,0.19,0.32,0.19,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.01,0.45,1.50,2.58,4.91,89.31,0.50,0.00
894,14.98,8.30,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.13,0.44,0.23,0.21,72.59,0.00,0.00
895,0.00,0.00,0.31,0.08,0.00,0.08,0.00,0.04,0.12,0.54,0.42,0.00,0.02,0.01,0.06,0.01,6.14,80.10,12.00,0.06
896,0.00,0.03,0.09,0.00,0.00,0.06,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.02,11.90,71.17,16.64,0.02
897,0.00,0.01,0.23,0.04,0.01,0.09,0.00,0.09,0.23,0.00,0.72,0.01,0.04,0.43,0.19,0.00,1.92,95.89,0.03,0.05
898,0.05,0.00,0.22,0.02,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.01,0.02,0.01,0.00,0.00,94.22,5.26,0.17
899,0.08,0.00,1.28,2.49,0.19,3.44,4.27,4.73,1.48,2.95,7.14,0.05,0.18,0.67,0.38,0.00,3.63,64.07,2.98,0.00
900,20.60,0.01,0.85,0.63,0.21,0.19,0.52,0.83,0.66,0.41,0.96,0.05,0.00,24.33,21.45,0.29,0.02,27.86,0.07,0.05
901,4.55,0.38,0.60,0.62,0.08,0.26,0.45,1.73,0.69,0.10,2.32,0.00,0.00,23.93,20.81,0.36,0.50,40.53,2.00,0.06
902,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,99.75,0.00,0.00
903,0.02,0.00,0.04,0.00,0.01,0.01,0.00,0.00,0.02,0.00,0.00,0.00,0.02,0.00,0.01,0.00,0.43,80.04,19.38,0.02
904,0.03,0.00,0.31,0.05,0.06,0.01,0.03,0.06,0.11,0.03,0.19,0.04,0.03,1.91,0.29,0.02,2.25,83.18,11.38,0.02
905,0.47,0.03,0.09,0.04,0.01,0.09,0.02,0.21,0.11,0.17,0.72,0.01,0.16,0.01,0.02,0.00,0.54,79.91,17.40,0.01
906,0.14,0.11,0.37,0.38,0.14,0.19,0.57,0.79,0.45,0.84,2.00,0.02,0.37,0.64,0.36,0.01,6.43,83.61,2.56,0.01
907,0.00,0.00,0.32,0.00,0.01,0.00,0.00,0.00,0.03,0.00,0.00,0.01,0.01,0.11,0.09,0.00,1.09,92.36,5.93,0.04
908,0.21,0.12,1.53,4.06,1.05,1.57,7.66,5.02,2.06,2.53,2.67,0.10,0.02,28.77,1.18,0.02,0.82,40.62,0.00,0.00
909,0.48,2.53,0.67,0.69,0.72,0.28,0.38,0.68,0.92,0.95,0.90,0.06,0.04,32.24,3.76,0.06,0.99,53.67,0.00,0.00
910,1.14,1.67,1.48,0.50,0.62,0.11,0.13,0.51,0.88,0.01,1.37,0.04,0.06,33.03,5.18,0.12,0.50,52.59,0.04,0.03
911,3.38,2.10,0.15,0.04,0.01,0.00,0.00,0.05,0.16,0.00,0.14,0.00,0.01,2.96,0.99,0.01,0.07,89.82,0.09,0.02
912,6.84,4.51,0.37,0.04,0.04,0.00,0.00,0.04,0.20,0.00,0.09,0.01,0.00,0.81,0.48,0.01,0.04,85.68,0.83,0.02
913,8.68,2.56,0.22,0.05,0.06,0.01,0.04,0.07,0.18,0.01,0.26,0.00,0.01,0.36,0.50,0.02,0.01,86.69,0.29,0.00
914,4.88,2.68,0.91,0.41,0.13,0.08,0.14,0.98,1.04,0.60,7.15,0.01,0.11,3.35,6.37,0.37,0.10,70.55,0.13,0.00
915,7.25,2.06,0.98,0.58,0.34,0.17,0.11,2.60,1.47,0.11,20.10,0.04,0.10,1.39,4.45,0.22,0.15,57.40,0.48,0.00
916,5.12,5.15,0.44,0.21,0.10,0.07,0.01,0.62,1.20,0.01,4.82,0.18,0.07,2.37,1.00,0.04,0.25,74.33,4.02,0.00
917,3.56,9.85,1.62,0.85,0.33,0.13,0.35,1.45,0.93,3.54,4.31,0.02,0.07,1.59,2.45,0.02,0.04,68.63,0.24,0.00
918,1.03,0.88,3.74,3.71,2.50,1.75,6.97,8.43,1.04,5.64,9.76,0.06,0.07,19.96,16.64,0.29,0.11,17.27,0.14,0.00
919,20.09,3.10,1.28,0.60,0.37,0.58,0.27,1.42,0.69,0.57,6.17,0.03,0.05,10.94,20.32,0.25,0.47,32.27,0.51,0.00
920,4.65,2.35,1.56,1.24,0.47,0.80,1.19,2.94,0.86,1.23,6.91,0.03,0.23,19.78,27.39,0.53,0.22,27.62,0.00,0.00
921,6.44,6.15,0.53,0.20,0.19,0.09,0.16,0.41,0.51,0.02,1.78,0.03,0.03,5.02,20.37,1.57,1.58,54.88,0.00,0.03
922,1.97,3.28,0.56,0.20,0.31,0.08,0.10,0.36,0.47,0.02,1.62,0.02,0.11,6.39,18.61,1.15,0.95,63.79,0.00,0.00
923,1.41,1.42,1.49,0.80,0.27,0.44,0.74,1.17,0.87,1.19,5.81,0.03,0.05,13.78,26.59,0.96,0.81,42.18,0.00,0.00
924,4.42,2.38,3.46,4.20,1.61,2.33,5.55,19.56,0.95,6.16,20.87,0.13,0.51,3.75,2.76,0.02,0.22,19.99,1.14,0.00
925,1.16,11.33,2.27,2.04,1.02,0.94,2.25,7.82,1.22,5.34,10.09,0.11,0.77,6.31,1.48,0.02,0.02,44.37,1.46,0.00
926,4.87,24.97,4.38,4.97,0.88,3.91,11.50,11.13,1.31,5.64,6.89,0.82,0.12,1.21,0.96,0.00,0.01,15.08,1.35,0.00
927,0.84,5.15,3.43,5.36,2.73,2.16,6.55,12.50,1.58,7.85,6.19,0.03,0.11,21.44,11.24,0.17,0.16,12.44,0.09,0.00
928,1.00,0.07,4.66,5.61,1.17,2.57,8.09,9.97,1.06,6.66,6.50,0.01,0.01,4.45,0.98,0.07,0.00,47.12,0.00,0.00
929,0.65,0.13,2.97,5.81,3.64,1.84,8.36,6.18,2.53,3.13,2.79,0.06,0.16,36.63,4.98,1.68,2.25,15.16,1.05,0.00
930,0.58,0.00,1.19,2.51,1.00,2.28,5.04,9.45,1.28,10.40,4.97,0.11,0.07,0.64,0.59,0.15,2.48,57.19,0.07,0.00
931,0.49,0.03,7.37,19.83,11.16,6.11,42.55,5.51,1.42,3.87,0.17,0.05,0.05,0.43,0.22,0.01,0.09,0.62,0.00,0.00
932,1.12,0.22,5.48,13.09,7.47,6.77,23.19,12.60,1.72,11.63,2.40,0.40,0.04,1.23,0.30,0.03,1.03,11.22,0.00,0.05
933,0.65,0.05,1.67,5.06,2.30,3.05,9.34,12.91,1.98,9.10,5.86,0.01,0.03,2.28,0.55,0.19,3.21,41.58,0.17,0.01
934,0.50,0.02,0.50,0.29,0.02,0.43,0.03,2.58,1.03,0.47,9.75,0.02,0.02,2.83,0.36,0.35,0.17,77.16,3.40,0.05
935,0.40,0.05,0.88,0.02,0.01,0.08,0.00,0.00,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,96.01,1.74,0.15
936,1.37,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.90,36.37,60.35,0.00
937,1.36,0.00,0.02,0.05,0.98,0.04,0.06,0.07,0.51,0.17,0.27,0.12,0.15,0.00,0.54,0.00,2.49,92.57,0.60,0.00
938,0.85,0.40,4.09,10.13,4.38,2.65,14.12,15.21,3.31,7.75,5.36,0.06,0.10,7.73,5.17,0.71,3.82,14.16,0.00,0.00
939,1.03,0.01,0.43,0.82,0.30,0.66,0.58,6.18,1.98,3.83,10.30,0.08,0.03,1.74,0.67,0.97,8.46,61.84,0.09,0.00
940,0.05,0.02,0.15,0.09,0.11,0.11,0.23,0.67,0.85,0.34,3.28,0.00,0.01,3.07,0.09,0.03,1.03,75.00,14.86,0.00
941,0.05,0.00,0.10,0.00,0.01,0.01,0.00,0.01,0.05,0.00,0.03,0.07,0.00,0.02,0.01,0.00,0.00,53.78,45.85,0.00
942,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.02,88.97,0.00
943,0.22,0.01,0.30,0.07,0.11,0.01,0.01,0.55,0.49,0.03,3.76,0.00,0.22,0.02,0.22,0.32,2.38,81.63,9.66,0.00
944,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,32.16,67.79,0.00
945,0.46,0.03,0.26,0.06,0.02,0.08,0.02,0.23,0.45,0.79,0.52,0.01,0.01,0.11,0.27,0.10,0.52,86.36,9.69,0.00
946,0.55,0.01,0.24,0.32,0.01,0.07,0.75,1.59,0.47,0.32,2.53,0.00,0.00,0.01,0.01,0.01,0.07,69.89,23.13,0.00
947,0.11,0.00,0.42,0.05,0.02,0.04,0.03,0.20,0.24,0.03,0.33,0.00,0.03,0.17,0.38,0.38,6.07,83.61,7.90,0.00
948,0.26,0.03,0.11,0.05,0.01,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.10,0.58,0.16,0.38,97.47,0.51,0.00
949,0.14,0.06,0.03,0.06,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.16,0.48,0.04,0.19,86.18,12.42,0.00
950,1.57,0.01,0.40,0.12,0.07,0.04,0.08,0.47,0.55,0.02,0.47,0.00,0.03,6.28,1.13,0.31,3.05,84.86,0.56,0.00
951,0.09,0.04,0.22,0.17,0.05,0.14,0.08,0.60,0.25,0.01,1.30,0.02,0.01,0.31,0.03,0.11,0.34,94.85,1.37,0.00
952,0.07,0.46,0.07,0.01,0.00,0.01,0.00,0.03,0.03,0.00,0.06,0.00,0.00,0.06,0.12,0.05,1.17,96.34,1.52,0.00
953,2.63,13.47,0.39,0.05,0.01,0.08,0.00,0.96,0.48,0.00,2.99,0.00,0.01,0.18,1.75,1.35,1.05,72.51,2.09,0.00
954,17.25,2.11,0.68,0.24,0.11,0.07,0.21,0.41,0.37,0.02,0.25,0.06,0.01,26.65,20.63,2.79,9.93,17.81,0.39,0.00
955,0.36,0.54,0.07,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.00,0.00,0.04,0.06,0.34,2.84,95.69,0.00,0.00
956,0.67,1.35,0.20,0.00,0.00,0.00,0.00,0.05,0.06,0.00,0.83,0.00,0.00,0.77,0.13,0.02,0.47,95.13,0.31,0.00
957,2.17,0.55,0.12,0.01,0.00,0.00,0.01,0.01,0.05,0.00,0.02,0.00,0.01,1.47,0.71,0.22,16.17,78.42,0.07,0.00
958,0.66,0.00,1.13,0.29,0.06,0.12,0.09,0.50,0.78,0.00,1.78,0.01,0.00,21.73,8.62,1.42,24.78,35.49,2.54,0.00
959,1.77,0.49,0.67,0.10,0.00,0.00,0.02,0.13,0.36,0.01,0.13,0.00,0.00,17.23,20.67,8.33,21.36,28.72,0.00,0.00
960,0.07,0.02,0.07,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.15,0.22,1.70,86.35,11.41,0.00
961,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,33.50,66.20,0.00
962,0.27,0.02,0.04,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.05,0.71,0.12,72.87,25.91,0.00,0.00
963,3.64,0.02,0.16,0.01,0.00,0.00,0.00,0.02,0.05,0.00,0.06,0.00,0.00,0.33,1.01,0.17,4.35,90.16,0.02,0.00
964,0.08,0.02,0.17,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.04,1.70,97.95,0.00,0.00
965,0.18,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.01,0.18,0.42,0.87,13.89,84.32,0.00,0.00
966,0.42,0.06,0.05,0.00,0.00,0.01,0.00,0.00,0.02,0.00,0.01,0.00,0.01,1.30,1.57,0.03,13.84,78.45,4.23,0.00
967,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.28,1.33,0.84,11.17,78.41,6.77,0.00
