uniqid_county,NLCD11_11_county,NLCD11_12_county,NLCD11_21_county,NLCD11_22_county,NLCD11_23_county,NLCD11_24_county,NLCD11_31_county,NLCD11_41_county,NLCD11_42_county,NLCD11_43_county,NLCD11_52_county,NLCD11_71_county,NLCD11_81_county,NLCD11_82_county,NLCD11_90_county,NLCD11_95_county,NLCD11_9999_county
697,1.33,0.00,4.86,1.96,0.42,0.16,0.12,8.51,0.00,0.03,0.05,2.32,44.90,31.26,3.99,0.08,0.00
698,0.84,0.00,4.52,1.45,0.28,0.08,0.17,7.16,0.00,0.32,0.02,8.78,47.44,27.85,1.04,0.04,0.00
699,0.64,0.00,3.12,0.45,0.05,0.01,0.01,14.37,0.25,0.08,0.05,53.97,22.69,4.17,0.14,0.01,0.00
700,1.11,0.00,4.78,1.45,0.29,0.08,0.05,7.88,0.02,0.32,0.02,5.06,54.10,23.71,1.07,0.04,0.00
701,2.00,0.00,4.25,1.13,0.14,0.03,0.12,19.08,0.06,0.83,0.33,2.86,45.99,19.72,3.07,0.39,0.00
702,0.65,0.00,3.74,0.84,0.07,0.02,0.05,7.78,0.08,1.24,0.06,12.01,46.56,26.17,0.72,0.02,0.00
703,0.49,0.00,3.52,1.37,0.20,0.05,0.12,11.02,0.01,0.59,0.02,18.60,41.56,21.52,0.82,0.11,0.00
704,1.37,0.00,4.08,1.66,0.32,0.10,0.14,8.05,0.01,0.29,0.06,6.93,50.71,23.68,2.52,0.08,0.00
705,4.08,0.00,3.48,1.15,0.18,0.04,0.10,5.90,0.01,0.10,0.05,34.52,30.37,18.20,1.39,0.44,0.00
706,0.87,0.00,2.70,0.42,0.03,0.00,0.13,7.82,0.00,0.21,0.03,60.33,22.42,4.53,0.49,0.01,0.00
707,1.15,0.00,3.36,0.57,0.06,0.01,0.04,5.12,0.00,0.11,0.04,68.41,16.78,3.67,0.66,0.02,0.00
708,2.79,0.00,4.68,0.85,0.37,0.27,0.09,44.88,0.68,0.37,0.21,2.22,31.51,11.08,0.00,0.00,0.00
709,0.20,0.00,4.64,2.67,0.70,0.15,0.69,69.71,0.40,1.89,0.55,9.86,8.39,0.13,0.01,0.01,0.00
710,1.54,0.00,5.21,5.09,1.41,0.51,0.78,37.28,0.89,14.27,0.15,10.26,22.46,0.10,0.01,0.04,0.00
711,6.03,0.00,5.16,0.79,0.39,0.19,0.04,36.23,2.07,0.00,0.08,1.40,10.64,34.61,2.34,0.02,0.00
712,1.48,0.00,3.79,1.04,0.39,0.16,0.29,42.89,4.86,0.01,0.11,4.01,8.30,25.45,3.24,3.97,0.00
713,0.36,0.00,5.00,1.96,0.67,0.15,1.57,72.41,0.46,5.11,1.14,10.54,0.62,0.00,0.00,0.02,0.00
714,0.38,0.00,5.00,0.59,0.25,0.07,0.08,40.67,0.74,0.09,0.21,2.53,44.65,4.72,0.00,0.01,0.00
715,0.57,0.00,7.60,2.57,1.05,0.36,0.07,28.89,2.33,0.37,0.07,2.12,39.08,14.77,0.08,0.06,0.00
716,5.96,0.00,5.63,1.49,0.56,0.23,0.12,16.40,1.02,0.00,0.03,0.15,6.89,57.36,2.57,1.58,0.00
717,0.60,0.00,3.60,0.54,0.20,0.11,0.15,33.57,1.88,0.00,0.04,1.32,9.55,45.21,2.18,1.06,0.00
718,0.37,0.00,4.38,1.67,0.36,0.06,0.39,77.86,0.19,2.06,0.62,7.01,4.95,0.07,0.00,0.00,0.00
719,0.80,0.00,5.59,1.76,0.29,0.05,0.15,61.40,1.99,13.16,0.10,7.52,6.95,0.18,0.06,0.00,0.00
720,10.69,0.00,4.78,1.03,0.43,0.37,0.12,36.73,4.63,0.00,0.04,1.54,13.19,20.95,4.80,0.70,0.00
721,0.24,0.00,4.65,1.57,0.60,0.09,1.84,79.70,0.18,3.28,1.20,6.34,0.30,0.00,0.00,0.01,0.00
722,3.79,0.00,4.32,2.68,0.47,0.14,0.18,51.45,0.14,1.54,0.39,2.26,26.01,6.61,0.03,0.01,0.00
723,0.61,0.00,5.22,0.28,0.11,0.05,0.06,44.04,1.56,0.61,0.14,3.05,38.17,6.00,0.06,0.04,0.00
724,0.37,0.00,4.49,0.31,0.18,0.11,0.09,51.91,0.98,0.57,0.39,3.39,33.33,3.87,0.02,0.00,0.00
725,1.81,0.00,2.83,0.19,0.05,0.01,0.04,56.53,8.45,1.70,0.08,3.75,21.16,2.83,0.53,0.05,0.00
726,8.27,0.00,2.88,0.33,0.13,0.07,0.59,38.71,4.20,0.00,0.10,3.31,14.93,21.48,3.52,1.47,0.00
727,5.04,0.00,4.42,2.13,0.43,0.08,0.24,60.49,0.56,3.09,0.64,3.55,13.81,5.51,0.01,0.01,0.00
728,0.09,0.00,4.67,0.28,0.08,0.03,0.01,53.15,1.39,0.62,0.19,3.17,32.73,3.60,0.00,0.00,0.00
729,1.06,0.00,4.96,0.68,0.17,0.06,0.11,37.11,1.36,0.23,0.09,2.23,49.44,2.50,0.01,0.01,0.00
730,11.25,0.00,4.77,0.60,0.19,0.10,0.20,7.87,0.11,0.00,0.58,0.25,2.39,55.11,15.46,1.10,0.00
731,0.12,0.00,4.46,2.09,0.15,0.02,0.30,66.93,0.34,3.51,0.36,9.47,12.19,0.05,0.01,0.00,0.00
732,1.08,0.00,3.82,0.47,0.17,0.06,0.38,54.36,0.82,0.03,0.82,4.50,12.86,18.37,1.56,0.69,0.00
733,7.98,0.00,3.63,0.28,0.10,0.06,0.02,18.11,0.63,0.00,0.10,0.19,9.43,47.57,9.23,2.68,0.00
734,0.30,0.00,5.81,0.56,0.29,0.09,0.02,27.02,1.78,0.35,0.37,1.69,26.64,34.83,0.19,0.05,0.00
735,0.64,0.00,6.58,3.25,1.46,0.46,0.03,33.95,2.20,0.69,0.30,2.58,46.31,1.53,0.01,0.02,0.00
736,0.30,0.00,4.71,0.40,0.14,0.04,0.04,39.31,1.59,0.32,0.12,1.31,32.24,19.32,0.10,0.05,0.00
737,16.19,0.00,2.44,0.53,0.15,0.05,0.08,54.12,3.22,0.00,0.09,1.83,9.38,10.20,1.53,0.19,0.00
738,0.46,0.00,4.26,0.99,0.47,0.21,0.09,44.12,2.77,0.60,0.10,2.40,32.73,10.02,0.66,0.12,0.00
739,1.51,0.00,3.98,0.45,0.22,0.06,0.06,52.49,3.35,0.44,0.21,4.56,27.23,5.30,0.10,0.04,0.00
740,0.43,0.00,5.21,1.89,1.03,0.41,0.28,43.38,3.18,0.38,0.15,2.47,25.77,13.75,1.58,0.07,0.00
741,1.49,0.00,2.72,0.39,0.09,0.03,0.04,76.48,1.46,0.63,0.20,2.59,11.01,2.83,0.02,0.01,0.00
742,6.55,0.00,9.52,3.67,1.56,0.89,0.08,25.01,1.81,0.00,0.04,0.37,5.66,35.91,6.70,2.22,0.00
743,0.23,0.00,3.95,0.59,0.25,0.11,0.05,39.49,3.13,1.94,0.08,4.47,39.71,5.94,0.01,0.04,0.00
744,1.75,0.00,5.31,0.44,0.20,0.09,0.18,45.86,1.08,0.21,0.28,4.51,37.43,2.56,0.03,0.07,0.00
745,0.28,0.00,5.06,0.35,0.18,0.03,0.01,28.15,0.95,0.25,0.56,1.51,19.60,42.89,0.17,0.01,0.00
746,0.33,0.00,4.85,0.71,0.25,0.11,0.08,30.06,1.05,0.00,0.11,1.20,19.79,39.97,1.42,0.07,0.00
747,4.64,0.00,4.19,0.23,0.06,0.02,0.02,25.29,0.57,0.00,0.18,0.37,8.76,48.69,5.18,1.80,0.00
748,5.47,0.00,3.25,0.52,0.33,0.27,0.09,55.14,0.41,0.03,0.71,3.99,11.23,17.53,0.65,0.38,0.00
749,5.37,0.00,3.88,0.53,0.18,0.08,0.07,15.66,0.62,0.00,0.01,0.40,8.96,60.74,2.80,0.70,0.00
750,0.69,0.00,4.28,2.61,0.45,0.11,0.13,62.48,0.94,3.50,0.22,6.03,17.91,0.61,0.05,0.00,0.00
751,0.81,0.00,4.70,0.88,0.45,0.23,0.24,26.97,4.20,1.29,0.24,3.51,51.24,5.24,0.01,0.01,0.00
752,3.62,0.00,4.36,0.32,0.09,0.03,0.03,13.78,0.36,0.00,0.09,0.18,7.02,55.67,14.16,0.27,0.00
753,0.45,0.00,4.83,2.40,0.97,0.24,5.83,66.21,0.40,3.15,0.11,14.53,0.83,0.06,0.00,0.00,0.00
754,1.95,0.00,4.13,0.78,0.38,0.14,0.82,48.21,4.11,0.14,0.17,6.77,13.83,13.98,2.19,2.41,0.00
755,1.66,0.00,4.83,2.31,0.80,0.30,0.85,45.25,0.96,4.31,0.27,4.74,31.82,1.88,0.00,0.01,0.00
756,1.24,0.00,5.29,2.99,0.83,0.21,0.41,57.44,1.75,8.31,0.78,9.28,11.23,0.20,0.00,0.02,0.00
757,2.55,0.00,2.96,0.15,0.05,0.03,0.05,48.09,3.37,0.01,0.05,3.62,20.22,16.16,2.10,0.59,0.00
758,0.28,0.00,4.01,1.47,0.46,0.08,3.79,73.39,0.12,1.98,0.03,13.86,0.53,0.00,0.00,0.00,0.00
759,1.66,0.00,4.57,0.44,0.16,0.06,0.06,53.55,1.07,0.42,0.25,3.53,29.43,4.77,0.00,0.03,0.00
760,0.85,0.00,3.28,0.26,0.11,0.03,0.04,59.40,1.19,0.26,0.11,5.99,15.36,11.58,0.96,0.57,0.00
761,0.06,0.00,3.04,0.17,0.07,0.04,0.05,64.52,0.19,0.07,0.27,4.33,24.03,3.15,0.00,0.01,0.00
762,0.32,0.00,4.31,0.84,0.19,0.02,2.58,81.95,0.09,2.21,0.52,6.71,0.21,0.05,0.00,0.00,0.00
763,1.87,0.00,6.42,0.85,0.43,0.13,0.20,27.92,1.25,0.33,0.11,1.27,51.87,7.27,0.02,0.05,0.00
764,0.15,0.00,3.53,1.25,0.29,0.04,1.51,77.49,0.51,3.86,0.10,8.89,2.34,0.02,0.02,0.00,0.00
765,10.01,0.00,4.48,0.55,0.24,0.15,0.13,47.67,0.76,0.39,0.19,1.91,27.78,5.73,0.02,0.01,0.00
766,0.21,0.00,5.06,1.79,0.49,0.08,0.17,61.98,0.49,1.96,0.43,5.62,21.55,0.16,0.00,0.00,0.00
767,0.41,0.00,4.86,1.34,0.66,0.34,0.06,38.59,3.22,0.05,0.39,3.32,15.51,31.07,0.10,0.08,0.00
768,2.31,0.00,3.72,0.20,0.06,0.02,0.07,54.52,1.42,0.20,0.19,4.46,24.89,7.76,0.14,0.04,0.00
769,7.76,0.00,2.55,0.26,0.08,0.04,0.13,57.09,3.11,0.02,0.21,2.40,10.57,14.61,1.05,0.13,0.00
770,0.57,0.00,6.11,1.62,0.85,0.50,0.09,33.30,0.20,0.08,0.04,2.15,48.26,6.24,0.00,0.00,0.00
771,0.78,0.00,4.29,0.35,0.16,0.05,0.07,47.70,6.64,1.29,0.32,4.29,31.92,1.97,0.15,0.03,0.00
772,0.26,0.00,4.04,1.62,0.15,0.01,0.25,74.92,0.58,3.23,0.21,7.11,7.55,0.05,0.01,0.00,0.00
773,0.12,0.00,6.93,1.23,0.36,0.17,0.04,10.53,0.60,0.02,0.13,0.18,26.50,53.18,0.02,0.00,0.00
774,0.47,0.00,5.05,1.07,0.29,0.08,0.43,61.23,1.86,21.71,0.64,5.34,1.77,0.03,0.01,0.04,0.00
775,0.20,0.00,3.79,0.58,0.24,0.13,0.06,45.11,0.92,0.44,0.11,1.74,36.02,10.63,0.02,0.01,0.00
776,0.93,0.00,5.11,0.39,0.11,0.05,0.01,23.20,1.00,0.00,0.20,0.44,6.24,59.66,2.07,0.57,0.00
777,3.35,0.00,6.49,2.36,1.06,0.45,0.10,22.28,0.93,0.00,0.06,0.83,11.60,48.98,1.09,0.41,0.00
778,0.49,0.00,3.88,0.42,0.14,0.11,0.08,43.83,4.83,0.06,0.11,3.00,16.08,25.32,1.27,0.37,0.00
779,6.14,0.00,3.11,0.37,0.08,0.02,0.41,0.39,0.16,1.43,0.19,0.04,0.55,71.73,14.60,0.78,0.00
780,5.79,0.00,3.22,2.01,0.18,0.04,0.27,3.80,23.59,3.89,12.40,3.96,16.77,8.51,13.74,1.82,0.00
781,2.63,0.00,3.41,1.19,0.19,0.06,0.11,0.60,12.56,6.23,4.28,1.87,1.69,49.88,12.86,2.43,0.00
782,4.39,0.00,3.59,0.43,0.15,0.05,0.17,0.30,0.07,0.90,0.29,0.02,0.19,61.56,27.12,0.77,0.00
783,3.11,0.00,4.27,3.81,0.58,0.19,0.17,5.87,39.95,8.69,12.35,2.63,6.46,0.24,11.42,0.27,0.00
784,1.62,0.00,3.68,1.91,0.20,0.08,0.08,3.61,51.48,4.11,13.33,5.44,2.30,0.10,11.63,0.43,0.00
785,1.70,0.00,3.42,2.58,0.15,0.03,0.01,3.77,53.70,7.55,9.73,2.79,3.95,0.17,10.40,0.03,0.00
786,3.75,0.00,2.68,2.98,0.16,0.03,0.01,4.36,40.43,6.41,11.74,2.73,3.90,0.31,19.12,1.40,0.00
787,2.66,0.00,3.58,1.04,0.08,0.02,0.03,1.83,32.38,4.08,9.05,2.76,0.76,13.06,26.85,1.81,0.00
788,3.89,0.00,3.45,3.95,1.38,0.56,0.20,7.93,29.17,8.68,10.58,2.57,10.84,2.08,13.76,0.94,0.00
789,2.53,0.00,4.29,0.39,0.13,0.04,0.03,1.52,1.92,4.81,0.30,0.04,0.00,67.94,15.29,0.76,0.00
790,0.95,0.00,2.56,1.07,0.12,0.04,0.05,2.81,55.53,3.66,13.27,3.06,1.23,0.06,14.99,0.61,0.00
791,5.72,0.00,6.40,6.70,2.42,1.09,0.33,7.79,15.89,10.72,8.66,2.59,9.82,7.69,13.11,1.08,0.00
792,1.95,0.00,3.82,1.78,0.24,0.09,0.05,5.01,51.47,2.69,14.35,3.89,1.62,0.09,12.51,0.44,0.00
793,0.31,0.00,4.59,0.48,0.09,0.03,0.01,0.35,2.52,1.80,0.95,0.01,0.93,76.00,11.76,0.18,0.00
794,5.33,0.00,3.79,0.18,0.04,0.01,0.13,0.76,0.10,1.90,0.10,0.02,0.03,55.93,30.52,1.17,0.00
795,1.22,0.00,2.42,1.22,0.22,0.06,1.41,6.35,27.29,10.40,16.95,6.80,8.42,0.97,14.82,1.44,0.00
796,4.35,0.00,7.24,6.03,1.96,0.71,0.10,5.17,16.71,7.18,7.89,1.42,1.75,15.71,21.83,1.97,0.00
797,0.54,0.00,4.08,4.40,0.82,0.23,0.06,5.30,42.59,5.55,12.21,2.71,5.58,0.43,15.43,0.06,0.00
798,1.74,0.00,5.92,0.62,0.18,0.05,0.01,0.73,0.77,4.18,0.20,0.03,0.04,69.14,15.04,1.35,0.00
799,2.99,0.00,3.43,0.37,0.09,0.01,0.15,46.09,7.99,7.94,9.87,1.00,6.00,2.12,11.53,0.42,0.00
800,1.78,0.00,4.42,0.81,0.23,0.06,0.02,11.84,8.78,4.08,7.80,2.42,24.57,9.14,20.83,3.20,0.00
801,0.37,0.00,3.93,0.25,0.07,0.03,0.38,25.68,21.67,9.88,9.58,6.30,7.07,2.17,11.67,0.98,0.00
802,5.64,0.00,5.34,1.16,0.53,0.22,0.28,0.04,0.01,0.05,0.08,0.01,0.37,69.24,16.67,0.36,0.00
803,1.05,0.00,2.53,0.78,0.11,0.02,0.01,31.62,11.95,7.17,15.86,2.17,9.88,11.86,4.63,0.36,0.00
804,0.86,0.00,4.13,0.69,0.15,0.03,0.16,7.57,31.45,19.84,15.95,3.97,7.35,0.53,7.04,0.28,0.00
805,0.59,0.00,3.87,0.97,0.25,0.05,0.01,11.11,21.49,20.13,14.07,3.71,13.85,1.03,8.56,0.31,0.00
806,0.54,0.00,3.91,0.94,0.28,0.09,0.01,8.02,28.71,11.67,7.53,2.03,17.04,1.51,17.15,0.58,0.00
807,2.08,0.00,3.74,0.30,0.08,0.02,0.00,0.03,0.00,0.06,0.14,0.00,0.20,58.87,34.25,0.23,0.00
808,0.74,0.00,2.90,0.72,0.10,0.03,0.12,11.54,24.35,17.34,16.02,3.79,8.67,0.29,13.06,0.33,0.00
809,2.51,0.00,3.16,0.65,0.11,0.02,0.05,9.41,14.18,5.62,8.30,1.59,17.60,16.74,18.13,1.94,0.00
810,3.70,0.00,3.50,0.60,0.25,0.08,0.38,0.09,0.01,0.10,0.04,0.12,1.16,74.29,15.38,0.30,0.00
811,0.70,0.00,5.05,0.72,0.31,0.09,0.05,18.43,17.81,11.44,9.18,3.06,18.76,0.30,13.40,0.68,0.00
812,8.45,0.00,5.31,1.10,0.44,0.13,0.15,28.59,7.50,3.66,8.09,1.39,9.82,10.38,12.85,2.14,0.00
813,0.61,0.00,3.77,0.84,0.13,0.04,0.30,19.70,22.40,15.83,12.91,3.99,12.39,1.06,5.80,0.23,0.00
814,0.53,0.00,4.26,0.54,0.12,0.03,0.02,26.30,16.82,7.49,9.80,8.15,9.71,7.20,8.15,0.88,0.00
815,1.21,0.00,3.71,0.43,0.09,0.02,0.11,29.43,6.67,2.90,8.11,1.18,5.42,26.32,13.86,0.54,0.00
816,0.53,0.00,3.23,0.60,0.08,0.03,0.01,6.75,29.46,20.62,10.20,2.81,11.93,0.61,12.67,0.47,0.00
817,0.85,0.00,4.12,1.98,0.49,0.16,0.06,21.87,12.59,5.75,11.99,2.21,18.52,12.56,5.75,1.09,0.00
818,5.83,0.00,6.10,0.63,0.25,0.08,0.01,0.09,0.03,0.14,0.07,0.01,0.46,77.78,8.17,0.35,0.00
819,0.56,0.00,4.05,0.56,0.16,0.05,0.07,19.22,22.06,10.80,8.29,4.38,13.45,1.21,14.16,0.96,0.00
820,5.45,0.00,5.15,1.05,0.57,0.22,0.25,37.27,0.51,1.71,4.65,0.46,2.24,12.38,27.34,0.76,0.00
821,2.28,0.00,4.71,1.64,0.25,0.06,0.12,18.60,3.93,1.47,15.10,0.46,28.84,15.67,5.61,1.26,0.00
822,1.50,0.00,4.89,0.30,0.11,0.02,0.05,0.07,0.07,0.11,0.00,0.00,0.05,77.99,14.37,0.48,0.00
823,1.11,0.00,3.84,1.82,0.30,0.10,0.06,17.03,15.01,5.26,14.01,2.25,16.91,17.41,4.06,0.83,0.00
824,1.48,0.00,4.28,1.98,0.41,0.15,0.02,19.58,14.88,8.26,14.38,2.58,11.34,13.86,6.13,0.69,0.00
825,2.15,0.00,4.75,0.39,0.12,0.04,0.14,26.09,2.66,1.09,4.85,0.42,9.89,32.13,14.65,0.64,0.00
826,1.36,0.00,7.51,4.14,1.84,0.70,0.08,23.07,7.28,7.40,12.00,1.16,19.25,6.20,7.74,0.27,0.00
827,0.49,0.00,4.97,0.54,0.17,0.04,0.02,17.57,21.35,10.34,9.11,3.76,16.42,1.53,12.73,0.95,0.00
828,7.96,0.00,4.30,1.38,0.14,0.02,0.15,22.55,17.25,6.48,13.06,2.27,12.16,5.65,5.31,1.32,0.00
829,1.21,0.00,5.21,1.85,0.58,0.24,0.03,21.39,14.29,6.72,13.04,2.64,12.27,9.60,9.60,1.34,0.00
830,1.24,0.00,3.60,1.08,0.21,0.06,0.03,12.53,15.37,5.18,7.70,1.94,24.39,16.81,8.20,1.68,0.00
831,0.48,0.00,4.33,0.33,0.10,0.03,0.02,21.96,22.26,9.26,10.35,5.78,8.90,3.63,11.84,0.76,0.00
832,4.55,0.00,10.04,4.87,2.45,0.84,0.51,17.80,1.75,1.28,10.64,0.69,12.33,23.87,7.08,1.32,0.00
833,0.80,0.00,2.96,0.57,0.13,0.04,0.07,13.71,25.92,15.00,16.76,5.20,7.10,0.44,11.06,0.25,0.00
834,0.78,0.00,2.66,0.87,0.11,0.03,0.02,18.56,16.72,5.32,10.88,3.68,11.74,18.51,8.31,1.80,0.00
835,9.37,0.00,4.13,0.53,0.16,0.04,0.01,0.13,0.06,0.24,0.38,0.01,0.05,69.84,14.65,0.39,0.00
836,8.46,0.00,2.35,0.07,0.01,0.00,0.29,0.25,0.12,0.30,1.25,0.04,0.41,42.70,42.50,1.26,0.00
837,1.57,0.00,3.41,0.30,0.03,0.00,0.08,35.85,16.50,13.85,11.81,1.74,2.98,4.08,7.57,0.26,0.00
838,2.15,0.00,4.09,1.22,0.30,0.05,0.12,23.30,14.53,9.30,14.18,3.26,8.44,5.38,12.95,0.72,0.00
839,4.81,0.00,6.50,0.80,0.35,0.09,0.17,0.25,0.03,0.30,0.01,0.19,0.32,66.34,19.20,0.64,0.00
840,6.06,0.00,6.33,0.62,0.39,0.15,0.04,0.08,0.02,0.09,0.13,0.01,0.23,66.90,18.28,0.67,0.00
841,1.52,0.00,7.54,4.60,1.97,0.72,0.09,10.71,10.05,5.17,9.13,1.19,19.26,21.98,5.00,1.07,0.00
842,0.77,0.00,3.86,0.40,0.06,0.01,0.07,21.52,18.70,10.47,17.93,2.63,11.10,0.71,11.35,0.43,0.00
843,3.98,0.00,5.58,3.18,1.56,0.45,0.06,11.47,17.69,10.86,10.18,2.84,12.77,2.76,15.98,0.63,0.00
844,1.04,0.00,5.50,1.50,0.70,0.15,0.13,13.00,15.48,7.96,8.02,2.76,18.65,4.27,18.65,2.17,0.00
845,6.13,0.00,3.79,1.37,0.45,0.10,0.07,23.86,15.21,7.77,14.15,2.21,11.52,4.23,8.43,0.72,0.00
846,3.64,0.00,6.44,2.89,1.14,0.40,0.37,12.85,5.16,3.48,6.71,1.22,17.98,15.69,20.57,1.46,0.00
847,0.76,0.00,4.25,1.39,0.31,0.07,0.06,22.63,8.48,4.31,19.07,1.36,18.16,10.93,7.76,0.48,0.00
848,0.50,0.00,4.66,0.78,0.15,0.04,0.02,28.47,13.93,6.22,11.42,4.09,12.50,7.71,8.51,1.00,0.00
849,0.59,0.00,3.81,0.74,0.20,0.05,0.02,14.42,21.53,14.44,13.57,4.07,13.27,1.11,11.81,0.36,0.00
850,0.96,0.00,4.55,0.37,0.09,0.02,0.26,36.22,9.49,4.35,10.68,1.89,11.50,10.84,8.05,0.73,0.00
851,2.24,0.00,3.42,1.45,0.31,0.07,0.22,19.24,8.00,5.08,13.01,2.53,14.63,14.71,13.70,1.38,0.00
852,2.27,0.00,6.01,1.89,0.93,0.40,0.10,22.91,17.81,12.68,16.52,3.56,6.45,0.38,7.79,0.29,0.00
853,3.35,0.00,4.85,1.50,0.30,0.09,0.15,19.57,6.10,1.98,13.64,0.31,13.82,29.70,4.22,0.41,0.00
854,5.16,0.00,4.48,1.56,0.42,0.15,0.13,25.99,15.47,11.83,14.63,3.38,7.44,3.30,5.83,0.23,0.00
855,5.99,0.00,4.39,0.63,0.32,0.14,0.70,0.25,0.03,0.20,0.00,0.22,0.19,66.64,19.57,0.72,0.00
856,3.73,0.00,6.11,2.57,1.28,0.31,0.08,14.61,13.47,5.82,7.72,1.63,21.01,8.86,11.92,0.87,0.00
857,1.54,0.00,5.21,0.42,0.06,0.01,0.05,11.60,1.97,1.24,5.15,0.43,1.09,58.72,11.52,0.97,0.00
858,0.94,0.00,4.04,1.34,0.23,0.08,0.18,26.16,13.44,6.09,17.95,4.32,14.25,7.05,3.42,0.53,0.00
859,0.32,0.00,2.89,0.38,0.07,0.03,0.36,71.21,3.08,10.20,1.45,1.29,8.26,0.01,0.46,0.02,0.00
860,3.44,0.00,3.74,0.46,0.07,0.02,0.05,42.76,1.71,0.05,0.51,2.26,30.71,11.41,1.87,0.94,0.00
861,0.05,0.00,3.73,0.81,0.19,0.04,0.08,47.72,0.86,1.09,0.34,1.37,43.17,0.25,0.32,0.00,0.00
862,1.27,0.00,3.54,0.39,0.03,0.00,0.16,54.46,5.44,3.16,0.58,2.38,28.16,0.16,0.24,0.00,0.00
863,0.07,0.00,3.82,0.48,0.09,0.03,0.07,55.45,5.23,1.58,0.23,1.73,30.93,0.09,0.20,0.00,0.00
864,0.10,0.00,3.22,0.34,0.04,0.01,0.07,60.60,2.26,3.58,0.29,2.14,27.02,0.05,0.27,0.00,0.00
865,0.81,0.00,3.52,0.97,0.28,0.07,0.15,7.39,0.06,0.63,0.00,0.05,13.39,67.85,4.08,0.76,0.00
866,3.00,0.00,3.48,1.24,0.14,0.03,0.26,46.35,5.64,1.64,1.13,1.36,33.29,1.45,0.93,0.05,0.00
867,1.01,0.00,3.84,0.76,0.09,0.03,0.17,9.95,0.01,0.02,0.22,0.73,46.40,31.39,4.96,0.42,0.00
868,3.94,0.00,3.80,1.55,0.34,0.07,0.01,2.11,0.02,0.01,0.07,0.02,0.35,82.31,4.93,0.45,0.00
869,0.72,0.00,5.63,2.52,0.76,0.21,0.76,52.55,3.96,6.81,0.29,2.18,22.70,0.30,0.60,0.01,0.00
870,0.62,0.00,2.94,0.16,0.03,0.01,0.60,75.90,3.32,6.89,1.52,1.30,6.10,0.05,0.49,0.08,0.00
871,0.02,0.00,3.53,0.35,0.05,0.02,0.07,59.29,2.23,1.78,0.36,1.57,30.37,0.18,0.19,0.00,0.00
872,0.06,0.00,4.48,0.61,0.27,0.08,0.22,51.30,0.44,0.12,0.11,2.74,38.84,0.15,0.58,0.00,0.00
873,0.40,0.00,3.58,0.45,0.06,0.02,0.08,51.34,2.47,3.16,0.21,2.12,34.51,0.98,0.61,0.01,0.00
874,4.46,0.00,3.77,0.51,0.12,0.05,0.25,41.23,1.39,0.02,0.59,1.36,40.45,5.24,0.56,0.00,0.00
875,4.41,0.00,4.95,0.93,0.35,0.07,0.03,0.23,0.00,0.01,0.00,0.03,0.05,85.28,3.34,0.32,0.00
876,0.37,0.00,4.24,0.55,0.16,0.03,0.10,68.31,2.41,1.54,0.63,2.73,18.20,0.22,0.50,0.01,0.00
877,0.06,0.00,4.55,1.66,0.37,0.12,0.09,21.37,0.26,0.19,0.50,0.57,66.05,3.49,0.70,0.02,0.00
878,0.15,0.00,4.14,1.04,0.34,0.12,0.14,51.22,1.97,1.35,0.41,1.58,36.76,0.45,0.34,0.00,0.00
879,0.26,0.00,2.99,0.62,0.03,0.01,0.09,54.53,0.62,0.07,0.23,1.50,26.87,10.37,1.49,0.32,0.00
880,0.85,0.00,3.85,0.74,0.13,0.06,0.08,10.54,0.11,0.03,0.18,0.96,38.24,40.52,3.61,0.08,0.00
881,0.33,0.00,3.13,0.31,0.06,0.00,0.11,75.55,5.56,5.32,0.55,1.44,6.94,0.02,0.67,0.00,0.00
882,0.05,0.00,3.95,1.34,0.35,0.09,0.16,41.53,1.31,1.58,0.50,1.19,47.14,0.45,0.35,0.00,0.00
883,1.62,0.00,3.99,3.72,1.22,0.51,0.33,28.71,0.12,0.11,0.05,0.69,36.74,21.23,0.89,0.08,0.00
884,0.17,0.00,3.20,0.17,0.02,0.00,0.06,68.58,6.46,7.84,0.79,1.35,10.88,0.05,0.43,0.01,0.00
885,0.53,0.00,4.92,1.64,0.67,0.18,0.51,67.65,2.49,1.04,0.25,1.88,17.30,0.39,0.53,0.01,0.00
886,1.11,0.00,6.36,0.99,0.35,0.11,0.01,1.42,0.00,0.07,0.00,0.02,1.74,82.72,5.03,0.07,0.00
887,0.11,0.00,3.51,0.89,0.26,0.10,0.15,49.84,1.95,1.17,0.18,1.99,39.55,0.17,0.12,0.00,0.00
888,1.42,0.00,4.33,1.15,0.33,0.09,0.07,40.52,4.25,0.84,0.33,1.48,44.76,0.27,0.17,0.00,0.00
889,0.12,0.00,3.66,1.03,0.12,0.03,0.10,48.41,1.26,1.46,1.07,1.16,40.49,0.34,0.73,0.00,0.00
890,1.99,0.00,3.14,0.37,0.05,0.01,0.23,72.05,2.78,3.37,0.73,1.45,9.51,1.49,1.74,1.10,0.00
891,0.26,0.00,4.47,1.21,0.42,0.14,0.09,64.71,3.69,1.23,0.01,2.44,20.98,0.17,0.19,0.00,0.00
892,0.12,0.00,3.63,0.36,0.07,0.02,0.04,61.94,3.88,3.16,0.37,1.76,24.36,0.07,0.20,0.00,0.00
893,1.42,0.00,2.59,1.06,0.24,0.06,0.61,50.06,5.20,8.06,0.05,1.94,22.11,6.12,0.45,0.02,0.00
