uniqid_county,NLCD01_11_county,NLCD01_12_county,NLCD01_21_county,NLCD01_22_county,NLCD01_23_county,NLCD01_24_county,NLCD01_31_county,NLCD01_41_county,NLCD01_42_county,NLCD01_43_county,NLCD01_52_county,NLCD01_71_county,NLCD01_81_county,NLCD01_82_county,NLCD01_90_county,NLCD01_95_county,NLCD01_9999_county
195,0.00,0.00,0.84,0.20,0.11,0.02,4.89,0.00,0.00,0.00,75.43,18.33,0.00,0.10,0.02,0.05,0.00
196,1.24,0.00,4.64,3.58,1.83,0.90,1.66,1.40,0.01,0.00,6.91,46.84,0.12,30.84,0.00,0.03,0.00
197,0.07,0.00,3.55,0.86,0.16,0.08,0.15,0.29,0.01,0.00,17.46,64.05,0.00,13.19,0.09,0.04,0.00
198,0.00,0.00,1.31,0.15,0.03,0.01,0.00,0.16,0.05,0.00,97.97,0.22,0.01,0.10,0.00,0.00,0.00
199,0.21,0.00,3.80,0.33,0.03,0.01,0.29,0.05,1.47,0.75,63.02,2.32,0.00,27.46,0.27,0.00,0.00
200,3.29,0.00,12.51,6.55,4.01,2.03,0.08,8.62,22.05,0.65,16.73,11.22,4.11,6.29,1.85,0.01,0.00
201,0.06,0.00,3.26,0.23,0.07,0.03,0.02,4.36,20.42,0.03,57.55,10.36,0.87,2.72,0.02,0.00,0.00
202,0.01,0.00,4.86,0.26,0.06,0.02,0.22,0.00,0.00,0.00,43.23,6.86,0.00,44.47,0.00,0.00,0.00
203,1.09,0.00,5.48,0.86,0.22,0.06,0.16,11.80,5.76,2.15,17.48,2.14,43.53,4.19,4.87,0.23,0.00
204,0.10,0.00,3.66,0.41,0.09,0.04,0.15,1.93,14.15,0.00,62.55,10.32,0.43,5.69,0.46,0.00,0.00
205,0.31,0.00,4.19,0.11,0.02,0.01,0.00,2.32,1.36,0.00,17.88,62.31,0.00,11.39,0.10,0.00,0.00
206,0.68,0.00,6.81,0.35,0.07,0.02,0.02,4.72,2.30,0.42,1.12,20.39,29.88,30.13,3.06,0.05,0.00
207,0.04,0.00,2.56,0.17,0.02,0.01,1.81,0.16,0.68,0.99,53.87,16.66,0.00,22.82,0.22,0.00,0.00
208,0.02,0.00,2.10,0.10,0.01,0.00,0.16,0.42,0.52,0.06,64.11,24.83,0.00,7.57,0.01,0.08,0.00
209,0.18,0.00,1.03,0.29,0.11,0.02,1.80,0.00,0.07,0.00,95.24,0.06,0.00,0.95,0.10,0.13,0.00
210,0.01,0.00,0.32,0.10,0.02,0.00,0.25,0.01,0.13,0.00,98.94,0.00,0.00,0.00,0.19,0.01,0.01
211,0.33,0.00,5.27,0.24,0.01,0.00,0.13,0.17,0.01,0.00,7.20,16.46,0.00,69.33,0.02,0.82,0.00
212,0.06,0.00,1.74,1.70,0.39,0.01,0.07,0.09,0.10,0.11,59.81,15.66,10.07,4.14,5.22,0.83,0.00
213,0.61,0.00,6.46,0.44,0.12,0.04,0.00,1.04,0.36,0.00,30.02,12.24,2.15,46.34,0.19,0.00,0.00
214,0.04,0.00,5.32,0.32,0.04,0.02,0.00,0.03,0.00,0.00,0.20,29.80,0.00,63.40,0.00,0.83,0.00
215,0.88,0.00,5.01,1.25,0.78,0.27,0.16,5.40,2.75,0.56,13.17,2.79,43.52,14.80,6.61,2.05,0.00
216,0.34,0.00,3.74,0.94,0.39,0.11,2.52,1.39,0.02,0.02,29.04,15.40,18.86,17.51,3.63,6.10,0.00
217,0.09,0.00,2.68,0.09,0.01,0.00,0.97,2.40,5.58,0.09,36.58,32.79,0.00,17.64,0.08,1.01,0.00
218,2.32,0.00,4.75,0.45,0.13,0.02,0.37,4.90,0.01,0.00,11.48,63.94,0.26,11.35,0.00,0.01,0.00
219,0.02,0.00,3.90,0.50,0.06,0.01,0.48,6.07,0.10,0.01,32.88,42.01,10.37,1.03,2.35,0.21,0.00
220,0.30,0.00,6.29,0.34,0.11,0.04,0.00,0.78,0.63,0.00,61.96,12.29,0.35,16.91,0.01,0.00,0.00
221,0.03,0.00,3.41,0.61,0.07,0.02,0.02,0.01,0.00,0.00,15.04,53.96,0.00,26.73,0.00,0.09,0.00
222,0.57,0.00,4.81,0.59,0.19,0.05,0.23,15.53,2.57,4.80,20.30,1.47,40.27,2.54,5.60,0.47,0.00
223,0.03,0.00,5.86,0.86,0.21,0.10,0.01,0.03,0.00,0.00,0.16,24.41,0.00,67.93,0.00,0.39,0.00
224,0.95,0.00,15.02,10.18,5.99,3.25,0.42,7.24,14.71,0.43,19.37,4.78,9.74,5.61,2.23,0.07,0.00
225,0.33,0.00,1.83,0.28,0.02,0.00,2.45,0.10,0.38,0.03,51.31,33.58,0.00,9.55,0.03,0.11,0.00
226,1.28,0.00,5.29,1.12,0.19,0.04,0.22,20.93,0.03,0.00,4.71,55.83,5.99,4.36,0.00,0.02,0.00
227,0.00,0.00,1.90,0.11,0.01,0.00,0.50,0.00,0.00,0.00,93.69,0.53,0.00,2.48,0.48,0.29,0.00
228,0.20,0.00,4.49,0.23,0.05,0.02,0.00,6.76,10.38,0.00,27.56,45.40,1.66,2.56,0.69,0.00,0.00
229,0.06,0.00,5.35,0.17,0.02,0.01,0.11,0.85,0.48,0.30,48.45,13.70,0.75,29.74,0.02,0.00,0.00
230,0.05,0.00,6.70,0.40,0.06,0.01,0.10,0.23,0.03,0.00,13.81,14.76,0.00,63.14,0.03,0.70,0.00
231,0.06,0.00,3.17,0.90,0.13,0.02,0.11,0.31,0.00,0.01,68.06,20.22,0.76,1.71,3.97,0.56,0.00
232,0.73,0.00,2.11,1.30,0.27,0.15,0.23,0.02,0.00,0.00,37.76,40.59,0.00,16.60,0.18,0.06,0.00
233,2.85,0.00,2.50,0.31,0.09,0.03,0.00,3.23,23.39,0.00,43.46,23.61,0.27,0.24,0.02,0.00,0.00
234,0.01,0.00,0.44,0.17,0.02,0.00,0.23,0.07,0.47,0.00,85.42,12.75,0.00,0.11,0.30,0.01,0.01
235,0.62,0.00,7.54,0.48,0.12,0.06,0.00,5.23,12.89,0.01,34.71,22.84,7.80,7.34,0.36,0.00,0.00
236,4.48,0.00,15.49,20.36,10.66,5.99,0.17,9.10,0.12,0.00,0.08,25.91,5.20,1.90,0.26,0.27,0.00
237,0.15,0.00,5.07,0.45,0.09,0.03,0.12,17.06,7.66,1.57,14.33,3.21,42.54,3.26,4.24,0.21,0.00
238,0.18,0.00,3.36,0.48,0.04,0.02,1.86,0.01,0.24,1.14,65.84,1.72,0.00,24.96,0.14,0.00,0.00
239,0.79,0.00,6.32,6.39,3.29,0.82,0.70,0.73,0.04,0.09,17.08,11.83,14.68,35.93,0.92,0.34,0.04
240,0.78,0.00,3.40,0.74,0.15,0.06,0.04,0.00,0.00,0.00,13.49,46.83,0.00,34.40,0.02,0.09,0.00
241,0.05,0.00,1.61,0.11,0.03,0.00,0.00,1.48,1.08,0.00,92.70,2.10,0.34,0.38,0.13,0.00,0.00
242,0.01,0.00,1.06,0.17,0.03,0.00,0.01,4.33,7.98,0.00,84.86,1.51,0.00,0.01,0.03,0.00,0.00
243,1.54,0.00,3.55,2.10,1.09,0.28,1.17,2.83,0.02,0.02,11.25,3.28,7.61,56.18,2.24,6.84,0.00
244,0.23,0.00,5.67,0.38,0.06,0.02,0.16,0.04,0.00,0.00,19.46,7.73,0.00,66.17,0.00,0.09,0.00
245,0.00,0.00,0.84,0.23,0.07,0.01,0.03,0.14,0.44,0.00,97.98,0.07,0.00,0.02,0.15,0.02,0.00
246,0.72,0.00,2.98,0.26,0.05,0.01,0.00,3.48,2.19,0.00,73.87,14.71,0.06,1.66,0.00,0.00,0.00
247,0.03,0.00,1.57,0.51,0.18,0.03,1.34,0.00,0.00,0.00,91.32,4.91,0.00,0.09,0.03,0.01,0.00
248,0.21,0.00,3.14,0.46,0.15,0.05,0.03,7.74,14.95,0.00,45.22,26.25,0.61,0.91,0.30,0.00,0.00
249,0.44,0.00,6.06,0.20,0.03,0.02,0.01,1.29,0.57,0.27,22.94,18.16,1.19,48.74,0.08,0.00,0.00
250,0.09,0.00,3.93,0.21,0.02,0.01,0.21,0.12,0.01,0.00,52.16,8.05,0.00,35.08,0.06,0.07,0.00
251,0.16,0.00,3.59,1.94,0.33,0.03,0.21,3.15,0.25,0.29,46.64,6.81,22.42,11.24,2.78,0.16,0.00
252,0.07,0.00,1.37,0.25,0.02,0.01,0.20,0.01,0.01,0.03,28.93,65.52,0.00,2.59,0.99,0.00,0.00
253,0.02,0.00,2.09,0.19,0.03,0.01,0.04,0.00,0.00,0.00,10.90,61.77,0.00,24.94,0.01,0.01,0.00
254,1.25,0.00,6.29,0.49,0.16,0.08,0.07,7.95,4.13,0.00,10.04,57.69,0.12,11.32,0.41,0.00,0.00
255,0.53,0.00,4.77,0.64,0.13,0.04,0.06,11.91,0.59,1.08,35.55,1.74,33.99,4.71,4.01,0.24,0.00
256,0.73,0.00,0.79,2.13,0.46,0.00,0.04,0.11,0.04,0.09,64.70,5.12,19.45,3.26,2.42,0.66,0.00
257,0.42,0.00,6.40,0.42,0.13,0.07,0.01,9.88,12.45,0.00,17.84,41.42,5.49,4.36,1.09,0.00,0.00
258,2.46,0.00,8.20,2.06,0.92,0.58,0.06,4.42,4.16,0.01,0.00,35.06,18.43,19.36,4.29,0.00,0.00
259,0.49,0.00,4.42,0.28,0.05,0.02,0.01,3.66,6.47,0.01,64.48,10.89,1.65,7.57,0.00,0.00,0.00
260,0.25,0.00,1.53,0.25,0.02,0.01,1.10,0.84,1.20,0.02,50.02,37.24,0.00,7.40,0.07,0.05,0.00
261,0.07,0.00,1.19,0.11,0.00,0.00,0.49,0.02,0.97,0.26,77.03,16.59,0.00,3.25,0.02,0.00,0.00
262,0.06,0.00,1.37,0.17,0.03,0.01,0.01,7.21,38.50,0.02,47.70,4.70,0.03,0.03,0.17,0.00,0.00
263,0.00,0.00,3.13,0.51,0.17,0.02,0.01,0.56,0.37,0.00,94.86,0.37,0.00,0.01,0.00,0.00,0.00
264,0.08,0.00,3.08,2.62,0.64,0.31,0.32,0.03,0.00,0.01,80.44,4.89,0.00,6.81,0.32,0.46,0.00
265,0.02,0.00,0.46,0.10,0.01,0.00,4.39,0.00,0.19,0.00,90.11,3.43,0.00,1.12,0.13,0.01,0.01
266,0.10,0.00,3.96,0.73,0.12,0.02,0.12,0.53,0.04,0.04,71.91,8.78,1.15,9.22,3.06,0.21,0.00
267,1.10,0.00,4.81,0.30,0.06,0.03,0.00,4.73,6.55,0.01,28.60,37.15,7.25,8.46,0.95,0.00,0.00
268,0.43,0.00,3.90,0.31,0.17,0.03,0.14,0.12,0.16,0.04,56.71,25.93,0.04,12.02,0.01,0.00,0.00
269,0.03,0.00,1.25,0.17,0.05,0.00,3.26,0.00,0.00,0.00,72.10,23.02,0.00,0.09,0.00,0.03,0.00
270,0.17,0.00,6.39,4.54,1.25,0.69,0.07,0.11,0.01,0.00,1.17,15.54,0.00,70.02,0.01,0.05,0.00
271,2.52,0.00,5.64,1.97,0.47,0.13,0.71,14.90,0.07,0.00,0.11,58.76,10.23,4.45,0.00,0.04,0.00
272,0.00,0.00,0.40,0.04,0.00,0.00,0.03,0.17,14.23,0.00,73.87,11.25,0.00,0.02,0.00,0.00,0.00
273,0.10,0.00,3.26,6.62,3.99,1.61,3.37,0.00,0.08,0.00,66.21,5.27,0.07,9.41,0.00,0.00,0.02
274,1.11,0.00,9.49,2.46,1.45,0.46,0.38,7.70,9.37,0.13,6.81,31.76,6.04,20.54,2.31,0.00,0.00
275,0.01,0.00,2.13,0.21,0.02,0.00,0.19,0.01,0.00,0.00,15.92,71.19,0.00,10.25,0.08,0.00,0.00
276,0.17,0.00,2.99,0.05,0.01,0.01,0.00,5.69,13.50,0.01,61.49,13.99,1.02,1.07,0.00,0.00,0.00
277,0.11,0.00,3.66,0.52,0.05,0.01,0.07,0.01,0.00,0.00,7.52,41.94,0.00,45.88,0.00,0.23,0.00
278,3.16,0.00,6.42,0.76,0.18,0.08,0.06,6.93,3.07,0.00,0.06,38.25,11.20,27.12,2.69,0.02,0.00
279,0.23,0.00,1.93,2.64,0.80,0.59,0.11,0.07,0.00,0.00,39.17,49.25,0.00,4.48,0.23,0.48,0.00
280,0.25,0.00,4.98,1.29,0.42,0.08,0.27,2.47,0.01,0.01,30.21,1.84,21.80,32.95,3.14,0.27,0.00
281,0.12,0.00,1.65,0.15,0.01,0.00,0.21,0.23,4.61,0.36,73.45,9.97,0.06,9.12,0.07,0.00,0.00
282,0.01,0.00,2.86,1.92,0.89,0.23,0.94,0.00,0.00,0.00,86.54,6.20,0.00,0.10,0.12,0.19,0.00
283,1.80,0.00,5.39,6.09,3.66,0.96,6.01,0.84,0.04,0.09,9.51,6.29,5.33,38.36,5.67,9.87,0.08
284,0.29,0.00,2.06,2.78,1.11,0.27,0.27,0.11,0.00,0.00,65.66,23.30,0.50,2.14,1.15,0.33,0.04
285,3.15,0.00,4.22,0.33,0.04,0.02,1.12,1.39,1.86,0.03,21.15,42.97,0.96,22.63,0.07,0.06,0.00
286,0.62,0.00,8.83,1.43,0.55,0.24,0.11,14.61,1.28,0.96,29.07,8.20,18.60,13.23,2.24,0.04,0.00
287,0.77,0.00,6.65,1.00,0.21,0.06,0.05,13.42,12.59,11.35,18.25,2.70,24.38,3.87,4.54,0.16,0.00
288,0.16,0.00,1.30,0.19,0.05,0.01,0.65,0.00,0.00,0.00,59.29,33.54,0.00,4.56,0.01,0.23,0.00
289,0.21,0.00,1.97,0.33,0.10,0.02,0.00,9.94,24.19,0.01,47.17,15.45,0.38,0.20,0.02,0.00,0.00
290,0.34,0.00,4.69,0.54,0.11,0.04,0.04,15.87,2.40,0.85,24.06,3.12,41.06,3.17,3.53,0.18,0.00
291,0.70,0.00,3.17,0.36,0.05,0.01,0.00,4.71,42.13,0.01,36.16,12.14,0.25,0.20,0.09,0.00,0.00
292,3.22,0.00,7.33,2.61,1.20,0.65,0.15,7.87,10.42,0.00,4.64,33.24,7.47,18.30,2.89,0.00,0.00
293,2.76,0.00,4.54,2.71,1.04,0.27,3.22,7.66,1.26,0.08,10.92,11.15,4.67,1.62,11.19,36.91,0.00
294,2.12,0.00,5.01,0.57,0.12,0.02,0.73,1.27,0.06,0.00,20.76,56.22,0.78,12.28,0.00,0.05,0.00
295,0.14,0.00,2.12,0.20,0.01,0.00,0.30,0.63,5.97,0.00,27.54,47.71,0.00,15.20,0.02,0.15,0.00
296,0.02,0.00,4.00,1.30,0.32,0.06,0.12,4.48,0.26,0.07,37.81,3.24,31.63,13.69,2.92,0.05,0.00
297,0.07,0.00,5.66,0.28,0.05,0.02,0.07,0.00,0.00,0.00,6.52,43.81,0.00,43.32,0.00,0.19,0.00
298,0.04,0.00,4.22,1.39,0.22,0.02,0.07,1.16,0.19,0.46,51.58,6.27,11.88,18.72,3.75,0.04,0.00
299,0.60,0.00,2.13,0.28,0.04,0.01,0.18,12.46,1.00,0.25,31.75,5.89,38.45,2.79,3.58,0.62,0.00
300,0.49,0.00,0.21,0.01,0.00,0.00,0.14,0.00,0.00,0.00,98.17,0.92,0.00,0.00,0.04,0.03,0.00
301,1.95,0.00,3.81,0.39,0.06,0.02,0.06,12.07,15.21,0.00,0.03,58.65,2.88,2.06,2.79,0.00,0.00
302,0.02,0.00,7.51,0.65,0.11,0.04,0.10,0.00,0.00,0.00,10.08,21.33,0.00,60.02,0.00,0.13,0.00
303,0.42,0.00,3.19,0.07,0.02,0.01,0.00,4.23,19.51,0.02,48.45,19.25,1.93,2.88,0.03,0.00,0.00
304,0.16,0.00,3.93,0.61,0.21,0.07,0.01,6.91,27.76,0.02,55.42,4.44,0.21,0.24,0.01,0.00,0.00
305,0.43,0.00,3.85,0.17,0.05,0.01,0.00,4.67,9.64,0.01,51.42,26.12,2.06,1.46,0.12,0.00,0.00
306,3.00,0.00,4.79,1.12,0.29,0.12,0.14,18.61,1.15,0.00,0.05,48.32,12.08,10.20,0.05,0.07,0.00
307,0.72,0.00,4.44,0.49,0.09,0.03,0.89,0.32,0.01,0.12,27.14,33.36,0.02,32.21,0.15,0.00,0.00
308,0.00,0.00,2.00,0.50,0.08,0.01,0.01,0.47,0.05,0.00,96.56,0.05,0.00,0.23,0.04,0.00,0.00
309,0.34,0.00,10.13,0.58,0.14,0.05,0.01,13.36,2.65,5.09,28.23,6.98,23.54,5.45,3.40,0.04,0.00
310,0.00,0.00,3.27,0.37,0.05,0.00,0.19,0.02,0.16,0.00,29.01,63.71,3.06,0.08,0.07,0.01,0.00
311,0.00,0.00,0.34,0.05,0.01,0.00,1.04,0.01,0.87,0.00,92.40,5.00,0.00,0.22,0.02,0.03,0.00
312,8.14,0.00,6.41,6.00,4.31,1.36,0.15,9.29,0.15,0.00,0.03,37.17,15.96,9.94,0.68,0.41,0.00
313,1.00,0.00,3.86,0.27,0.05,0.01,0.01,0.47,0.52,0.00,79.94,4.60,0.30,8.97,0.00,0.00,0.00
314,0.22,0.00,3.87,2.25,0.47,0.22,0.03,0.11,0.26,0.00,4.89,59.90,0.00,27.21,0.00,0.57,0.00
315,0.09,0.00,1.73,0.28,0.08,0.01,0.01,8.63,9.66,0.00,76.43,2.59,0.16,0.31,0.01,0.00,0.00
316,0.57,0.00,3.75,0.18,0.02,0.00,0.08,0.44,3.87,0.49,53.07,1.86,0.01,35.57,0.10,0.00,0.00
317,3.53,0.00,9.57,1.76,0.43,0.19,0.04,9.36,11.58,0.00,0.48,56.60,3.26,1.55,1.66,0.00,0.00
318,0.20,0.00,4.98,1.47,0.19,0.03,0.56,8.72,0.07,0.53,31.60,2.98,38.29,8.62,1.65,0.10,0.00
319,0.08,0.00,4.37,0.89,0.33,0.09,0.01,3.80,3.04,0.00,71.76,7.20,0.16,8.28,0.01,0.00,0.00
320,0.02,0.00,2.30,0.14,0.01,0.00,0.29,0.03,1.72,0.37,76.26,5.90,0.00,12.84,0.11,0.00,0.00
321,2.14,0.00,1.90,2.45,0.52,0.03,0.45,1.22,0.05,0.08,53.03,3.96,24.54,7.43,1.30,0.91,0.00
322,0.04,0.00,1.86,0.06,0.00,0.00,0.98,0.53,1.03,0.04,55.24,32.18,0.00,7.97,0.05,0.00,0.00
323,0.03,0.00,4.11,0.39,0.04,0.01,0.02,0.00,0.00,0.00,6.27,45.60,0.00,43.53,0.00,0.01,0.00
324,0.09,0.00,3.32,0.55,0.06,0.01,0.08,0.00,0.01,0.00,11.04,35.81,0.00,48.70,0.03,0.29,0.00
325,2.50,0.00,8.61,2.81,0.80,0.39,0.46,10.28,37.51,0.08,20.22,13.87,0.95,1.08,0.44,0.00,0.00
326,1.89,0.00,4.74,1.64,0.45,0.12,0.61,0.54,29.96,2.80,8.77,3.34,6.71,10.35,25.97,2.10,0.00
327,1.78,0.00,8.64,3.69,1.48,0.51,0.59,0.53,28.19,6.09,11.39,2.38,7.69,2.42,21.68,2.94,0.00
328,0.63,0.00,2.94,0.94,0.20,0.06,0.57,3.67,39.97,8.05,12.45,2.02,4.96,11.23,11.52,0.79,0.00
329,1.60,0.00,4.04,1.53,0.34,0.14,2.19,0.04,8.24,0.31,2.36,0.56,0.03,0.02,63.94,14.66,0.00
330,1.70,0.00,5.49,0.68,0.17,0.05,0.07,1.67,27.40,1.11,15.71,2.38,10.03,16.70,16.45,0.39,0.00
331,0.92,0.00,12.01,6.65,2.20,0.99,1.61,0.36,27.50,1.85,9.01,3.99,4.18,8.72,18.99,1.02,0.00
332,1.90,0.00,1.84,0.90,0.13,0.02,0.71,0.00,17.86,0.01,4.37,1.90,0.44,0.07,64.39,5.46,0.00
333,0.89,0.00,4.08,0.82,0.12,0.02,0.34,2.00,32.41,4.74,4.05,1.56,0.51,1.35,38.80,8.32,0.00
334,1.07,0.00,4.30,0.37,0.05,0.01,0.11,0.03,38.46,0.36,14.50,4.86,3.33,4.09,27.95,0.50,0.00
335,1.30,0.00,10.30,2.80,0.96,0.34,0.12,3.37,34.74,6.63,7.37,3.78,2.52,1.59,19.60,4.56,0.00
336,2.07,0.00,4.66,1.14,0.20,0.09,0.28,1.77,39.95,4.93,7.53,3.47,4.51,5.83,22.09,1.47,0.00
337,1.01,0.00,5.29,1.37,0.29,0.05,0.65,0.65,43.95,2.01,12.93,3.86,5.09,4.46,17.13,1.25,0.00
338,0.95,0.00,4.08,0.39,0.07,0.02,0.07,3.25,35.85,2.31,15.27,0.76,5.34,12.45,18.87,0.32,0.00
339,1.03,0.00,8.08,4.49,1.68,0.49,1.48,0.01,24.97,0.29,13.07,4.69,1.13,0.20,34.50,3.88,0.00
340,0.82,0.00,7.53,3.42,1.26,0.53,1.50,0.57,44.22,2.60,12.36,6.41,2.71,3.81,11.92,0.33,0.00
341,0.73,0.00,2.35,0.22,0.03,0.01,0.09,0.10,36.28,0.19,4.92,0.98,0.54,0.35,49.89,3.32,0.00
342,0.81,0.00,8.41,2.29,0.50,0.16,0.73,0.28,42.14,1.09,7.04,5.85,1.86,9.67,17.29,1.87,0.00
343,1.81,0.00,5.19,1.10,0.11,0.03,0.79,0.18,34.70,1.45,19.33,5.93,6.19,2.26,19.73,1.20,0.00
344,4.74,0.00,3.80,1.24,0.19,0.07,0.09,7.03,15.89,1.05,0.61,5.70,6.84,43.08,8.42,1.25,0.00
345,13.32,0.00,4.00,20.98,9.99,5.31,0.21,0.16,0.03,0.68,0.15,0.18,0.39,0.52,8.81,35.27,0.00
346,2.63,0.00,4.41,3.44,0.50,0.22,0.27,2.40,26.03,6.79,13.77,3.34,5.90,12.71,17.14,0.45,0.00
347,7.95,0.00,5.08,2.79,0.49,0.09,0.26,0.21,17.49,0.73,14.75,4.43,5.71,1.18,37.21,1.63,0.00
348,0.61,0.00,2.59,5.86,0.37,0.10,0.03,1.03,0.78,1.13,0.70,0.46,10.09,60.66,15.35,0.24,0.00
349,4.01,0.00,4.04,7.43,1.37,0.86,0.06,0.31,12.36,1.91,5.65,3.46,18.60,14.24,18.06,7.63,0.00
350,1.13,0.00,5.31,1.12,0.23,0.06,0.77,0.31,28.01,3.13,15.31,3.90,12.81,4.02,23.55,0.34,0.00
351,21.08,0.00,0.57,1.83,0.72,0.36,0.20,0.04,0.03,0.16,0.40,0.16,0.15,0.19,4.56,69.56,0.00
352,5.53,0.00,3.91,4.84,0.87,0.68,0.46,0.94,0.02,0.41,0.54,2.04,6.56,26.50,45.51,1.19,0.00
353,23.52,0.00,0.75,2.12,0.38,0.20,0.65,0.04,0.00,0.04,0.25,0.20,1.05,3.35,12.81,54.63,0.00
354,0.90,0.00,2.73,0.44,0.10,0.02,0.62,5.60,20.79,8.73,13.15,3.46,15.39,7.98,19.90,0.17,0.00
355,2.51,0.00,1.80,2.23,0.16,0.03,0.04,2.40,1.68,0.85,2.62,1.32,11.22,37.56,32.28,3.29,0.00
356,10.05,0.00,2.63,4.28,0.41,0.26,0.32,0.57,0.02,0.09,0.25,0.29,3.92,21.98,26.89,28.05,0.00
357,4.47,0.00,2.46,6.07,0.61,0.45,0.16,0.07,0.02,0.05,0.13,0.08,1.15,26.84,55.79,1.66,0.00
358,11.35,0.00,1.97,3.36,0.37,0.25,0.92,0.37,0.02,0.13,0.16,0.22,1.07,15.86,37.06,26.91,0.00
359,0.65,0.00,0.67,2.85,0.13,0.06,0.24,0.42,32.57,2.67,22.02,7.98,8.68,2.35,18.41,0.32,0.00
360,0.68,0.00,9.44,16.86,2.21,1.27,0.02,0.53,0.08,0.46,1.11,0.70,23.69,35.48,7.35,0.14,0.00
361,23.15,0.00,0.43,0.97,0.20,0.04,0.39,0.02,0.04,0.08,0.20,1.00,2.43,5.61,1.27,64.17,0.00
362,0.99,0.00,4.18,2.56,0.33,0.11,0.34,0.86,40.43,7.75,18.64,7.64,3.33,0.07,12.69,0.09,0.00
363,4.74,0.00,2.54,0.56,0.20,0.12,1.36,25.46,5.13,11.87,8.08,2.39,6.63,8.74,21.03,1.15,0.00
364,8.02,0.00,1.74,3.48,0.22,0.23,0.02,0.19,0.02,0.13,0.15,0.23,0.90,27.01,55.98,1.67,0.00
365,3.71,0.00,7.64,8.48,1.56,0.97,0.11,1.26,0.69,1.38,1.72,1.06,10.87,18.97,39.20,2.38,0.00
366,1.62,0.00,5.60,2.55,0.60,0.15,0.33,0.33,19.70,1.84,15.33,2.80,13.63,5.28,25.49,4.76,0.00
367,11.74,0.00,1.03,2.13,0.10,0.04,0.31,0.21,0.04,0.17,0.25,0.19,8.03,35.44,4.56,35.79,0.00
368,15.72,0.00,0.81,2.58,0.29,0.19,0.15,0.06,0.01,0.04,0.28,0.12,4.61,9.64,22.41,43.10,0.00
369,0.97,0.00,1.28,5.42,0.88,0.10,0.05,0.49,3.16,1.17,2.20,2.23,11.97,59.49,9.76,0.83,0.00
370,1.54,0.00,2.87,3.66,0.21,0.11,0.01,1.24,0.12,0.64,1.17,0.53,15.94,39.50,31.68,0.79,0.00
371,4.47,0.00,2.26,2.42,0.22,0.28,0.12,0.38,0.01,0.21,0.30,0.32,4.18,16.07,66.45,2.31,0.00
372,23.13,0.00,1.86,14.47,5.53,3.63,0.20,0.10,0.01,0.06,0.06,0.22,0.33,1.08,11.43,37.89,0.00
373,38.42,0.00,0.71,1.58,0.27,0.18,2.35,0.15,0.03,0.20,0.11,0.15,0.66,1.62,4.57,48.99,0.00
374,2.98,0.00,8.05,3.45,1.12,0.25,0.30,0.09,25.24,0.72,13.44,2.16,5.74,0.71,26.93,8.83,0.00
375,7.91,0.00,2.05,2.21,0.12,0.06,0.18,0.15,0.01,0.09,0.21,0.25,4.87,16.29,61.24,4.36,0.00
376,0.66,0.00,1.59,4.43,0.43,0.06,0.04,1.87,13.19,4.51,5.26,4.65,11.35,31.15,20.24,0.58,0.00
377,0.74,0.00,4.02,0.75,0.06,0.02,1.18,1.08,34.10,2.58,20.83,4.26,9.07,2.66,18.43,0.22,0.00
378,5.55,0.00,2.94,2.39,0.12,0.06,0.29,1.78,0.05,0.80,1.47,1.27,11.96,34.71,35.81,0.78,0.00
379,23.22,0.00,1.81,5.37,0.82,0.49,0.27,0.10,0.01,0.07,0.07,0.26,0.65,9.06,42.17,15.63,0.00
380,21.56,0.00,1.66,5.44,0.93,0.92,0.04,0.16,0.01,0.13,0.15,0.14,3.16,3.34,26.64,35.71,0.00
381,3.68,0.00,13.05,12.58,6.43,1.87,0.69,2.73,3.61,1.91,6.06,2.50,14.13,5.48,24.53,0.76,0.00
382,0.48,0.00,0.59,4.40,0.26,0.05,0.07,0.45,30.26,5.15,11.75,9.59,6.55,9.42,20.58,0.40,0.00
383,0.24,0.00,2.92,0.48,0.04,0.01,0.12,5.25,34.16,11.31,17.68,2.30,11.45,2.24,11.53,0.24,0.00
384,0.94,0.00,4.01,0.45,0.09,0.02,0.22,0.22,38.84,3.69,14.42,2.48,5.39,1.53,27.09,0.61,0.00
385,0.60,0.00,6.08,2.28,0.55,0.19,0.10,3.55,25.53,11.56,17.56,0.82,15.69,4.45,10.85,0.20,0.00
386,1.27,0.00,6.18,3.32,1.18,0.44,0.49,2.08,33.96,10.10,13.49,1.67,8.20,2.37,14.98,0.27,0.00
387,1.62,0.00,7.44,2.61,0.43,0.10,0.32,0.17,22.18,0.67,12.92,3.85,6.71,1.27,30.76,8.96,0.00
388,1.77,0.00,4.22,0.57,0.11,0.02,0.13,0.34,25.07,5.25,12.54,3.10,8.34,3.62,33.76,1.18,0.00
389,2.77,0.00,6.97,3.28,0.85,0.32,0.86,0.26,19.80,1.17,8.68,1.87,3.51,0.83,39.70,9.12,0.00
390,2.40,0.00,2.51,0.37,0.04,0.01,0.52,24.23,15.80,14.52,13.37,2.77,6.69,1.49,13.68,1.60,0.00
391,1.28,0.00,4.43,1.06,0.23,0.06,0.34,3.21,29.76,11.50,15.20,1.02,13.51,2.26,15.82,0.32,0.00
