uniqid_eco4,NWALT02_11_eco4,NWALT02_12_eco4,NWALT02_21_eco4,NWALT02_22_eco4,NWALT02_23_eco4,NWALT02_24_eco4,NWALT02_25_eco4,NWALT02_26_eco4,NWALT02_27_eco4,NWALT02_31_eco4,NWALT02_32_eco4,NWALT02_33_eco4,NWALT02_41_eco4,NWALT02_43_eco4,NWALT02_44_eco4,NWALT02_45_eco4,NWALT02_46_eco4,NWALT02_50_eco4,NWALT02_60_eco4,NWALT02_9999_eco4
666,0.55,4.37,0.54,0.27,0.21,0.09,0.07,1.00,0.70,0.27,2.73,0.02,0.08,4.96,9.50,1.03,0.82,72.68,0.11,0.00
667,0.74,6.47,0.74,0.42,0.17,0.10,0.10,0.93,0.69,0.35,1.87,0.02,0.02,25.64,9.51,0.56,1.94,49.73,0.01,0.00
668,0.61,7.78,1.06,0.52,0.23,0.11,0.17,1.03,0.72,0.02,2.98,0.02,0.03,27.63,7.22,0.45,2.27,46.94,0.22,0.00
669,0.86,3.17,0.59,0.39,0.09,0.08,0.12,1.19,0.62,0.40,3.51,0.01,0.04,3.17,7.70,0.39,0.25,77.41,0.01,0.00
670,4.51,0.44,0.37,0.12,0.07,0.04,0.00,0.43,0.56,0.00,1.64,0.04,0.11,3.36,8.86,0.51,0.19,78.77,0.01,0.00
671,0.44,4.13,0.84,0.44,0.11,0.11,0.18,1.14,0.46,0.11,3.09,0.05,0.39,14.27,7.79,0.53,3.31,62.60,0.01,0.00
672,0.51,8.16,1.08,0.60,0.26,0.14,0.19,1.37,0.73,0.30,3.55,0.01,0.02,24.78,6.67,0.37,2.25,48.95,0.06,0.00
673,1.47,8.57,1.49,1.00,0.52,0.26,0.46,2.38,0.92,1.07,7.61,0.03,0.06,24.36,5.24,0.23,0.79,43.44,0.10,0.00
674,4.90,4.26,3.76,5.44,2.86,1.95,6.49,9.17,1.38,7.35,18.81,0.07,0.25,7.87,3.48,0.23,0.05,20.80,0.87,0.00
675,0.64,9.24,1.31,0.63,0.10,0.18,0.32,1.27,0.88,0.58,4.20,0.08,0.07,8.91,10.76,0.29,2.96,57.45,0.13,0.00
676,7.14,37.32,0.51,0.30,0.58,0.12,0.09,0.47,0.34,0.34,1.64,0.07,0.22,8.05,4.98,0.29,0.48,37.01,0.06,0.00
677,0.26,2.10,0.31,0.06,0.02,0.00,0.00,0.09,0.26,0.00,1.58,0.00,0.02,0.88,3.17,0.15,0.35,90.74,0.00,0.00
678,0.56,6.00,0.54,0.17,0.02,0.02,0.00,0.37,0.46,0.00,0.73,0.00,0.00,2.27,14.23,1.26,0.39,72.97,0.00,0.00
679,0.19,0.15,0.97,0.19,0.05,0.08,0.00,0.52,0.67,0.00,5.22,0.00,0.00,1.33,7.26,0.34,0.02,66.41,16.60,0.00
680,0.67,0.09,0.84,0.14,0.07,0.13,0.09,1.50,0.63,0.04,10.71,0.01,0.01,0.54,2.70,0.17,0.00,65.11,16.56,0.00
681,0.27,0.02,1.22,0.30,0.09,0.13,0.00,0.59,0.85,0.00,3.53,0.00,0.00,0.20,32.49,2.25,0.40,57.46,0.20,0.00
682,0.52,0.01,0.62,0.22,0.05,0.17,0.01,0.93,0.69,0.09,10.30,0.01,0.02,0.05,4.98,0.24,0.11,77.79,3.20,0.00
683,0.90,0.01,0.35,0.04,0.01,0.07,0.00,0.23,0.38,0.28,4.59,0.00,0.04,0.03,4.04,0.13,0.03,84.57,4.28,0.00
684,0.04,0.10,1.30,0.98,0.40,0.23,0.23,4.22,2.12,0.35,8.08,0.00,0.02,0.77,33.07,1.71,0.42,40.36,5.57,0.00
685,1.21,0.00,0.57,0.24,0.05,0.12,0.00,0.73,0.67,0.00,7.59,0.00,0.01,0.04,2.37,0.16,0.04,67.49,18.72,0.00
686,0.00,0.01,0.79,0.05,0.00,0.13,0.00,0.34,0.08,0.00,7.67,0.00,0.05,0.00,0.43,0.01,0.01,47.49,42.95,0.00
687,1.63,0.02,2.47,2.07,0.79,0.44,0.49,9.40,1.48,1.22,24.72,0.01,0.03,0.92,18.69,0.94,0.41,34.26,0.00,0.00
688,0.02,0.01,0.15,0.15,0.01,0.07,0.01,0.77,0.38,0.00,20.41,0.00,0.01,0.05,8.57,0.59,0.32,62.36,6.14,0.00
689,0.06,0.04,0.68,0.31,0.14,0.05,0.00,1.20,0.60,0.00,12.33,0.01,0.00,0.13,8.77,0.28,0.12,75.27,0.00,0.00
690,0.11,0.00,0.31,0.04,0.03,0.04,0.00,0.02,0.39,0.00,3.37,0.00,0.00,0.09,4.92,0.32,0.29,90.07,0.00,0.00
691,0.95,0.17,2.68,2.33,1.12,0.70,1.46,4.28,1.51,0.62,4.15,0.03,0.13,17.30,38.57,1.19,0.02,22.66,0.14,0.00
692,1.60,0.21,1.59,0.82,0.39,0.31,0.40,2.44,1.16,0.19,6.97,0.01,0.08,10.21,26.28,0.99,0.03,46.15,0.14,0.00
693,0.53,0.02,0.73,0.15,0.08,0.05,0.04,0.28,0.39,0.41,3.47,0.03,0.07,0.57,4.24,0.33,0.00,87.89,0.74,0.00
694,0.81,0.01,0.78,0.21,0.07,0.06,0.12,0.40,0.56,0.20,2.41,0.00,0.15,1.34,8.52,0.61,0.02,83.01,0.73,0.00
695,2.22,0.10,3.98,4.46,3.37,1.09,4.81,4.36,0.93,6.83,11.93,1.48,4.81,0.65,0.73,0.02,0.00,48.17,0.05,0.00
696,2.67,0.14,1.83,1.58,0.97,0.44,0.85,6.04,1.21,1.83,11.79,0.04,0.17,1.88,28.56,1.58,1.89,36.48,0.05,0.00
697,3.29,0.42,1.37,1.13,0.77,0.26,0.26,3.40,1.23,1.10,11.98,0.02,0.24,3.08,25.61,0.96,0.65,44.08,0.16,0.00
698,0.44,0.05,0.56,0.44,0.07,0.17,0.25,1.43,0.53,1.46,5.74,0.02,0.12,0.21,4.76,0.37,0.34,80.20,2.86,0.00
699,1.41,0.03,0.53,0.24,0.27,0.08,0.01,1.29,0.86,0.92,12.25,0.01,0.04,0.31,10.46,0.47,0.27,70.14,0.37,0.00
700,1.44,4.83,1.71,1.15,0.36,0.85,0.45,4.31,0.96,0.14,20.46,0.01,0.20,24.18,13.44,0.52,0.01,23.49,1.50,0.00
701,1.12,2.66,2.31,1.54,0.45,0.46,0.64,5.05,0.85,1.16,31.73,0.03,0.01,14.50,17.85,0.43,0.02,19.02,0.16,0.00
702,2.45,1.80,3.46,1.93,0.26,1.64,0.59,6.14,0.91,0.17,32.21,0.01,0.14,9.14,6.46,0.17,0.00,31.80,0.70,0.00
703,1.70,1.13,0.65,0.22,0.02,0.12,0.00,1.10,0.43,0.01,18.27,0.00,0.00,0.56,1.98,0.04,0.00,69.09,4.70,0.00
704,0.42,0.00,0.67,0.35,0.14,0.09,0.02,1.51,1.30,0.04,5.45,0.03,0.54,0.47,12.77,1.03,1.88,72.13,1.15,0.00
705,12.86,1.44,1.41,0.59,0.80,0.14,0.00,2.53,1.10,0.00,7.38,0.06,0.13,6.91,28.23,0.66,1.39,34.37,0.00,0.00
706,0.92,0.03,0.33,0.07,0.03,0.04,0.01,0.39,0.54,0.39,3.73,0.00,0.10,1.14,5.46,0.18,0.30,84.66,1.68,0.00
707,0.50,0.03,0.57,0.43,0.15,0.10,0.02,1.99,1.12,0.20,7.81,0.00,0.06,5.91,37.60,0.78,0.83,41.16,0.75,0.00
708,2.51,0.08,0.37,0.09,0.05,0.02,0.00,0.42,0.70,0.00,4.90,0.02,0.22,1.18,14.00,0.51,0.55,72.00,2.39,0.00
709,1.32,0.04,0.68,0.46,0.35,0.10,0.03,2.37,0.75,1.47,8.42,0.10,0.77,0.43,5.46,0.37,0.53,76.36,0.00,0.00
710,0.74,0.12,0.65,0.21,0.16,0.11,0.06,0.68,0.63,0.02,3.84,0.04,0.86,0.69,4.06,0.37,0.03,84.50,2.25,0.00
711,0.88,0.02,1.27,0.49,0.66,0.15,0.28,1.05,0.95,0.52,5.68,0.17,1.46,3.04,16.30,0.62,0.06,66.37,0.03,0.00
712,0.81,0.19,1.52,0.59,0.09,0.09,0.11,1.46,0.99,0.01,5.53,0.01,0.14,0.67,23.84,2.96,0.50,60.47,0.02,0.00
713,0.33,0.00,0.61,0.26,0.10,0.02,0.04,0.57,0.96,0.07,8.29,0.04,1.25,0.14,2.45,0.16,0.14,84.50,0.08,0.00
714,0.25,0.00,0.90,0.28,0.08,0.03,0.11,0.81,0.91,0.02,4.47,0.00,1.07,0.01,0.66,0.26,0.08,89.09,0.96,0.00
715,0.03,0.00,0.20,0.02,0.01,0.06,0.04,0.06,0.12,0.11,0.59,0.01,0.01,0.14,0.86,0.74,2.47,88.00,6.52,0.00
716,1.22,0.00,0.36,0.06,0.51,0.01,0.00,0.00,0.20,0.00,0.00,0.23,0.03,1.34,0.28,0.60,71.65,23.51,0.00,0.00
717,0.06,0.00,1.20,1.38,1.19,0.04,0.73,0.57,0.62,0.05,0.15,0.27,0.17,48.10,2.35,5.03,28.59,9.50,0.00,0.00
718,0.01,0.00,0.18,0.03,0.16,0.02,0.00,0.07,0.39,0.00,0.27,0.02,1.97,0.06,0.12,1.10,37.84,57.75,0.00,0.00
719,0.04,0.00,0.25,0.02,0.12,0.01,0.00,0.00,0.13,0.00,0.00,0.00,0.10,0.03,0.00,1.42,51.96,45.92,0.00,0.00
720,1.73,0.00,0.20,0.08,0.01,0.06,0.02,0.63,0.13,0.01,5.38,0.00,0.00,0.00,0.03,0.40,3.10,88.23,0.00,0.00
721,0.11,0.15,1.58,1.07,0.72,0.18,0.89,0.88,1.39,0.06,0.21,0.01,0.07,64.06,3.49,1.78,8.07,15.27,0.00,0.00
722,0.09,0.00,0.00,0.08,0.02,0.10,0.02,0.64,0.21,0.06,4.30,0.00,0.00,0.05,0.00,0.04,0.95,50.29,43.15,0.00
723,0.13,0.00,1.06,0.08,0.07,0.17,0.06,0.52,0.45,0.31,2.06,0.00,0.00,0.20,0.15,0.02,2.41,60.74,31.57,0.00
724,1.14,0.00,0.14,0.07,0.07,0.07,0.08,0.61,0.25,0.01,1.17,0.01,0.01,0.90,0.79,0.80,2.32,86.78,4.78,0.00
725,0.38,0.05,0.76,0.63,0.25,0.32,0.82,1.03,0.36,0.49,2.87,0.03,0.01,1.33,0.70,1.14,13.69,70.51,4.62,0.00
726,0.09,0.00,0.58,0.26,0.33,0.08,0.20,0.62,0.63,0.02,0.55,0.10,0.02,5.05,2.74,1.82,41.66,45.24,0.00,0.00
727,0.03,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.64,2.92,1.31,32.09,62.64,0.00,0.00
728,0.01,0.00,0.50,0.02,0.13,0.02,0.00,0.00,0.23,0.00,0.00,0.00,0.32,11.97,3.80,1.81,16.73,64.46,0.00,0.00
729,0.49,0.00,0.13,0.00,0.00,0.10,0.00,0.00,0.20,0.00,0.00,0.00,0.26,2.03,3.75,1.17,59.11,32.75,0.00,0.00
730,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.01,0.17,0.98,32.34,66.38,0.04,0.00
731,0.68,0.00,0.43,0.02,0.32,0.07,0.02,0.07,0.34,0.19,0.56,0.06,0.18,3.58,1.22,0.32,4.83,87.11,0.00,0.00
732,0.32,0.10,1.54,2.30,2.36,0.80,3.60,4.16,1.42,2.98,4.66,1.12,0.05,25.99,8.57,1.54,7.01,31.48,0.00,0.00
733,4.61,0.17,1.70,1.93,1.33,0.27,0.89,6.65,1.39,2.61,6.63,0.01,0.64,8.95,24.18,4.66,4.19,29.18,0.00,0.00
734,3.30,0.00,0.50,0.48,0.11,0.31,0.27,1.81,0.53,0.27,9.69,0.01,0.04,0.15,0.43,1.34,4.98,75.79,0.00,0.00
735,1.02,0.00,0.13,0.04,0.00,0.05,0.00,0.11,0.20,0.00,2.16,0.00,0.00,0.38,0.03,0.27,5.84,89.55,0.21,0.00
736,2.17,0.01,0.31,0.17,0.04,0.18,0.00,0.43,0.58,0.00,3.75,0.08,0.04,3.43,1.87,1.38,42.44,43.11,0.00,0.00
737,0.70,0.03,0.46,0.60,0.13,0.13,0.38,1.99,0.66,1.28,4.62,0.10,0.02,0.63,2.68,2.62,15.41,67.56,0.00,0.00
738,1.90,0.02,0.13,0.04,0.04,0.05,0.03,0.38,0.26,0.17,1.72,0.00,0.00,0.11,0.38,1.03,3.27,90.26,0.20,0.00
739,0.79,0.00,0.07,0.03,0.03,0.03,0.00,0.10,0.19,0.03,0.27,0.00,0.02,0.66,0.25,0.58,0.27,94.18,2.48,0.00
740,0.20,0.00,0.20,0.08,0.00,0.02,0.05,0.40,0.18,0.09,2.09,0.00,0.00,5.39,1.10,3.86,42.56,43.79,0.00,0.00
741,24.66,0.02,0.98,0.88,0.27,0.12,1.42,4.14,1.05,0.24,8.38,0.02,0.00,5.73,0.82,1.37,3.22,46.16,0.50,0.00
742,0.15,0.00,0.19,0.03,0.01,0.02,0.02,0.08,0.39,0.12,0.91,0.00,0.00,0.88,0.04,0.05,2.27,94.83,0.00,0.00
743,0.40,0.01,0.29,0.21,0.12,0.30,0.15,2.54,0.67,0.69,18.32,0.00,0.01,2.18,0.28,1.49,2.02,70.26,0.04,0.00
744,1.30,0.09,2.23,4.09,1.57,1.34,7.22,7.21,2.15,1.69,9.30,0.16,0.02,24.48,4.00,7.01,8.54,17.58,0.00,0.00
745,0.85,0.00,0.37,0.02,0.01,0.01,0.02,0.00,0.33,0.01,0.00,0.00,0.00,0.89,0.03,0.40,1.09,95.96,0.00,0.00
746,0.96,0.13,1.01,0.44,0.29,0.30,0.86,2.19,0.84,0.06,9.68,0.02,0.00,0.04,0.76,18.92,45.83,17.68,0.00,0.00
747,1.06,0.42,1.16,2.78,0.22,1.97,5.65,6.95,0.51,7.77,2.34,0.00,0.01,0.02,0.53,1.06,22.50,45.04,0.02,0.00
748,26.87,11.07,1.80,4.21,4.71,3.39,2.45,1.20,1.07,10.70,0.78,0.02,0.00,11.01,0.89,1.70,3.27,14.85,0.00,0.00
749,0.40,0.56,2.60,6.38,4.62,2.26,13.25,6.05,1.07,5.03,2.57,0.06,0.04,8.08,10.17,4.02,28.27,4.56,0.00,0.00
750,1.40,0.04,0.87,1.51,0.56,1.46,3.52,4.79,0.66,6.07,1.58,0.00,0.01,0.20,0.04,0.04,8.67,68.49,0.10,0.00
751,1.03,0.01,11.86,17.85,6.06,12.89,37.08,2.39,1.74,7.81,0.01,0.05,0.00,0.00,0.00,0.00,0.00,1.24,0.00,0.00
752,0.88,0.24,9.39,20.03,10.99,5.86,42.82,4.54,1.55,2.75,0.10,0.00,0.00,0.06,0.06,0.02,0.02,0.70,0.00,0.00
753,1.15,0.05,2.12,7.89,2.49,3.15,9.35,7.71,3.42,4.68,3.06,0.01,0.01,2.88,1.45,1.27,33.75,15.55,0.00,0.00
754,0.27,0.00,2.70,3.83,1.28,1.19,3.35,7.83,4.25,0.97,3.14,0.02,0.00,39.92,7.69,2.73,14.29,6.54,0.00,0.00
755,0.94,0.41,2.82,5.78,1.70,2.94,8.13,12.20,2.35,7.55,12.32,0.12,0.06,21.01,1.62,0.88,3.52,15.32,0.33,0.00
756,1.34,0.08,1.51,1.91,0.28,1.94,4.20,11.95,1.62,6.93,2.19,0.00,0.00,0.54,0.09,0.19,14.24,50.98,0.00,0.00
757,0.20,0.00,0.08,0.01,0.10,0.02,0.00,0.02,0.37,0.00,0.21,0.00,0.06,0.43,0.10,0.69,11.82,80.44,5.45,0.00
758,0.10,0.00,0.09,0.00,0.00,0.01,0.00,0.00,0.10,0.00,0.00,0.01,0.03,0.15,0.46,0.84,11.79,86.41,0.00,0.00
759,1.03,0.00,0.84,0.27,0.23,0.12,0.28,0.97,1.00,0.39,3.80,0.03,0.05,2.63,12.31,1.11,0.30,74.61,0.05,0.00
760,1.10,0.00,1.23,0.82,0.38,0.37,1.02,2.95,1.13,1.57,9.17,0.05,0.24,3.25,13.37,1.12,0.47,61.74,0.00,0.00
761,1.34,0.01,1.67,1.11,0.67,0.69,1.15,4.90,1.14,3.36,13.96,0.04,0.23,6.46,14.52,0.53,0.22,47.99,0.01,0.00
762,0.81,0.00,0.56,0.24,0.18,0.07,0.17,0.55,0.89,0.01,4.02,0.01,0.03,5.16,11.62,0.97,0.90,73.36,0.45,0.00
763,1.55,0.13,0.77,0.38,0.25,0.23,0.34,1.33,1.30,0.05,3.55,0.02,0.05,13.87,19.18,0.90,0.49,55.57,0.05,0.00
764,0.72,0.00,0.70,0.32,0.16,0.06,0.21,1.07,1.04,0.28,2.89,0.11,0.22,2.45,12.64,0.92,1.13,74.77,0.31,0.00
765,2.17,0.00,0.35,0.08,0.06,0.00,0.01,0.09,0.73,0.01,0.24,0.00,0.12,0.27,5.47,0.15,0.26,87.71,2.28,0.00
766,0.39,0.00,0.60,0.11,0.05,0.04,0.00,0.22,1.16,0.00,0.73,0.01,0.13,0.30,15.09,0.54,1.55,79.05,0.05,0.00
767,1.42,0.06,0.42,0.09,0.06,0.03,0.03,0.22,0.62,0.00,1.41,0.01,0.05,10.17,20.76,1.83,2.17,59.68,0.97,0.00
768,0.64,0.06,0.91,0.56,0.53,0.14,0.40,1.71,1.01,0.26,7.28,0.02,0.13,20.85,32.91,1.30,0.63,30.26,0.40,0.00
769,1.41,0.87,0.38,0.12,0.05,0.06,0.15,0.49,0.57,0.44,6.37,0.01,0.02,6.90,10.38,1.21,0.84,68.42,1.30,0.00
770,1.86,0.06,1.41,1.15,0.77,0.45,1.70,3.03,1.17,1.91,4.47,0.01,0.07,5.53,38.89,1.54,1.27,34.44,0.26,0.00
771,0.23,0.02,1.10,0.57,0.62,0.12,0.25,2.07,1.06,0.45,2.13,0.02,0.01,34.89,33.41,1.11,0.51,21.38,0.03,0.00
772,4.37,0.40,0.38,0.20,0.11,0.07,0.05,0.82,0.62,0.69,4.45,0.01,0.03,3.86,14.81,1.24,1.19,66.51,0.18,0.00
773,3.17,0.93,0.79,0.65,0.51,0.16,0.29,2.25,1.35,0.29,3.07,0.02,0.04,11.29,33.83,1.25,1.27,38.82,0.01,0.00
774,2.16,0.04,1.17,1.05,0.45,0.28,0.87,3.35,1.04,2.19,2.64,0.02,0.04,2.91,30.48,1.33,0.86,49.04,0.08,0.00
775,1.43,0.07,1.43,1.15,0.63,0.41,0.60,4.74,1.86,0.87,4.58,0.01,0.10,4.68,40.84,0.74,1.23,34.19,0.45,0.00
776,0.54,1.23,0.57,0.28,0.04,0.10,0.00,2.45,0.87,1.20,12.42,0.00,0.04,1.85,31.14,1.26,0.52,45.47,0.00,0.00
777,0.57,0.01,0.57,0.10,0.03,0.04,0.04,0.22,0.89,0.01,1.29,0.00,0.02,1.35,34.12,1.96,2.73,56.03,0.02,0.00
778,0.77,0.00,1.90,1.75,0.92,0.60,2.58,2.61,1.46,0.68,1.13,0.01,0.05,4.74,66.18,1.09,0.39,12.99,0.15,0.00
779,2.04,0.19,0.38,0.10,0.02,0.12,0.03,0.64,0.53,0.00,1.36,0.00,0.05,5.21,16.62,0.98,0.47,65.20,6.06,0.00
780,0.77,1.43,0.60,0.22,0.05,0.08,0.08,0.63,0.69,0.00,0.95,0.00,0.16,6.93,30.77,1.52,0.29,53.14,1.70,0.00
781,6.56,3.90,0.83,0.79,0.49,0.15,0.97,1.04,0.68,0.46,0.78,0.06,0.02,62.72,3.95,0.18,0.05,15.71,0.66,0.00
782,1.71,0.22,0.81,0.35,0.15,0.12,0.29,1.02,0.95,0.23,1.88,0.06,0.02,58.27,7.27,0.51,0.42,25.56,0.16,0.00
783,1.26,1.25,0.74,0.29,0.23,0.10,0.14,0.99,0.96,0.21,2.35,0.11,0.05,45.71,9.89,0.67,0.62,34.36,0.06,0.00
784,13.13,9.25,0.97,0.63,0.52,0.14,0.29,0.88,0.60,0.23,0.49,0.02,0.06,58.03,2.74,0.25,1.54,9.89,0.34,0.00
785,12.57,6.78,2.22,1.71,2.21,0.53,1.55,2.37,0.89,1.98,0.36,0.02,0.15,50.46,4.78,0.15,0.05,10.89,0.36,0.00
786,1.38,0.36,0.90,1.29,0.36,0.56,1.67,2.70,0.76,0.95,2.46,0.00,0.13,21.92,24.40,1.39,0.48,38.14,0.15,0.00
787,1.25,0.49,0.34,0.03,0.01,0.01,0.00,0.12,0.43,0.00,1.13,0.00,0.03,2.43,6.84,0.72,0.00,77.85,8.32,0.00
788,0.94,0.27,0.36,0.04,0.04,0.03,0.00,0.09,0.45,0.00,1.20,0.04,0.01,6.14,14.80,1.44,3.02,69.25,1.88,0.00
789,0.55,0.16,0.55,0.28,0.06,0.13,0.21,0.67,0.56,0.02,0.25,0.00,0.01,62.07,11.52,0.46,0.06,22.40,0.03,0.00
790,1.75,1.07,0.73,0.42,0.19,0.16,0.27,1.35,0.95,0.03,0.85,0.03,0.01,50.61,18.53,0.93,0.52,21.49,0.10,0.00
791,0.52,0.45,0.74,0.07,0.26,0.05,0.00,0.35,0.98,0.00,0.49,0.12,0.01,20.60,37.98,1.31,0.17,35.46,0.46,0.00
792,0.72,0.04,0.55,0.44,0.08,0.34,0.15,1.50,1.24,0.12,1.31,0.00,0.21,18.08,27.09,1.25,0.27,45.09,1.50,0.00
793,0.45,0.13,1.08,0.38,0.34,0.14,0.29,0.82,1.09,0.04,1.42,0.00,0.01,59.71,9.19,0.57,0.57,23.70,0.06,0.00
794,7.70,16.82,0.57,0.21,0.15,0.05,0.14,0.38,0.41,0.03,0.11,0.00,0.00,65.12,0.54,0.03,0.07,7.65,0.01,0.00
795,1.42,7.78,0.52,0.10,0.01,0.09,0.08,0.37,0.43,0.00,0.06,0.00,0.00,82.44,0.76,0.08,0.01,5.83,0.00,0.00
796,1.02,3.64,0.71,0.28,0.13,0.06,0.15,0.82,0.53,0.00,0.07,0.00,0.02,89.17,0.90,0.02,0.04,2.43,0.01,0.00
797,3.61,17.08,0.62,0.17,0.09,0.06,0.12,0.36,0.33,0.03,0.07,0.00,0.00,69.73,0.47,0.02,0.01,7.24,0.00,0.00
798,3.53,8.23,0.71,0.30,0.10,0.07,0.17,1.05,0.46,0.20,1.23,0.00,0.00,57.62,7.00,0.21,0.20,18.89,0.03,0.00
799,4.16,33.69,0.32,0.07,0.02,0.03,0.04,0.19,0.20,0.00,0.14,0.00,0.01,50.92,1.19,0.04,0.01,8.97,0.00,0.00
800,1.21,8.41,0.64,0.15,0.07,0.03,0.04,0.46,0.39,0.00,0.17,0.00,0.00,81.30,1.15,0.04,0.03,5.86,0.06,0.00
801,6.50,14.09,0.79,0.37,0.30,0.07,0.13,0.52,0.49,0.41,0.21,0.01,0.00,58.68,1.61,0.04,0.06,15.74,0.00,0.00
802,3.26,11.31,0.82,0.47,0.13,0.05,0.36,0.79,0.42,0.31,0.40,0.01,0.00,71.09,0.58,0.01,0.04,9.95,0.00,0.00
803,1.95,4.88,0.50,0.15,0.04,0.03,0.06,0.37,0.54,0.01,0.22,0.00,0.00,74.50,0.72,0.00,0.03,16.01,0.00,0.00
804,7.53,25.63,1.02,1.36,1.51,0.36,2.14,2.88,1.30,0.63,1.22,0.05,0.01,36.33,7.89,0.26,0.14,9.72,0.02,0.00
805,3.66,43.96,0.11,0.01,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,37.38,1.24,0.01,0.08,13.15,0.00,0.00
806,3.75,33.51,0.63,0.18,0.18,0.02,0.07,0.59,0.57,0.01,0.45,0.01,0.00,40.78,7.52,0.33,0.14,11.28,0.00,0.00
807,8.70,74.21,0.29,0.12,0.34,0.05,0.07,0.39,0.44,0.05,0.47,0.01,0.01,7.04,1.57,0.07,0.02,6.14,0.01,0.00
808,37.75,46.67,0.16,0.27,0.24,0.10,0.53,0.43,0.17,0.20,0.37,0.01,0.07,0.71,0.98,0.03,0.00,11.23,0.07,0.00
809,0.82,0.58,0.46,0.42,0.13,0.16,0.20,1.64,0.79,0.15,3.95,0.01,0.10,14.86,13.42,1.31,0.17,60.64,0.20,0.00
810,1.34,5.35,1.09,1.00,0.44,0.26,0.98,2.58,0.97,0.65,2.25,0.01,0.04,32.52,15.45,1.88,0.24,32.91,0.04,0.00
811,0.54,1.25,0.52,0.16,0.07,0.04,0.03,0.42,0.48,0.00,1.20,0.01,0.17,2.45,11.21,1.68,0.59,79.18,0.00,0.00
812,1.06,6.14,1.44,2.87,1.17,0.65,2.49,10.69,1.26,2.43,14.35,0.05,0.31,3.37,12.50,0.91,0.49,37.81,0.00,0.00
813,0.98,29.93,1.04,1.02,0.60,0.31,0.54,3.07,0.71,0.93,5.83,0.02,0.07,1.67,3.13,0.19,0.38,49.22,0.35,0.00
814,2.07,19.95,1.26,2.76,1.02,1.35,3.54,6.72,2.13,1.36,3.38,0.37,0.80,11.94,17.93,0.33,1.65,20.78,0.65,0.00
815,5.91,5.80,1.52,3.00,0.68,1.09,1.86,8.91,2.34,1.43,10.07,0.07,0.14,7.01,16.34,0.13,1.12,31.74,0.85,0.00
816,5.10,22.62,1.17,1.50,0.52,0.94,1.04,4.19,1.11,0.99,2.94,0.03,0.01,7.66,15.91,0.31,0.79,31.62,1.54,0.00
817,0.51,21.76,0.65,0.07,0.08,0.01,0.00,0.10,0.37,0.00,0.22,0.12,0.19,3.34,1.57,0.08,0.36,70.41,0.16,0.00
818,1.85,19.66,1.33,1.18,0.71,0.33,0.99,2.85,0.84,1.50,3.19,0.09,0.11,2.53,2.51,0.15,0.58,59.57,0.03,0.00
819,0.25,80.26,0.10,0.00,0.00,0.01,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,14.43,4.89,0.00
820,0.25,7.64,0.98,0.40,0.13,0.11,0.06,0.85,0.77,0.00,1.61,0.00,0.00,20.69,5.24,0.43,1.15,59.70,0.00,0.00
821,6.50,67.83,0.37,0.13,0.38,0.01,0.00,0.59,0.17,0.85,0.76,0.05,0.11,0.27,0.48,0.06,0.02,21.34,0.09,0.00
822,11.45,30.82,1.09,1.21,1.13,0.94,0.73,2.88,0.52,2.31,8.60,0.15,0.05,0.74,1.15,0.11,0.08,34.42,1.66,0.00
823,10.71,34.30,2.00,3.43,2.58,2.12,2.15,9.46,0.96,3.90,6.72,0.44,0.25,0.05,0.24,0.04,0.04,17.90,2.71,0.00
824,4.50,74.61,0.13,0.51,0.11,0.14,0.73,1.34,0.64,0.58,1.57,0.02,0.00,0.00,0.01,0.00,0.00,11.97,3.12,0.00
825,12.12,52.53,0.26,0.28,0.09,0.14,0.19,0.41,0.25,0.03,0.22,0.00,0.01,22.26,1.24,0.05,0.04,6.36,3.52,0.00
826,0.49,66.13,0.48,0.62,0.14,1.18,0.68,2.33,0.50,0.22,1.61,0.00,0.07,2.70,1.80,0.05,0.05,6.57,14.35,0.00
827,3.27,5.29,5.81,13.35,3.77,6.34,26.48,10.55,2.67,3.98,1.43,0.07,0.09,9.80,0.59,0.01,0.06,4.69,1.73,0.00
828,9.68,78.04,0.46,0.65,0.38,0.36,0.74,1.47,0.32,0.14,0.64,0.00,0.01,0.00,0.00,0.00,0.00,2.64,4.49,0.00
829,2.35,0.09,0.28,0.05,0.03,0.01,0.00,0.18,0.60,0.00,0.79,0.01,0.05,0.10,1.31,0.05,0.02,79.09,14.99,0.00
830,0.66,0.01,0.12,0.00,0.00,0.00,0.00,0.01,0.08,0.00,0.03,0.00,0.01,0.00,0.00,0.00,0.01,45.25,53.80,0.01
831,0.74,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,14.65,84.49,0.01
832,0.08,0.01,0.05,0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.48,51.58,47.73,0.02
