uniqid_county,NLCD06_11_county,NLCD06_12_county,NLCD06_21_county,NLCD06_22_county,NLCD06_23_county,NLCD06_24_county,NLCD06_31_county,NLCD06_41_county,NLCD06_42_county,NLCD06_43_county,NLCD06_52_county,NLCD06_71_county,NLCD06_81_county,NLCD06_82_county,NLCD06_90_county,NLCD06_95_county,NLCD06_9999_county
2574,0.55,0.00,5.04,4.09,1.18,0.54,0.09,6.45,0.02,0.04,0.02,0.85,2.38,78.26,0.10,0.38,0.00
2575,1.34,0.00,9.37,4.23,1.48,0.52,0.05,47.53,1.32,0.47,0.54,2.05,12.80,18.09,0.09,0.14,0.00
2576,0.92,0.00,4.32,1.49,0.27,0.14,0.18,28.62,0.82,0.37,0.71,1.91,16.94,43.28,0.00,0.02,0.00
2577,2.67,0.00,12.96,11.72,3.38,1.35,0.41,29.69,0.87,0.04,0.51,2.49,15.07,16.68,2.06,0.09,0.00
2578,0.71,0.00,6.47,1.21,0.27,0.08,0.19,55.70,1.98,0.00,0.47,1.17,16.17,15.38,0.18,0.01,0.00
2579,1.37,0.00,6.81,0.69,0.16,0.03,0.39,67.38,0.91,0.00,0.51,3.60,12.64,5.45,0.05,0.01,0.00
2580,0.14,0.00,5.18,1.48,0.28,0.16,0.03,6.91,0.02,0.00,0.00,1.44,4.25,79.97,0.01,0.14,0.00
2581,1.95,0.00,24.93,19.97,7.78,3.13,0.19,28.09,0.82,0.02,0.14,2.37,5.26,2.70,2.61,0.06,0.00
2582,1.28,0.00,6.09,2.64,0.84,0.27,0.01,6.71,0.01,0.00,0.00,1.65,4.55,75.71,0.07,0.17,0.00
2583,0.75,0.00,6.97,1.40,0.34,0.14,0.00,33.25,0.68,0.01,0.28,0.77,17.06,38.13,0.23,0.00,0.00
2584,1.32,0.00,4.79,1.70,0.58,0.14,0.03,7.82,0.12,0.69,0.01,0.23,8.34,74.00,0.10,0.14,0.00
2585,0.56,0.00,5.42,2.70,0.75,0.33,0.09,4.79,0.07,0.02,0.00,0.24,18.76,59.89,6.11,0.25,0.00
2586,3.63,0.00,9.20,6.09,1.67,0.46,0.13,37.85,0.54,0.03,0.76,4.12,15.28,17.33,2.68,0.24,0.00
2587,0.47,0.00,3.47,1.03,0.28,0.08,0.30,55.69,3.79,0.62,2.22,2.66,21.28,8.06,0.02,0.02,0.00
2588,0.17,0.00,5.60,1.63,0.50,0.18,0.04,5.01,0.00,0.01,0.01,1.33,3.25,82.13,0.01,0.12,0.00
2589,1.37,0.00,5.79,0.89,0.23,0.07,0.12,53.58,2.06,0.03,0.06,1.97,19.60,13.94,0.26,0.02,0.00
2590,0.45,0.00,5.53,1.93,0.53,0.12,0.48,59.05,3.76,0.01,1.73,3.92,18.38,4.08,0.02,0.01,0.00
2591,0.84,0.00,6.06,2.09,0.56,0.21,0.00,31.83,1.57,0.02,0.25,0.58,14.16,40.81,1.01,0.02,0.00
2592,0.44,0.00,5.54,0.51,0.10,0.03,0.56,76.52,1.98,0.01,0.90,1.73,8.18,3.41,0.05,0.02,0.00
2593,0.58,0.00,6.56,3.23,1.08,0.48,0.14,5.83,0.04,0.00,0.00,1.34,0.62,79.80,0.08,0.21,0.00
2594,0.57,0.00,24.32,32.66,14.60,5.57,0.08,17.19,0.40,0.04,0.04,1.56,0.76,0.32,1.89,0.01,0.00
2595,0.91,0.00,7.12,2.24,0.75,0.22,1.80,60.53,8.58,1.84,0.00,0.09,12.37,3.54,0.01,0.01,0.00
2596,1.78,0.00,20.90,16.88,10.15,4.76,0.20,39.62,0.18,0.07,0.00,0.62,3.13,1.70,0.02,0.01,0.00
2597,0.37,0.00,8.35,3.18,0.92,0.24,0.34,27.05,2.07,1.64,3.68,0.58,21.12,27.59,2.56,0.32,0.00
2598,1.97,0.00,4.63,0.94,0.21,0.06,0.10,68.92,4.77,2.82,0.00,0.01,9.35,6.20,0.01,0.00,0.00
2599,3.56,0.00,5.18,1.82,0.34,0.09,0.03,44.09,3.36,2.09,0.99,1.20,17.51,14.91,4.44,0.39,0.00
2600,3.31,0.00,28.77,17.78,10.76,5.10,0.16,23.83,0.36,0.73,2.02,0.22,2.89,2.41,1.00,0.65,0.00
2601,0.79,0.00,3.36,0.68,0.17,0.07,0.28,60.06,4.62,20.83,1.27,0.43,4.01,2.99,0.20,0.23,0.00
2602,1.34,0.00,9.73,5.26,1.57,0.53,0.38,42.13,0.60,0.25,0.20,1.88,16.53,18.43,1.11,0.06,0.00
2603,1.12,0.00,6.26,2.64,0.82,0.21,0.21,21.15,2.64,6.46,0.46,0.28,31.62,25.29,0.45,0.40,0.00
2604,0.49,0.00,2.85,0.46,0.17,0.03,0.26,49.21,3.21,14.02,2.37,0.42,17.55,7.48,0.91,0.56,0.00
2605,0.43,0.00,5.18,1.21,0.28,0.08,0.12,66.58,1.96,1.77,0.00,0.01,15.36,7.02,0.00,0.00,0.00
2606,1.58,0.00,12.54,2.33,0.77,0.26,0.17,58.79,6.18,3.49,0.74,0.22,4.25,1.39,7.03,0.24,0.00
2607,1.60,0.00,3.76,0.72,0.21,0.09,0.10,38.87,6.85,18.25,1.56,0.22,6.61,16.73,3.22,1.22,0.00
2608,0.26,0.00,2.27,0.51,0.18,0.05,0.21,66.30,3.67,9.89,6.21,0.98,5.96,0.49,2.71,0.31,0.00
2609,0.72,0.00,11.68,4.96,2.05,0.99,0.21,28.29,0.76,1.12,3.33,0.25,18.43,26.44,0.67,0.09,0.00
2610,0.52,0.00,6.86,5.05,1.99,0.73,0.22,35.34,3.41,1.38,1.80,0.96,17.41,16.67,6.76,0.89,0.00
2611,1.14,0.00,6.76,2.90,1.24,0.29,0.51,67.26,0.58,0.27,0.00,0.04,16.19,2.79,0.00,0.01,0.00
2612,0.87,0.00,5.41,1.49,0.26,0.05,0.02,61.94,2.54,3.66,0.01,0.00,15.98,7.63,0.12,0.00,0.00
2613,2.25,0.00,7.55,3.52,0.77,0.33,0.03,42.99,0.64,0.52,0.55,1.73,18.58,19.18,1.27,0.09,0.00
2614,0.58,0.00,6.10,1.27,0.29,0.08,2.04,56.04,10.52,8.95,1.48,1.14,9.69,1.41,0.34,0.07,0.00
2615,1.04,0.00,6.46,1.52,0.58,0.19,0.24,35.19,5.61,11.23,0.37,0.09,23.90,12.83,0.40,0.37,0.00
2616,0.55,0.00,7.00,0.90,0.30,0.14,0.39,72.25,0.16,0.01,0.02,0.78,15.08,2.35,0.06,0.02,0.00
2617,0.74,0.00,1.74,0.13,0.04,0.01,0.02,55.30,6.59,24.54,5.32,0.75,1.85,0.98,1.69,0.31,0.00
2618,2.44,0.00,18.00,10.77,4.31,1.51,0.52,27.94,0.57,0.71,4.30,0.63,13.04,11.12,3.80,0.34,0.00
2619,0.99,0.00,10.87,4.86,2.15,0.98,0.24,34.70,0.49,0.58,3.18,0.31,21.51,17.93,1.08,0.13,0.00
2620,0.43,0.00,1.82,0.58,0.22,0.06,0.85,58.38,7.58,16.46,5.55,1.65,4.22,0.59,1.39,0.21,0.00
2621,1.26,0.00,6.70,2.51,1.01,0.40,1.89,62.83,3.47,3.45,0.00,0.00,11.27,5.20,0.00,0.01,0.00
2622,0.19,0.00,5.53,1.15,0.22,0.07,0.10,63.36,4.23,2.58,0.00,0.00,17.81,4.77,0.01,0.00,0.00
2623,0.41,0.00,18.86,5.10,2.36,0.74,0.10,27.95,0.40,0.78,5.36,0.42,20.65,13.88,2.89,0.11,0.00
2624,1.37,0.00,5.54,1.22,0.34,0.08,0.05,68.05,2.15,4.56,0.89,1.50,6.97,6.47,0.70,0.12,0.00
2625,0.50,0.00,2.56,0.23,0.04,0.00,0.22,53.23,4.25,21.88,3.90,0.47,5.19,4.42,2.65,0.45,0.00
2626,0.02,0.00,1.54,0.18,0.05,0.01,0.05,65.02,2.22,11.25,5.21,0.85,10.95,1.63,0.82,0.20,0.00
2627,0.71,0.00,3.68,1.12,0.40,0.15,0.13,42.72,4.85,26.15,1.25,0.28,12.47,5.17,0.58,0.33,0.00
2628,0.95,0.00,4.23,0.55,0.14,0.04,0.11,35.02,5.48,14.33,1.31,0.14,23.54,11.51,1.64,1.02,0.00
2629,2.02,0.00,12.74,5.91,2.67,1.52,0.28,57.08,0.58,0.04,0.02,1.36,11.17,4.39,0.19,0.03,0.00
2630,0.30,0.00,6.22,4.11,1.56,0.63,0.21,62.24,2.66,2.20,0.00,0.00,9.71,10.17,0.00,0.00,0.00
2631,0.77,0.00,13.94,10.93,5.17,2.22,0.14,27.04,0.33,0.38,2.25,0.21,16.96,18.94,0.68,0.05,0.00
2632,2.15,0.00,8.17,2.06,0.78,0.20,0.74,64.50,7.97,4.51,0.00,0.02,6.38,2.31,0.16,0.04,0.00
2633,0.88,0.00,4.99,1.85,0.56,0.21,0.04,57.33,4.43,4.69,0.00,0.00,11.89,13.08,0.05,0.00,0.00
2634,0.50,0.00,5.82,1.88,0.46,0.17,0.02,45.67,5.49,9.31,0.00,0.00,13.18,16.99,0.38,0.14,0.00
2635,1.60,0.00,2.60,0.49,0.16,0.04,0.07,52.53,6.96,16.85,3.95,0.47,8.01,2.12,3.70,0.43,0.00
2636,0.72,0.00,9.37,6.31,2.19,1.09,0.06,30.12,1.32,0.85,0.41,0.01,24.14,22.69,0.53,0.19,0.00
2637,0.60,0.00,9.12,3.48,1.27,0.55,0.41,55.63,0.31,0.07,0.01,1.43,19.82,7.24,0.03,0.01,0.00
2638,1.81,0.00,6.81,4.64,3.53,1.27,0.59,51.86,2.85,5.48,2.26,0.95,3.61,8.46,5.35,0.53,0.00
2639,6.32,0.00,8.96,7.31,3.17,1.47,0.12,42.47,1.25,2.18,0.60,0.06,16.18,9.62,0.25,0.04,0.00
2640,4.31,0.00,7.13,2.71,1.12,0.44,0.66,41.61,1.75,2.49,0.17,0.02,19.01,18.02,0.29,0.24,0.00
2641,2.19,0.00,6.44,3.31,2.49,0.88,1.38,55.28,4.76,8.04,1.09,0.22,7.45,3.86,2.23,0.35,0.00
2642,5.00,0.00,12.73,14.18,31.36,26.78,0.10,6.85,0.02,0.21,0.25,0.18,0.54,0.24,1.17,0.39,0.00
2643,0.71,0.00,27.43,15.88,7.03,2.72,0.26,20.77,0.65,1.13,4.73,0.85,10.40,5.67,1.74,0.05,0.00
2644,0.88,0.00,9.17,7.43,2.57,1.03,0.02,32.64,1.36,1.55,0.03,0.00,22.40,19.97,0.82,0.15,0.00
2645,0.90,0.00,4.85,0.87,0.28,0.06,1.74,63.12,3.50,0.89,0.00,0.06,18.98,4.71,0.02,0.02,0.00
2646,0.20,0.00,1.09,0.22,0.08,0.02,0.12,64.70,5.82,21.65,3.15,0.61,1.16,0.11,0.69,0.37,0.00
2647,0.37,0.00,6.61,4.21,1.00,0.39,0.03,37.21,1.61,1.18,0.00,0.00,23.40,23.31,0.51,0.17,0.00
2648,0.91,0.00,4.78,1.22,0.22,0.06,0.02,60.64,2.69,3.35,0.00,0.00,14.79,11.27,0.06,0.00,0.00
2649,0.52,0.00,5.46,1.85,0.48,0.15,0.46,62.65,7.05,5.92,0.03,0.00,6.74,8.67,0.01,0.00,0.00
2650,1.66,0.00,7.04,1.83,0.57,0.13,0.42,63.59,1.23,0.80,0.02,1.26,14.55,6.88,0.01,0.02,0.00
2651,3.36,0.00,10.05,6.31,2.41,0.98,0.37,16.85,0.34,0.73,2.85,0.31,22.76,31.70,0.79,0.17,0.00
2652,2.87,0.00,4.91,0.67,0.17,0.06,0.06,56.03,3.45,8.11,0.52,0.55,15.51,1.07,5.29,0.73,0.00
2653,1.14,0.00,3.82,0.46,0.15,0.02,0.13,39.69,6.17,15.96,0.97,0.12,16.00,11.76,2.74,0.87,0.00
2654,0.87,0.00,8.10,5.85,2.70,0.73,0.42,59.18,0.82,0.24,0.01,0.02,17.69,3.36,0.00,0.02,0.00
2655,3.65,0.00,6.85,1.00,0.20,0.05,0.04,66.63,2.13,9.00,0.93,0.17,0.44,0.51,7.85,0.55,0.00
2656,0.65,0.00,6.52,1.64,0.55,0.12,0.70,62.70,3.07,1.12,0.00,0.08,17.63,5.19,0.00,0.03,0.00
2657,1.26,0.00,6.06,1.21,0.31,0.07,0.26,47.35,4.83,9.89,0.53,4.52,11.50,12.00,0.16,0.05,0.00
2658,1.13,0.00,13.10,8.63,3.98,1.37,0.56,25.81,0.27,0.82,1.63,0.14,7.86,32.58,2.03,0.10,0.00
2659,1.11,0.00,8.61,3.56,1.16,0.49,0.34,56.80,0.40,0.79,0.00,2.31,11.15,13.11,0.13,0.05,0.00
2660,0.89,0.00,6.14,2.21,0.56,0.20,0.03,45.27,4.54,5.58,0.00,0.00,19.12,15.08,0.35,0.03,0.00
2661,0.37,0.00,5.72,1.42,0.38,0.08,0.48,53.03,5.58,9.54,0.85,1.30,16.13,4.39,0.67,0.07,0.00
2662,1.75,0.00,8.80,9.45,11.98,3.66,0.68,36.62,8.27,3.29,0.72,1.18,1.74,0.40,9.92,1.54,0.00
2663,5.03,0.00,7.19,6.85,5.50,1.18,1.55,36.64,5.47,4.10,0.63,2.06,5.07,0.97,15.51,2.25,0.00
2664,4.47,0.00,14.79,20.65,21.55,4.54,0.39,9.99,1.01,0.43,0.06,3.46,4.61,0.38,7.22,6.44,0.00
2665,5.18,0.00,9.03,9.66,11.42,2.94,1.53,23.71,1.06,0.65,0.56,5.41,10.77,1.71,12.37,4.00,0.00
2666,3.40,0.00,7.03,7.10,11.31,6.15,0.46,43.78,3.33,2.01,1.02,0.59,3.00,0.41,9.12,1.30,0.00
2667,1.46,0.00,1.28,0.42,0.10,0.02,0.03,44.16,11.70,27.30,4.17,0.37,0.70,1.38,6.67,0.20,0.03
2668,7.98,0.00,3.09,2.09,0.80,0.18,0.16,29.24,8.70,12.63,0.78,0.18,17.88,8.57,6.43,1.25,0.03
2669,1.03,0.00,3.65,1.65,0.64,0.12,0.12,32.71,17.41,25.58,2.64,0.45,5.98,4.95,2.94,0.14,0.00
2670,4.83,0.00,2.31,0.91,0.35,0.05,0.06,33.32,6.14,8.28,1.97,0.29,23.67,10.53,5.37,1.91,0.00
2671,1.55,0.00,2.92,1.27,0.73,0.15,0.29,45.12,13.49,13.34,2.33,0.28,10.16,1.70,5.68,1.01,0.00
2672,1.31,0.00,3.39,1.27,0.61,0.12,0.18,38.19,21.47,23.56,0.50,0.29,5.24,0.78,2.74,0.35,0.00
2673,0.55,0.00,3.67,1.66,0.66,0.09,0.10,38.48,20.01,22.76,1.06,0.35,8.12,0.88,1.39,0.22,0.00
2674,0.86,0.00,3.59,1.57,0.67,0.21,0.19,37.32,13.83,29.42,1.62,0.42,5.41,2.99,1.77,0.13,0.00
2675,57.80,0.00,2.55,1.46,0.30,0.04,0.01,5.39,0.99,1.01,0.43,0.15,12.96,6.53,8.88,1.47,0.03
2676,0.68,0.00,3.22,1.24,0.37,0.11,0.14,42.04,13.09,24.70,1.24,0.18,6.22,3.47,3.09,0.23,0.00
2677,0.55,0.00,3.68,1.49,0.44,0.06,0.05,36.21,15.86,26.12,2.03,0.28,5.97,5.03,2.09,0.14,0.00
2678,0.28,0.00,2.75,1.11,0.63,0.12,0.11,60.06,8.63,13.12,0.91,0.29,6.48,0.53,4.49,0.48,0.00
2679,3.53,0.00,3.43,1.41,0.40,0.08,0.15,30.47,15.23,21.06,1.99,0.33,10.74,5.74,5.15,0.26,0.03
2680,13.38,0.00,4.92,3.04,1.88,0.71,0.13,32.08,7.16,12.65,1.49,0.18,13.11,4.37,3.72,1.19,0.00
2681,0.96,0.00,3.26,0.26,0.06,0.01,0.04,79.81,6.96,2.99,0.03,0.10,5.28,0.22,0.00,0.00,0.00
2682,1.86,0.00,7.39,0.88,0.28,0.09,0.11,16.05,21.69,11.91,4.61,1.47,5.52,16.27,10.49,1.39,0.00
2683,2.87,0.00,17.47,7.12,2.85,0.86,0.34,34.59,15.74,3.15,2.02,1.43,4.60,1.86,4.70,0.40,0.00
2684,3.30,0.00,6.37,1.35,0.53,0.15,0.28,39.69,5.34,6.25,4.38,0.59,6.64,12.44,11.35,1.34,0.00
2685,0.57,0.00,2.65,0.34,0.07,0.02,0.16,47.13,17.37,3.38,3.30,3.36,15.28,0.69,5.63,0.06,0.00
2686,1.31,0.00,3.37,0.33,0.07,0.01,0.13,21.17,26.58,6.78,8.39,2.75,5.29,12.08,9.93,1.81,0.00
2687,0.30,0.00,4.79,0.68,0.09,0.03,0.01,50.14,4.83,5.44,0.01,0.38,30.47,2.58,0.21,0.05,0.00
2688,3.25,0.00,3.78,0.43,0.14,0.06,0.10,26.29,15.45,6.37,6.60,0.79,5.41,14.91,13.39,3.03,0.00
2689,2.11,0.00,6.30,0.80,0.21,0.04,0.39,3.77,18.12,2.78,4.64,0.54,3.02,10.91,40.13,6.24,0.00
2690,1.10,0.00,16.12,9.33,4.82,1.07,0.41,35.70,3.70,2.50,1.68,0.60,7.12,8.33,7.06,0.45,0.00
2691,2.66,0.00,8.77,2.99,0.92,0.30,0.11,38.00,11.95,2.25,11.03,0.52,8.05,5.37,6.93,0.13,0.00
2692,6.39,0.00,4.32,1.80,0.54,0.11,1.71,1.99,5.62,2.83,1.97,0.25,10.43,25.55,12.06,24.43,0.00
2693,1.40,0.00,14.05,22.74,6.59,1.89,0.13,37.99,3.68,1.70,0.00,0.00,9.84,0.00,0.00,0.00,0.00
2694,0.59,0.00,27.57,33.13,17.43,7.58,0.00,4.29,2.87,3.61,0.00,0.19,1.90,0.21,0.65,0.00,0.00
2695,0.85,0.00,5.14,1.01,0.11,0.02,0.02,64.33,10.03,4.35,0.66,0.29,12.85,0.33,0.00,0.00,0.00
2696,0.64,0.00,7.25,1.01,0.25,0.07,0.18,39.07,8.00,3.28,3.99,0.82,27.95,5.91,1.37,0.20,0.00
2697,2.05,0.00,28.61,29.06,13.02,5.00,0.88,1.81,1.20,0.38,0.46,0.34,0.00,0.64,10.65,5.90,0.00
2698,0.37,0.00,3.86,2.35,0.44,0.15,0.08,49.07,5.87,4.17,0.00,0.06,30.14,3.44,0.00,0.00,0.00
2699,2.16,0.00,13.74,18.71,16.93,7.12,0.00,35.55,0.13,0.56,0.00,0.67,4.25,0.18,0.00,0.00,0.00
2700,3.54,0.00,20.46,22.77,13.59,6.44,0.19,8.80,5.07,3.65,1.01,0.09,0.34,0.58,8.39,5.07,0.00
2701,0.48,0.00,19.86,23.07,17.45,5.86,0.51,19.37,0.91,2.21,2.95,0.49,2.00,1.10,3.69,0.04,0.00
2702,7.47,0.00,16.64,9.93,1.69,0.38,0.09,1.59,5.48,0.49,1.28,0.05,0.04,0.40,11.93,42.53,0.00
2703,1.51,0.00,23.92,14.63,8.27,1.82,0.00,33.01,3.11,5.21,0.76,0.09,0.08,1.01,5.60,0.98,0.00
2704,1.67,0.00,8.23,2.78,0.59,0.24,0.11,56.70,4.77,2.26,0.00,0.10,22.03,0.34,0.14,0.04,0.00
2705,0.13,0.00,14.96,28.16,18.69,10.16,0.57,7.40,2.60,0.41,0.00,0.09,15.30,1.53,0.00,0.00,0.00
2706,0.36,0.00,17.44,26.29,10.45,5.66,0.06,18.04,2.79,0.86,0.00,0.00,16.80,1.26,0.00,0.00,0.00
2707,1.52,0.00,29.05,43.05,12.31,3.36,0.00,4.25,2.04,0.32,0.00,0.00,3.86,0.23,0.00,0.00,0.00
2708,0.00,0.00,28.30,34.04,18.08,4.85,1.90,11.25,0.00,0.00,0.05,0.08,0.51,0.92,0.01,0.00,0.00
2709,3.31,0.00,28.12,22.97,16.53,9.21,0.37,9.09,3.27,3.10,0.78,0.48,0.25,0.19,2.20,0.15,0.00
2710,1.37,0.00,11.28,4.52,1.50,0.46,0.66,49.33,5.32,3.15,3.44,0.75,4.53,5.89,7.00,0.81,0.00
2711,1.60,0.00,3.31,0.50,0.18,0.04,0.01,20.69,19.12,9.49,4.19,1.60,7.68,17.86,10.73,3.02,0.00
2712,0.55,0.00,7.41,2.22,1.01,0.39,0.20,33.44,10.34,4.82,6.76,0.33,10.26,10.83,11.32,0.13,0.00
2713,0.67,0.00,2.51,0.32,0.05,0.01,0.42,51.20,18.93,4.64,3.60,3.19,12.61,0.32,1.51,0.03,0.00
2714,2.83,0.00,20.29,13.69,6.03,2.26,0.53,18.34,5.53,3.52,3.16,0.47,2.79,7.49,12.67,0.40,0.00
2715,2.56,0.00,4.99,0.57,0.18,0.08,0.13,45.40,12.67,2.15,8.90,2.31,12.20,3.54,4.26,0.06,0.00
2716,0.01,0.00,18.44,33.25,21.84,10.64,0.02,5.34,2.01,0.43,0.00,0.62,7.28,0.10,0.02,0.00,0.00
2717,0.41,0.00,6.93,3.32,1.00,0.32,0.17,50.04,4.22,2.66,0.00,0.22,29.19,1.45,0.03,0.04,0.00
2718,0.05,0.00,3.63,0.05,0.02,0.00,0.05,68.77,8.60,2.18,0.03,0.03,16.19,0.35,0.02,0.03,0.00
2719,4.53,0.00,11.67,5.33,1.89,0.49,0.17,25.42,8.81,11.93,3.31,0.45,1.60,6.93,11.67,5.81,0.00
2720,0.83,0.00,6.91,1.95,0.49,0.18,0.05,50.19,9.85,6.63,0.32,0.39,21.72,0.41,0.07,0.00,0.00
2721,1.23,0.00,5.77,0.93,0.23,0.05,0.07,34.18,16.08,5.81,10.65,0.59,5.09,8.21,10.89,0.20,0.00
2722,0.48,0.00,7.31,1.25,0.42,0.10,0.49,33.01,5.91,3.42,1.82,1.32,32.79,9.45,1.71,0.51,0.00
2723,1.04,0.00,5.44,1.88,0.33,0.08,0.01,61.12,9.89,5.71,0.34,0.07,13.79,0.29,0.00,0.00,0.00
2724,0.69,0.00,27.48,18.87,8.71,2.26,0.29,31.27,1.72,1.24,0.97,0.28,0.74,1.12,4.06,0.29,0.00
2725,0.97,0.00,3.36,0.48,0.15,0.02,0.33,51.84,13.73,3.09,2.34,2.94,15.29,0.89,4.44,0.13,0.00
2726,2.24,0.00,5.83,0.65,0.19,0.05,0.09,13.92,18.33,13.72,3.21,0.86,9.50,19.83,10.25,1.35,0.00
2727,1.12,0.00,5.73,2.12,0.30,0.08,0.02,57.54,7.00,2.70,0.00,0.02,22.16,1.21,0.00,0.00,0.00
2728,0.07,0.00,31.34,26.95,18.05,6.83,0.00,15.38,0.20,0.90,0.13,0.00,0.01,0.00,0.15,0.00,0.00
2729,1.27,0.00,3.83,0.52,0.08,0.03,0.19,52.43,16.33,3.69,2.34,2.34,15.23,0.28,1.41,0.03,0.00
2730,1.89,0.00,7.80,1.20,0.38,0.09,0.25,16.22,19.52,7.06,5.30,1.14,2.85,10.27,21.59,4.45,0.00
2731,4.29,0.00,6.20,0.98,0.20,0.04,0.03,28.77,15.40,10.14,6.18,0.78,2.49,7.60,13.05,3.86,0.00
2732,0.60,0.00,3.71,1.50,0.41,0.09,0.07,83.67,4.20,1.57,0.06,0.40,3.46,0.26,0.00,0.00,0.00
2733,0.58,0.00,4.88,1.87,0.35,0.12,0.10,52.14,6.00,3.54,0.00,0.03,28.40,1.99,0.00,0.00,0.00
2734,0.78,0.00,2.42,0.36,0.08,0.02,0.33,38.69,20.10,3.94,3.79,4.91,18.34,0.99,5.14,0.11,0.00
2735,0.00,0.00,34.04,23.80,16.04,6.91,0.00,13.27,2.94,1.62,0.94,0.00,0.00,0.00,0.44,0.00,0.00
2736,0.32,0.00,7.25,1.06,0.27,0.05,0.17,39.10,4.33,1.25,1.30,0.47,32.69,8.91,2.59,0.24,0.00
2737,4.88,0.00,4.83,1.50,0.49,0.12,1.24,1.92,4.51,1.73,1.64,0.30,8.28,19.55,25.66,23.35,0.00
2738,1.32,0.00,5.60,1.05,0.30,0.06,0.09,19.22,18.95,12.01,4.98,1.69,5.72,18.35,9.24,1.43,0.00
2739,0.28,0.00,4.44,0.40,0.04,0.00,0.01,58.40,4.67,4.14,0.00,0.15,27.06,0.27,0.10,0.04,0.00
2740,0.42,0.00,10.83,5.83,3.39,0.81,0.24,27.16,3.75,1.11,0.80,0.25,36.35,7.54,1.40,0.11,0.00
2741,3.10,0.00,22.61,28.93,12.09,5.71,0.00,6.81,1.61,3.14,0.61,0.08,0.00,0.89,12.49,1.92,0.00
2742,0.14,0.00,31.07,33.72,19.48,7.11,0.09,4.32,0.66,0.30,0.09,0.12,0.24,1.87,0.77,0.02,0.00
2743,4.85,0.00,23.43,27.90,11.68,8.01,0.00,7.95,1.19,3.15,0.93,0.02,0.00,0.94,9.19,0.76,0.00
2744,0.47,0.00,6.44,1.67,0.21,0.07,0.21,53.91,6.26,5.95,0.01,0.30,23.45,1.02,0.00,0.02,0.00
2745,2.87,0.00,5.26,0.97,0.26,0.05,0.06,22.15,9.90,11.12,4.17,0.55,8.57,20.21,12.53,1.34,0.00
2746,0.49,0.00,5.43,1.56,0.18,0.06,0.05,58.17,7.74,3.33,0.03,0.01,22.44,0.51,0.00,0.00,0.00
2747,0.39,0.00,16.78,29.79,32.93,12.72,0.02,4.43,0.53,1.33,0.13,0.01,0.00,0.00,0.79,0.15,0.00
2748,3.05,0.00,17.57,7.38,3.28,0.80,0.09,23.89,12.70,8.51,2.51,0.62,0.79,3.17,11.77,3.86,0.00
2749,0.45,0.00,27.19,34.20,20.34,8.55,0.00,7.51,0.26,1.19,0.03,0.00,0.00,0.00,0.17,0.11,0.00
2750,6.91,0.00,3.78,0.20,0.05,0.01,0.61,19.51,19.71,6.37,6.48,1.67,5.11,10.15,17.53,1.91,0.00
2751,2.99,0.00,3.61,0.68,0.20,0.07,0.00,22.88,17.05,6.90,7.07,0.76,7.84,16.18,11.19,2.59,0.00
2752,0.83,0.00,22.16,16.74,9.36,3.91,0.18,13.93,9.89,2.99,5.68,0.96,1.68,5.91,5.68,0.09,0.00
2753,0.92,0.00,5.15,1.28,0.24,0.06,0.01,33.05,2.75,1.09,0.00,0.08,52.45,2.44,0.17,0.29,0.00
2754,2.20,0.00,6.34,0.96,0.27,0.05,0.44,47.10,12.97,2.47,3.43,2.94,15.89,1.56,3.29,0.09,0.00
2755,0.23,0.00,5.92,2.27,0.36,0.13,0.05,46.55,7.03,5.10,0.02,0.01,29.88,2.46,0.00,0.00,0.00
2756,0.11,0.00,19.03,20.83,7.89,3.21,0.35,13.42,6.25,1.12,0.00,0.09,27.09,0.60,0.00,0.00,0.00
2757,1.78,0.00,7.94,2.66,1.57,0.54,0.52,73.42,0.12,0.17,0.04,0.74,7.94,2.53,0.02,0.00,0.00
2758,0.31,0.00,1.83,1.15,0.60,0.09,3.67,83.03,0.12,0.08,0.12,8.24,0.58,0.15,0.02,0.00,0.00
2759,2.32,0.00,6.58,1.16,0.76,0.44,0.20,74.16,0.16,0.01,0.01,1.72,11.16,1.26,0.04,0.02,0.00
2760,0.98,0.00,4.51,0.68,0.19,0.03,0.75,76.42,0.17,0.58,0.00,0.08,12.42,3.14,0.01,0.03,0.00
2761,1.63,0.00,4.54,0.49,0.12,0.04,0.01,82.52,0.69,0.03,0.02,0.49,7.98,1.44,0.00,0.00,0.00
2762,0.93,0.00,7.98,2.28,0.96,0.31,0.22,77.05,0.10,0.08,0.00,0.69,7.33,2.07,0.00,0.00,0.00
2763,0.64,0.00,5.24,0.38,0.04,0.01,0.10,79.85,3.18,0.14,0.09,0.56,8.96,0.80,0.00,0.00,0.00
2764,0.28,0.00,5.12,1.55,0.27,0.05,1.01,83.27,0.67,0.04,0.01,5.40,1.91,0.39,0.02,0.00,0.00
2765,0.35,0.00,3.28,0.19,0.07,0.02,0.45,73.95,7.20,9.37,0.15,0.08,3.85,0.79,0.13,0.11,0.00
2766,0.55,0.00,7.50,2.73,1.39,0.38,0.52,70.58,0.04,0.28,0.00,0.30,14.73,1.00,0.00,0.00,0.00
2767,2.79,0.00,11.50,4.75,3.15,1.32,0.54,58.35,0.09,0.01,0.00,1.63,11.70,4.17,0.01,0.00,0.00
