uniqid_huc10,coa_wheat_bushels_1969_huc10,coa_wheat_bushels_1974_huc10,coa_wheat_bushels_1978_huc10,coa_wheat_bushels_1982_huc10,coa_wheat_bushels_1987_huc10,coa_wheat_bushels_1992_huc10,coa_wheat_bushels_1997_huc10,coa_wheat_bushels_2002_huc10,coa_wheat_bushels_2007_huc10,coa_wheat_bushels_2012_huc10
11559,976.6,1736.4,1197.6,1467.8,1365.3,1881.2,2043.0,1785.4,1570.9,1104.8
11560,649.1,476.9,214.6,507.9,286.8,319.3,307.5,111.0,175.1,96.6
11561,128.1,196.8,182.5,394.2,228.7,326.7,271.8,138.1,179.1,246.6
11562,284.3,271.6,155.3,296.2,241.1,230.7,249.5,226.9,153.1,160.7
11563,28.8,43.9,9.8,44.8,26.3,44.2,35.0,108.7,30.5,25.2
11564,799.0,1137.9,969.3,1263.9,1267.2,902.1,1330.0,1101.4,1197.0,1115.4
11565,11.6,19.1,8.4,19.5,13.6,9.5,12.1,3.0,4.7,5.8
11566,608.1,794.0,627.4,1153.6,744.4,1342.8,1188.5,568.2,961.1,599.2
11567,10.4,11.6,6.5,17.0,12.8,12.3,8.3,4.7,5.3,14.7
11568,75.8,83.6,32.9,55.4,40.0,34.5,38.5,22.1,46.4,56.3
11569,583.3,610.0,298.7,714.7,370.0,558.4,448.6,144.7,257.0,200.9
11570,4.1,6.9,5.7,8.2,5.9,8.9,9.6,26.1,59.7,55.4
11571,222.5,231.3,99.1,212.6,129.8,221.3,322.9,189.2,181.6,274.2
11572,14.5,75.2,39.0,175.8,123.4,30.3,172.0,152.6,345.0,301.3
11573,5.0,4.5,3.2,34.1,5.6,2.3,3.1,9.0,0.5,9.7
11574,2.6,4.8,2.1,4.5,4.2,0.4,3.6,3.6,3.6,1.0
11575,2.6,10.5,10.5,11.9,3.5,3.6,0.0,3.7,3.7,0.0
11576,14.0,12.6,13.2,106.1,9.1,26.1,24.2,17.9,31.8,21.4
11577,561.5,801.8,511.9,699.9,514.9,499.6,457.5,236.0,231.5,572.5
11578,824.7,1141.3,974.2,1754.1,1229.5,2127.0,2019.5,1080.8,2101.3,1442.8
11579,0.1,0.3,0.3,0.7,3.5,0.7,1.2,7.2,15.4,8.9
11580,62.4,63.4,22.0,259.3,71.8,111.2,140.2,98.3,113.7,100.6
11581,630.9,939.1,552.7,904.3,762.7,700.4,861.0,492.2,710.2,499.3
11582,741.2,1193.3,631.7,506.2,628.5,777.9,1126.2,865.8,1103.8,1052.1
11583,1.3,1.8,6.0,17.1,11.0,26.3,36.9,43.0,35.6,18.2
11584,15.9,23.2,6.2,15.6,5.9,8.2,9.1,7.5,5.9,22.9
11585,109.3,101.8,62.6,130.0,90.2,81.1,61.3,40.9,39.1,46.0
11586,105.0,150.6,124.2,381.0,152.6,339.4,275.3,141.7,214.6,179.7
11587,340.7,496.5,143.0,411.8,335.1,114.4,170.2,92.3,132.7,99.5
11588,8.9,30.2,5.9,20.4,10.5,9.3,21.3,21.9,4.1,2.4
11589,422.4,716.5,500.6,747.4,505.4,413.7,359.7,150.4,200.1,234.7
11590,214.0,389.2,292.8,832.9,368.6,839.3,836.1,538.5,701.5,665.9
11591,127.5,127.0,111.0,334.8,109.7,143.5,78.8,40.6,70.7,19.8
11592,758.5,920.5,686.9,1177.5,878.8,1394.3,1102.1,463.1,1325.5,683.8
11593,270.7,205.8,84.2,529.3,272.1,600.8,510.1,265.0,432.8,255.4
11594,2.7,5.2,5.6,7.5,3.1,10.8,4.4,10.2,28.9,29.4
11595,198.2,230.2,39.6,114.5,85.2,39.2,65.9,49.1,96.6,48.2
11596,29.1,57.1,11.3,26.1,50.0,30.6,47.6,35.9,87.7,40.2
11597,30.9,60.2,47.8,122.2,93.3,22.6,45.2,37.6,101.9,48.2
11598,346.8,243.1,102.7,294.1,219.1,74.5,181.0,102.8,192.0,107.0
11599,33.3,42.0,17.4,38.0,27.9,34.4,46.5,26.4,18.0,22.9
11600,31.6,25.9,16.0,108.2,42.5,40.2,32.1,20.2,28.1,27.5
11601,59.6,168.3,51.3,174.5,124.3,32.7,207.0,196.4,480.0,361.3
11602,494.5,653.4,344.5,535.8,387.0,388.5,365.4,144.0,230.3,213.8
11603,10.5,54.7,78.7,65.1,60.7,14.3,6.3,20.0,39.6,12.6
11604,686.4,515.9,235.8,529.2,352.0,355.4,381.3,167.8,209.1,117.6
11605,1.9,0.6,0.0,0.0,0.0,0.0,0.0,0.6,1.3,0.0
11606,4.3,14.4,8.2,18.2,14.5,4.5,17.6,26.7,58.6,68.8
11607,13.5,15.5,6.9,14.1,10.4,11.2,15.1,9.4,6.7,6.1
11608,248.3,306.6,209.0,314.2,221.2,362.6,330.4,303.7,260.8,176.1
11609,755.4,698.0,386.0,800.5,606.4,681.0,711.5,340.8,371.7,244.0
11610,19.6,99.7,65.1,215.0,184.0,51.3,195.9,300.7,499.2,448.8
11611,300.5,559.4,340.3,821.0,669.0,298.8,386.7,176.7,311.3,341.3
11612,275.6,164.1,88.4,296.6,159.5,236.1,222.0,117.5,279.3,103.5
11613,675.5,647.0,363.6,627.4,529.3,604.1,562.0,255.9,334.3,225.8
11614,1.3,1.9,1.5,2.0,3.2,2.6,3.0,2.1,2.1,2.1
11615,59.5,157.7,78.6,243.1,163.9,41.6,283.0,232.0,519.0,448.3
11616,796.1,1515.6,1194.9,1571.8,1228.4,1777.1,1530.8,1282.3,1242.7,582.1
11617,2.5,5.7,2.5,4.6,2.9,6.3,4.2,8.4,25.8,23.6
11618,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11619,199.6,163.1,48.5,479.0,83.9,342.0,215.7,132.6,140.0,118.5
11620,436.4,662.8,611.0,1129.4,769.6,965.6,852.7,401.5,564.3,713.9
11621,86.9,193.1,85.5,196.5,148.5,97.4,98.4,54.3,64.1,43.3
11622,1.2,4.7,5.7,12.4,3.3,4.8,4.2,4.3,5.4,5.2
11623,164.8,230.9,155.7,248.3,139.3,192.5,160.8,157.1,152.3,105.6
11624,207.1,355.8,192.5,311.7,214.5,322.6,337.8,340.1,262.5,395.9
11625,23.8,26.5,15.4,21.0,18.3,17.2,17.9,10.9,9.1,11.4
11626,2.1,15.3,17.4,16.0,11.6,5.6,1.9,3.9,16.8,2.1
11627,11.8,40.3,9.7,27.6,19.9,7.0,15.7,10.0,27.1,21.8
11628,429.4,554.8,285.3,514.3,307.4,296.1,209.0,92.7,141.7,119.2
11629,2.3,3.1,2.6,3.6,2.9,4.1,6.3,14.4,32.2,22.2
11630,146.8,224.4,88.4,246.5,170.6,28.6,326.6,254.0,382.0,358.9
11631,4.6,7.2,5.5,15.2,13.5,8.6,1.3,4.9,7.2,1.0
11632,1.8,3.6,3.1,1.8,3.5,0.0,0.0,4.0,3.5,3.5
11633,5.5,6.1,7.5,3.3,4.7,2.4,1.4,7.5,11.1,6.6
11634,1.2,2.9,3.0,1.0,1.2,0.9,1.5,7.3,13.8,11.8
11635,234.6,503.4,166.6,331.6,213.1,351.7,349.7,469.6,481.2,697.4
11636,8.7,34.6,4.6,5.1,4.8,2.1,1.9,1.6,13.4,29.2
11637,24.4,36.4,11.6,31.4,12.4,20.8,34.2,34.7,23.1,55.3
11638,231.1,567.5,206.5,448.6,305.1,244.9,437.4,243.8,210.5,128.1
11639,13.9,75.9,26.4,143.7,126.3,23.8,202.7,199.1,466.1,372.9
11640,38.4,104.0,44.5,175.1,119.4,78.3,193.0,234.0,285.3,251.2
11641,0.8,1.4,1.7,3.8,7.4,8.6,11.5,26.2,29.2,39.5
11642,167.1,194.1,34.0,98.9,73.5,34.0,57.9,42.2,82.6,41.5
11643,0.8,5.9,5.9,6.3,1.9,1.3,0.0,1.3,1.3,0.7
11644,6.0,11.6,3.0,28.5,20.0,27.5,19.5,32.2,8.7,11.5
11645,6.5,8.5,4.4,4.2,2.2,4.4,2.1,5.3,9.1,2.8
11646,215.4,115.6,65.2,194.6,223.6,220.2,146.2,57.1,91.2,86.1
11647,426.1,385.5,301.4,520.1,148.5,393.9,269.7,98.6,118.2,52.2
11648,25.6,69.1,31.8,44.3,18.1,6.0,6.7,7.6,15.9,16.7
11649,13.8,22.8,16.5,62.2,16.0,4.8,5.2,4.5,4.6,1.2
11650,332.1,747.8,205.4,388.0,249.2,445.2,408.0,542.3,647.9,907.7
11651,96.2,141.4,110.5,189.4,140.6,78.2,155.5,114.8,89.2,116.6
11652,414.8,603.5,346.2,567.9,415.6,304.9,323.8,200.9,206.0,338.1
11653,96.6,101.1,85.5,101.5,66.0,91.8,86.6,53.2,42.0,53.3
11654,2.7,5.7,4.7,6.2,4.6,5.1,5.6,23.3,25.2,9.0
11655,313.7,304.3,303.7,457.2,253.2,213.5,121.6,109.6,125.2,81.5
11656,0.6,0.7,1.0,1.2,10.9,9.2,5.8,23.6,22.2,29.4
11657,9.3,6.3,3.6,19.3,5.0,6.7,0.0,5.8,6.8,5.9
11658,7.7,26.6,16.8,73.0,57.0,93.4,248.8,381.0,636.5,558.7
11659,507.4,514.5,206.6,305.7,196.2,135.8,159.9,89.8,230.6,284.7
11660,158.1,198.9,125.0,143.4,90.0,157.7,195.9,105.0,105.8,127.1
11661,234.1,318.2,166.7,237.7,173.5,216.6,176.4,87.3,66.8,63.9
11662,2.4,9.0,1.0,10.1,5.5,2.7,7.4,7.5,7.9,7.2
11663,371.5,582.1,291.3,479.1,307.8,303.0,352.9,134.0,194.1,192.3
11664,16.0,17.4,10.7,16.8,15.1,13.6,13.2,8.0,7.0,8.3
11665,1.6,2.8,3.8,7.2,11.1,5.3,5.2,5.5,11.8,6.2
11666,16.7,29.5,16.2,35.6,30.5,18.0,20.3,10.7,7.0,3.8
11667,599.6,805.3,506.5,707.3,508.9,506.3,452.2,209.3,209.6,475.0
11668,824.9,1234.7,797.5,1395.8,1114.3,1220.4,1196.2,505.0,901.5,537.4
11669,124.7,635.7,627.9,999.5,788.1,422.2,240.7,277.6,254.0,132.7
11670,495.2,572.5,385.3,479.0,359.7,354.5,363.7,143.1,188.1,149.2
11671,25.4,93.2,47.1,129.6,111.9,28.7,90.6,123.0,257.8,212.1
11672,1.2,7.8,1.6,23.6,16.2,25.2,9.3,18.7,5.7,12.0
11673,36.5,58.1,16.3,33.9,17.7,28.7,39.8,33.3,31.6,68.9
11674,50.6,44.1,31.7,61.3,57.1,20.3,65.3,35.3,67.3,74.8
11675,864.0,938.3,651.4,841.2,670.3,646.3,706.8,417.2,331.9,277.4
11676,174.4,254.7,232.7,653.8,332.6,590.3,469.3,221.7,337.5,358.0
11677,7.2,21.4,11.9,30.1,7.6,29.6,35.7,32.4,64.2,37.2
11678,5.0,6.5,1.7,5.5,1.2,1.2,0.5,0.7,0.2,5.8
11679,103.8,86.4,27.2,247.6,42.6,175.9,108.6,65.3,73.3,69.3
11680,322.4,371.4,223.3,339.2,284.9,284.1,270.7,121.0,161.5,153.2
11681,3.7,8.9,1.8,7.7,7.4,3.0,6.4,6.3,6.3,3.1
11682,496.2,524.1,509.7,943.3,608.9,769.7,483.7,236.5,279.5,113.2
11683,12.6,65.2,42.4,133.5,115.2,31.9,115.8,190.2,313.5,276.0
11684,93.2,118.4,80.5,123.6,82.7,130.1,116.8,107.2,93.9,66.1
11685,72.6,82.2,34.1,69.0,54.7,70.8,94.7,52.6,52.7,75.2
11686,1.0,0.3,0.0,0.0,0.0,0.4,0.4,0.3,0.0,0.3
11687,362.1,488.9,231.5,360.6,343.6,183.9,222.7,109.1,196.3,155.2
11688,1.4,34.8,2.5,1.2,0.1,0.0,0.4,0.4,0.0,0.0
11689,76.6,58.2,26.3,57.6,71.1,52.9,112.6,46.8,105.8,95.7
11690,226.0,211.6,86.3,356.2,50.4,317.1,194.7,118.2,98.0,119.4
11691,22.3,35.1,9.2,17.7,27.1,23.8,35.2,31.6,71.3,34.0
11692,588.5,1039.5,800.9,1085.1,830.7,1193.0,1003.0,762.6,649.8,350.1
11693,29.3,158.1,68.2,93.2,52.5,37.5,3.4,2.0,34.8,5.2
11694,27.8,158.9,174.8,388.1,318.7,181.7,104.2,137.9,262.4,162.3
11695,4.9,24.9,18.4,41.4,43.1,9.3,43.8,69.5,134.5,187.3
11696,3.5,6.5,2.6,2.8,2.1,3.3,5.2,5.0,18.0,4.1
11697,130.7,109.3,45.6,404.4,121.3,273.9,257.3,156.7,220.0,156.8
11698,209.9,261.6,27.2,144.6,163.0,37.3,250.6,213.4,274.9,298.8
11699,13.8,41.6,22.8,62.4,74.1,114.6,284.3,511.0,859.0,861.3
11700,712.6,856.6,564.9,810.5,669.4,822.2,823.4,724.5,456.4,371.0
11701,1.2,1.5,6.2,17.8,2.9,5.5,0.1,0.5,5.8,0.4
11702,513.0,491.9,286.1,597.8,423.3,536.2,524.7,245.5,290.8,175.7
11703,2.4,1.5,2.7,2.5,1.0,3.6,1.6,19.1,26.6,29.2
11704,321.0,524.5,269.9,475.6,515.3,290.8,410.5,234.6,305.4,224.4
11705,347.6,463.8,173.8,307.0,273.2,225.1,282.8,138.7,144.3,182.6
11706,63.5,313.9,203.4,244.5,182.0,128.1,93.0,82.4,91.9,54.7
11707,82.9,432.8,315.3,413.0,326.4,185.9,122.0,104.5,128.7,70.8
11708,98.1,86.8,31.3,40.0,33.7,36.4,55.7,29.5,130.1,62.3
11709,13.3,14.5,14.9,73.6,15.3,12.7,9.3,12.9,5.1,13.8
11710,325.8,560.2,175.8,327.3,244.5,217.0,296.7,162.2,320.5,255.4
11711,44.6,69.5,20.2,24.8,8.3,1.6,0.8,2.9,5.6,7.5
11712,223.3,293.2,164.5,190.6,199.8,188.8,186.3,135.9,128.3,79.8
11713,241.8,169.7,25.6,112.1,124.5,29.7,117.4,81.1,175.6,141.5
11714,4.9,13.4,4.2,3.2,2.7,2.5,3.5,2.3,2.8,1.6
11715,24.5,85.3,31.4,50.2,25.1,11.8,8.0,7.8,15.2,6.1
11716,356.8,530.7,189.9,441.4,343.6,167.2,218.8,109.6,155.6,112.0
11717,16.2,19.1,10.0,22.5,19.2,9.4,7.1,10.9,4.8,24.6
11718,559.8,611.4,446.9,661.9,502.8,670.6,656.4,596.0,488.3,382.8
11719,839.7,1530.7,1003.5,1090.8,1073.6,1725.0,1793.9,1618.9,1659.7,776.8
11720,651.2,426.0,166.5,415.2,231.7,205.5,225.1,83.5,127.2,51.5
11721,22.9,29.6,8.1,25.9,55.9,15.8,49.8,37.9,105.9,36.2
11722,3.5,0.4,0.0,10.0,5.0,5.5,0.0,4.4,5.5,7.1
11723,45.2,84.5,27.4,78.2,96.4,16.5,83.6,107.9,211.8,254.3
11724,97.9,76.7,84.6,226.1,60.6,108.6,82.6,54.5,49.2,67.2
11725,483.9,546.9,227.5,353.1,287.3,217.0,295.8,127.5,170.0,139.9
11726,57.6,56.2,19.3,40.6,45.1,36.4,56.0,26.4,89.5,37.7
11727,365.5,266.1,138.8,545.1,401.3,430.4,367.8,178.8,249.2,80.2
11728,3.2,4.9,5.0,7.8,8.3,5.0,8.6,16.9,42.4,110.4
11729,534.8,734.1,579.6,974.4,773.7,985.1,744.8,340.5,562.6,421.7
11730,43.2,121.1,54.3,56.4,37.1,29.1,16.7,10.5,18.2,9.6
11731,31.9,36.1,12.9,47.7,56.9,14.6,54.2,44.1,106.1,53.2
11732,2.1,6.7,1.5,9.0,4.9,6.4,0.0,6.4,6.4,6.5
11733,5.3,4.1,8.7,2.4,3.6,2.4,4.7,4.6,21.6,21.1
11734,20.5,26.8,7.0,25.6,59.2,12.7,47.6,34.2,99.9,31.8
11735,380.4,518.5,196.8,459.5,395.3,393.3,468.0,178.1,223.9,313.1
11736,2.9,6.3,2.2,8.1,6.0,2.8,5.8,6.4,8.6,4.5
11737,146.5,68.5,33.2,94.0,37.5,61.3,20.7,15.5,22.3,19.4
11738,531.6,540.2,329.6,675.9,476.6,639.7,609.4,283.0,342.8,205.6
11739,744.4,1111.1,706.6,1232.8,1028.6,1169.0,1172.6,506.4,1079.0,637.0
11740,544.5,619.3,351.5,454.7,307.3,225.1,221.0,152.8,181.3,183.4
11741,522.1,619.3,460.4,812.1,720.8,921.8,695.8,265.4,829.1,565.2
11742,257.0,413.4,304.3,426.7,258.4,468.4,418.0,448.6,475.6,329.6
11743,298.1,336.0,120.1,226.7,220.6,123.6,203.6,142.9,119.5,75.1
11744,35.4,31.1,15.8,123.0,39.7,40.8,35.3,22.8,35.9,31.3
11745,2.1,5.1,0.8,0.8,0.8,0.0,0.0,0.8,17.3,17.3
11746,380.8,264.3,55.5,207.0,84.8,76.2,90.3,23.8,49.4,38.4
11747,497.0,758.4,580.9,770.9,608.4,940.9,956.7,578.4,647.0,800.9
11748,4.9,3.1,7.1,8.6,3.9,3.5,8.1,11.2,19.8,17.6
11749,9.3,25.6,28.7,29.3,19.7,11.0,14.1,3.4,11.8,5.3
11750,60.3,61.5,25.0,228.0,66.0,87.5,58.0,33.0,62.2,64.8
11751,741.8,900.5,822.0,1122.9,1002.5,1463.5,1429.5,815.4,1669.0,1324.7
11752,52.5,51.5,29.5,53.3,51.9,49.8,41.0,49.1,40.4,22.5
11753,365.8,490.4,141.3,402.0,306.1,85.4,155.9,71.2,105.5,73.8
11754,4.6,27.8,43.5,36.9,28.4,9.8,4.3,10.8,27.1,5.8
11755,500.3,593.1,443.4,898.9,866.3,915.9,678.3,249.6,554.3,627.8
11756,547.3,558.3,214.8,334.0,219.1,131.4,175.4,100.4,238.3,269.3
11757,67.9,139.3,77.6,273.0,155.6,156.4,126.1,113.8,93.9,70.0
11758,10.7,7.1,5.5,53.1,10.0,11.5,12.7,22.0,16.1,20.2
11759,441.6,474.0,264.3,293.4,338.8,217.5,236.1,84.9,129.6,91.2
11760,52.5,74.9,30.5,114.2,21.1,9.4,9.1,6.7,10.5,9.6
11761,3.2,7.3,2.0,3.6,5.0,2.8,4.2,4.2,0.1,0.2
11762,5.5,35.6,61.0,109.5,93.4,25.9,11.3,13.6,55.8,58.0
11763,467.6,548.8,279.8,491.4,231.3,499.6,324.3,217.1,235.2,197.8
11764,570.9,1008.4,601.5,764.9,603.0,924.0,938.0,978.7,1006.2,486.3
11765,134.4,99.1,12.8,71.6,70.2,12.5,78.2,112.4,149.1,231.4
11766,514.2,630.1,349.3,513.0,383.7,401.0,440.0,175.1,198.6,221.1
11767,1.1,6.6,2.2,17.8,13.6,17.6,7.3,13.6,4.0,7.8
11768,4.7,5.6,6.1,26.0,10.8,1.7,1.2,7.9,1.2,0.5
11769,2.6,2.7,0.0,3.4,3.5,7.5,0.0,0.0,7.5,7.6
11770,2.1,1.6,1.9,5.4,1.4,1.6,0.0,1.6,2.5,1.0
11771,436.0,753.2,257.9,520.1,548.5,296.0,436.1,303.9,441.7,244.8
11772,47.5,62.8,43.3,68.3,23.2,5.8,11.0,5.3,22.6,5.4
11773,8.4,2.3,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2
11774,173.5,258.7,168.4,521.5,340.7,603.9,453.3,143.2,244.2,113.1
11775,1.6,2.7,1.8,1.7,3.0,5.9,6.2,12.0,55.9,48.3
11776,255.8,257.7,105.9,456.4,320.1,426.2,358.2,160.4,236.9,92.0
11777,49.2,52.4,21.0,77.8,67.3,19.6,72.3,62.9,135.3,84.1
11778,487.7,795.5,355.5,256.2,336.6,531.1,825.8,626.0,685.4,625.4
11779,11.0,59.5,21.1,111.8,97.9,18.5,156.3,152.5,354.8,276.4
11780,3.2,5.3,6.0,6.7,6.1,1.1,0.0,5.8,7.0,5.8
11781,352.0,467.5,251.5,381.7,269.7,365.9,313.0,162.4,132.0,130.8
11782,451.9,711.9,475.5,636.3,456.1,570.6,518.3,337.6,350.4,230.7
11783,162.1,113.9,17.9,105.8,118.4,25.5,112.5,83.0,192.5,146.8
11784,3.6,4.8,6.0,10.4,5.7,5.9,6.3,12.2,21.1,21.1
11785,879.0,1511.7,1083.3,1341.5,1178.3,1595.4,1643.6,1390.4,1274.5,810.2
11786,451.4,576.4,320.5,529.1,451.5,270.0,306.0,131.7,152.0,99.4
11787,1124.9,1597.8,1190.0,2259.4,1732.2,2460.7,1856.2,857.9,1565.4,1174.1
11788,573.3,664.3,409.4,654.3,317.0,557.9,463.5,133.1,175.3,157.0
11789,62.6,112.4,34.1,38.4,32.4,15.2,13.7,8.5,22.7,23.9
11790,171.8,158.7,59.4,503.6,219.0,396.3,396.4,216.2,322.4,220.3
11791,6.3,34.1,8.9,14.8,12.5,5.0,3.1,2.1,7.6,5.8
11792,21.9,19.7,16.7,167.8,17.4,43.1,43.4,55.0,72.9,41.7
11793,146.5,204.7,15.6,102.6,119.9,32.3,219.4,184.4,141.0,190.8
11794,614.8,707.6,522.8,896.1,676.9,982.3,837.2,369.7,555.6,365.1
11795,323.9,517.4,206.9,212.4,180.6,387.2,325.1,338.3,368.8,535.7
11796,121.3,136.4,24.2,56.6,71.6,20.2,86.1,56.1,119.4,42.6
11797,353.2,460.9,381.2,382.5,283.9,116.8,69.7,39.0,166.4,26.1
11798,463.7,497.2,348.5,471.5,324.3,258.6,266.4,157.5,143.5,187.3
11799,366.3,370.1,150.6,455.4,85.5,512.0,296.8,181.5,237.9,263.5
11800,438.9,393.5,204.3,780.3,566.1,673.2,611.4,319.9,428.8,180.3
11801,734.7,1309.1,723.4,678.9,876.9,873.9,1132.5,850.5,1068.7,1067.7
11802,1.9,0.5,0.2,0.6,0.4,1.1,1.1,0.8,1.0,1.7
11803,15.2,12.5,4.5,74.6,8.8,12.7,21.4,31.8,40.5,8.7
11804,722.0,1123.3,714.4,1222.3,928.6,1095.4,1083.7,450.2,796.8,501.6
11805,0.5,5.3,1.0,3.6,2.7,2.7,3.8,4.0,6.7,13.3
11806,3.9,5.2,2.1,5.5,6.7,10.1,13.4,23.1,70.7,72.1
11807,5.4,22.5,14.7,63.3,41.9,47.9,181.1,318.4,498.9,373.5
11808,650.7,989.9,717.2,1114.5,946.3,960.9,1045.1,760.2,861.0,766.1
11809,30.6,62.9,33.8,24.6,16.0,12.9,6.9,10.2,10.1,2.8
11810,7.9,30.7,7.5,18.2,14.7,10.1,8.5,89.2,22.0,10.1
11811,17.8,88.6,126.5,121.1,115.4,31.5,12.0,31.6,55.3,19.1
11812,363.4,448.2,214.9,317.0,246.8,239.5,355.5,128.2,118.0,98.6
11813,17.9,37.4,10.7,12.5,11.6,5.1,4.5,3.4,21.3,21.4
11814,676.7,895.3,543.7,678.4,573.6,737.5,685.3,533.0,415.7,338.6
11815,2.0,6.3,1.0,1.0,1.0,0.0,0.0,1.0,20.9,20.9
11816,373.7,348.7,355.9,466.5,297.5,216.2,155.6,112.6,146.1,98.5
11817,416.1,445.5,291.2,451.4,339.5,388.6,356.5,234.4,188.7,158.0
11818,5.8,32.5,23.8,50.9,52.5,10.5,50.7,72.2,137.4,151.3
11819,53.4,107.5,43.9,135.8,49.5,99.2,103.5,75.2,84.2,102.7
11820,3.1,4.8,5.5,4.0,12.3,4.3,4.8,31.1,57.4,44.3
11821,593.2,924.7,526.9,638.5,537.9,757.3,748.1,773.6,799.9,640.1
11822,187.3,197.0,95.0,682.2,98.6,462.9,242.4,116.6,230.7,332.6
11823,604.1,974.4,613.5,969.3,778.5,678.4,799.1,433.5,622.8,487.1
11824,117.1,557.2,542.4,757.6,623.9,203.9,102.1,67.4,143.6,65.2
11825,399.7,314.5,100.2,300.7,136.7,147.7,138.2,38.6,83.7,47.3
11826,212.7,113.9,64.1,190.8,217.2,215.5,144.6,56.1,91.7,83.6
11827,157.2,165.5,66.1,553.9,94.1,473.6,395.2,245.1,278.6,158.1
11828,267.6,487.1,366.2,1032.6,462.1,1038.0,1029.2,657.9,864.4,824.8
11829,488.2,548.5,200.1,367.6,354.1,211.9,326.0,231.1,180.6,111.3
11830,69.5,91.8,39.3,92.3,61.4,69.8,84.6,47.5,36.9,44.3
11831,160.6,81.4,44.0,139.1,112.8,114.9,108.0,32.5,93.1,43.6
11832,110.7,226.0,135.2,340.7,294.8,194.4,174.4,114.7,101.1,81.7
11833,2.0,3.2,1.0,1.4,2.0,5.2,3.3,6.6,43.9,41.9
11834,557.2,376.9,59.9,144.6,146.9,46.2,129.6,64.8,98.3,93.6
11835,18.7,85.4,31.3,104.0,75.2,17.5,139.2,138.0,266.6,204.4
11836,7.1,6.1,11.9,30.9,8.3,9.3,4.3,6.2,3.3,6.4
11837,152.1,176.5,68.5,215.5,53.5,191.4,86.8,59.9,138.1,86.5
11838,108.1,53.1,28.8,87.5,71.3,72.9,69.6,19.4,61.0,29.0
11839,146.5,212.6,127.2,142.6,128.6,197.4,188.6,180.9,214.8,240.8
11840,364.0,625.3,438.5,664.1,456.6,425.1,407.0,154.4,186.9,196.4
11841,86.1,113.0,73.7,268.5,82.1,217.4,190.3,101.1,159.2,114.1
11842,72.4,67.9,25.6,253.6,48.7,113.2,105.7,81.5,113.6,69.9
11843,577.8,808.3,539.8,1180.1,757.5,1280.4,1044.7,458.4,949.9,589.9
11844,396.2,279.1,67.0,240.8,92.6,94.4,101.2,25.2,67.4,42.4
11845,2.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
11846,1.2,0.0,0.0,1.2,5.8,0.0,0.0,0.0,0.0,5.8
11847,33.4,55.8,29.1,68.0,54.8,36.1,48.8,47.2,30.2,83.4
11848,29.6,149.0,204.6,479.8,356.8,240.4,81.7,86.7,110.6,60.4
11849,2.2,3.0,0.0,0.0,0.0,1.6,1.2,1.2,5.0,5.2
11850,4.6,4.0,3.5,3.6,4.1,3.8,10.6,30.9,66.4,35.7
11851,474.0,539.3,54.3,159.5,226.9,78.8,152.5,35.1,98.6,144.1
11852,65.9,55.0,14.8,242.6,50.8,94.7,133.1,142.2,108.4,101.9
11853,410.0,493.4,162.7,256.6,270.1,173.7,271.4,133.5,173.3,131.6
11854,451.2,477.2,271.1,378.8,335.8,359.2,388.6,182.3,197.1,211.7
11855,650.7,867.3,791.2,1359.5,970.9,1610.8,1600.8,899.3,1671.1,1240.1
11856,526.9,987.8,728.7,1076.2,632.3,1275.6,1061.1,1002.2,820.8,425.0
11857,147.3,242.9,157.6,217.6,152.6,232.6,191.6,201.2,221.4,160.7
11858,23.6,78.2,38.1,176.1,131.5,50.4,213.2,258.6,412.2,445.0
11859,161.3,113.2,17.8,105.7,118.3,25.4,111.9,82.5,191.9,145.4
11860,350.3,414.9,305.2,626.3,412.1,600.0,426.9,289.6,343.1,158.7
11861,452.0,351.3,44.9,120.9,134.2,40.3,117.8,49.9,94.2,96.6
11862,290.5,391.3,168.8,210.2,187.4,177.6,237.4,77.8,122.5,130.1
11863,565.0,359.4,113.0,294.0,161.5,118.5,142.8,50.2,96.8,44.6
11864,22.6,35.5,6.9,22.8,15.6,19.2,31.1,22.1,59.0,40.0
11865,508.7,897.3,596.4,1264.6,1007.3,922.9,511.1,183.0,258.9,121.4
11866,1.2,1.4,1.5,2.6,2.0,0.5,2.0,6.9,24.3,19.2
11867,379.7,511.1,346.0,537.5,324.5,488.5,422.0,396.1,365.6,246.2
11868,11.6,18.3,6.6,6.0,4.7,5.5,1.9,7.1,2.6,6.6
11869,346.7,367.8,184.4,779.0,213.7,957.3,850.1,246.4,313.3,168.1
11870,15.0,22.5,12.0,30.6,24.1,20.3,28.4,10.3,13.2,18.5
11871,388.9,622.0,300.6,568.7,455.9,282.3,408.3,213.4,238.8,238.9
11872,151.8,212.0,128.0,322.2,127.4,465.3,390.1,184.0,221.0,108.3
11873,4.1,29.0,40.8,71.3,72.5,23.3,8.4,24.7,20.1,5.3
11874,710.1,759.7,471.6,793.7,833.1,1209.1,945.4,285.9,564.4,588.0
11875,9.8,59.1,36.1,77.9,63.5,16.6,86.0,126.9,222.9,180.7
11876,29.7,68.9,26.0,93.6,63.0,36.5,100.6,106.3,139.7,139.2
