uniqid_huc10,nonfp_1987_huc10,nonfp_1988_huc10,nonfp_1989_huc10,nonfp_1990_huc10,nonfp_1991_huc10,nonfp_1992_huc10,nonfp_1993_huc10,nonfp_1994_huc10,nonfp_1995_huc10,nonfp_1996_huc10,nonfp_1997_huc10,nonfp_1998_huc10,nonfp_1999_huc10,nonfp_2000_huc10,nonfp_2001_huc10,nonfp_2002_huc10,nonfp_2003_huc10,nonfp_2004_huc10,nonfp_2005_huc10,nonfp_2006_huc10,nonfp_2007_huc10,nonfp_2008_huc10,nonfp_2009_huc10,nonfp_2010_huc10,nonfp_2011_huc10,nonfp_2012_huc10
6386,0.3,0.4482,3.0747,2.8894,1.3011,1.6739,2.7657,1.5756,0.8161,2.3402,0.6251,0.3996,0.7060,1.1520,1.6327,1.6578,0.8369,0.9915,1.3675,0.9888,0.7070,0.8318,0.5302,0.7845,2.2477,0.5075
6387,0.0,0.0004,0.0005,0.0005,0.0006,0.0009,0.0017,0.0011,0.0010,0.0009,0.0006,0.0007,0.0007,0.0009,0.0015,0.0009,0.0009,0.0008,0.0010,0.0009,0.0013,0.0007,0.0006,0.0005,0.0004,0.0005
6388,0.5,0.4964,0.3692,0.4124,0.5637,0.5509,0.6173,0.6350,0.5108,0.7385,0.7693,0.5861,0.5076,1.2235,0.9652,1.0544,0.9971,1.3114,1.5079,1.1737,1.5210,1.5530,0.1656,0.1216,0.5164,0.0430
6389,0.0,0.0212,0.1454,0.1361,0.0609,0.0769,0.1288,0.0739,0.0404,0.1194,0.0386,0.0248,0.0438,0.0727,0.1045,0.1035,0.0518,0.0591,0.0778,0.0546,0.0425,0.0487,0.0296,0.0430,0.1206,0.0269
6390,0.0,0.0001,0.0001,0.0002,0.0006,0.0004,0.0005,0.0005,0.0005,0.0006,0.0004,0.0004,0.0006,0.0006,0.0007,0.0007,0.0005,0.0006,0.0005,0.0004,0.0003,0.0003,0.0003,0.0003,0.0004,0.0004
6391,0.3,0.3550,2.4532,2.2973,1.0404,1.3278,2.1858,1.2548,0.6563,1.9200,0.5022,0.3191,0.5638,0.9173,1.2940,1.3033,0.6596,0.7741,1.0505,0.7579,0.5164,0.5890,0.3647,0.5395,1.5532,0.3493
6392,0.0,0.0142,0.0110,0.0309,0.0749,0.0504,0.0668,0.0625,0.0614,0.0820,0.0578,0.0507,0.0743,0.0866,0.1003,0.0937,0.0627,0.0771,0.0718,0.0574,0.0459,0.0452,0.0428,0.0442,0.0508,0.0549
6393,0.0,0.0115,0.0087,0.0239,0.0563,0.0368,0.0479,0.0427,0.0392,0.0493,0.0340,0.0283,0.0398,0.0451,0.0498,0.0453,0.0296,0.0348,0.0318,0.0244,0.0189,0.0181,0.0170,0.0177,0.0200,0.0217
6394,0.0,0.0076,0.0105,0.0110,0.0119,0.0193,0.0366,0.0239,0.0209,0.0188,0.0144,0.0179,0.0168,0.0217,0.0331,0.0198,0.0201,0.0163,0.0197,0.0175,0.0221,0.0115,0.0103,0.0099,0.0082,0.0104
6395,0.0,0.0004,0.0005,0.0005,0.0005,0.0007,0.0013,0.0008,0.0007,0.0006,0.0004,0.0005,0.0005,0.0006,0.0008,0.0005,0.0005,0.0004,0.0005,0.0005,0.0006,0.0003,0.0003,0.0003,0.0002,0.0003
6396,0.0,0.0035,0.0045,0.0043,0.0045,0.0064,0.0104,0.0059,0.0053,0.0048,0.0047,0.0061,0.0053,0.0064,0.0097,0.0058,0.0053,0.0042,0.0047,0.0044,0.0066,0.0036,0.0036,0.0036,0.0030,0.0036
6397,0.0,0.0025,0.0018,0.0051,0.0122,0.0082,0.0107,0.0095,0.0090,0.0111,0.0074,0.0061,0.0087,0.0099,0.0111,0.0101,0.0066,0.0077,0.0070,0.0055,0.0041,0.0039,0.0037,0.0039,0.0045,0.0048
6398,0.2,0.2493,0.1862,0.2056,0.2801,0.2762,0.3085,0.3040,0.2473,0.3647,0.3125,0.2452,0.2156,0.5225,0.4010,0.4282,0.3947,0.5026,0.5601,0.4270,0.5283,0.5412,0.0577,0.0425,0.1813,0.0151
6399,0.4,0.3818,0.2890,0.3230,0.4472,0.4439,0.5053,0.5253,0.4238,0.6149,0.4900,0.3718,0.3200,0.7665,0.5864,0.6359,0.5985,0.7822,0.8944,0.7010,0.8469,0.8768,0.0942,0.0692,0.2932,0.0244
6400,0.1,0.0849,0.5634,0.5480,0.2500,0.3209,0.5358,0.3072,0.1665,0.4876,0.1307,0.0818,0.1460,0.2402,0.3472,0.3503,0.1773,0.2059,0.2857,0.1997,0.1567,0.1788,0.1115,0.1638,0.4591,0.1051
6401,0.0,0.0359,0.2486,0.2328,0.1058,0.1350,0.2225,0.1281,0.0670,0.1965,0.0512,0.0326,0.0577,0.0940,0.1325,0.1340,0.0682,0.0804,0.1096,0.0795,0.0554,0.0631,0.0391,0.0577,0.1661,0.0374
6402,1.9,1.9657,1.4926,1.6682,2.3090,2.2930,2.6107,2.7132,2.1917,3.1846,2.6226,1.9885,1.7112,4.1019,3.1409,3.4086,3.2066,4.1854,4.7767,3.7407,4.6319,4.7941,0.5145,0.3778,1.6005,0.1330
6403,4.5,4.6445,3.5268,3.9417,5.4558,5.4179,6.1685,6.4107,5.1786,7.5246,6.7828,5.1430,4.4255,10.6088,8.1234,8.8156,8.2931,10.8246,12.3540,9.6745,14.5699,15.0802,1.6183,1.1883,5.0345,0.4183
6404,1.8,1.9097,1.4506,1.6484,2.4027,2.4499,2.8668,3.0341,2.4658,3.6715,3.1350,2.4193,2.1067,5.0325,3.8621,4.1897,4.0091,5.3588,6.2038,4.9231,6.6931,6.9309,0.7372,0.5421,2.2870,0.1885
6405,0.0,0.0001,0.0002,0.0002,0.0001,0.0002,0.0004,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000
6406,0.0,0.0064,0.0089,0.0093,0.0100,0.0162,0.0308,0.0201,0.0176,0.0159,0.0116,0.0145,0.0136,0.0175,0.0268,0.0160,0.0162,0.0131,0.0159,0.0142,0.0180,0.0093,0.0084,0.0081,0.0067,0.0085
6407,0.1,0.0903,0.1138,0.1119,0.1187,0.1915,0.3567,0.2270,0.2017,0.1797,0.1490,0.1902,0.1769,0.2173,0.3310,0.2054,0.2190,0.1808,0.2156,0.1891,0.2123,0.1122,0.1016,0.0984,0.0809,0.1008
6408,0.4,0.4346,0.3254,0.3630,0.4906,0.4725,0.5232,0.5339,0.4298,0.6177,0.5103,0.3864,0.3295,0.7842,0.5900,0.6269,0.5792,0.7375,0.8250,0.6293,0.8087,0.8256,0.0874,0.0636,0.2638,0.0217
6409,0.0,0.0054,0.0065,0.0065,0.0064,0.0099,0.0176,0.0112,0.0097,0.0084,0.0064,0.0079,0.0076,0.0099,0.0152,0.0094,0.0099,0.0079,0.0098,0.0089,0.0122,0.0068,0.0061,0.0059,0.0047,0.0059
6410,0.1,0.0849,0.0632,0.0693,0.0934,0.0924,0.1029,0.1034,0.0830,0.1315,0.1182,0.0882,0.0742,0.1747,0.1293,0.1358,0.1262,0.1635,0.1831,0.1407,0.1876,0.1875,0.0197,0.0141,0.0578,0.0047
6411,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6412,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6413,7.8,8.0583,6.1191,6.8389,9.4658,9.4001,10.7024,11.1226,8.9849,13.0554,11.4216,8.6602,7.4522,17.8641,13.6790,14.8446,13.9648,18.2276,20.8029,16.2910,23.1283,23.9383,2.5689,1.8863,7.9918,0.6640
6414,0.1,0.0698,0.0530,0.0482,0.0629,0.0683,0.1071,0.0772,0.0494,0.0911,0.0391,0.0387,0.0566,0.0916,0.0697,0.0822,0.0467,0.2147,0.3574,0.0425,0.0499,0.0443,0.0197,0.0301,0.0911,0.0400
6415,0.0,0.0552,0.0432,0.1236,0.3088,0.2161,0.3021,0.2879,0.2893,0.3809,0.3192,0.2803,0.4140,0.4878,0.5726,0.5453,0.3638,0.4505,0.4464,0.3739,0.3219,0.3084,0.2952,0.3077,0.3537,0.3839
6416,1.3,1.2760,0.9482,1.0262,1.3757,1.3425,1.5076,1.5502,1.2534,1.8305,1.6409,1.2543,1.0747,2.5630,1.9382,2.0300,1.8581,2.3803,2.7010,2.1083,2.6983,2.7950,0.3000,0.2203,0.9400,0.0788
6417,0.1,0.0743,0.0552,0.0610,0.0818,0.0791,0.0869,0.0890,0.0714,0.1015,0.0878,0.0654,0.0546,0.1283,0.0948,0.1003,0.0926,0.1186,0.1338,0.1025,0.1313,0.1345,0.0142,0.0103,0.0428,0.0035
6418,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6419,0.0,0.0049,0.0036,0.0040,0.0053,0.0053,0.0059,0.0059,0.0047,0.0077,0.0069,0.0052,0.0043,0.0102,0.0076,0.0079,0.0074,0.0096,0.0107,0.0083,0.0121,0.0121,0.0013,0.0009,0.0037,0.0003
6420,0.0,0.0346,0.0266,0.0306,0.0408,0.0408,0.0482,0.0522,0.0424,0.0610,0.0501,0.0379,0.0337,0.0817,0.0621,0.0661,0.0597,0.0753,0.0844,0.0661,0.0904,0.0933,0.0100,0.0074,0.0314,0.0026
6421,0.0,0.0013,0.0018,0.0019,0.0020,0.0033,0.0062,0.0041,0.0036,0.0032,0.0031,0.0039,0.0037,0.0047,0.0072,0.0043,0.0044,0.0035,0.0043,0.0038,0.0050,0.0026,0.0023,0.0023,0.0019,0.0024
6422,0.0,0.0082,0.0064,0.0179,0.0436,0.0301,0.0399,0.0371,0.0361,0.0467,0.0317,0.0274,0.0395,0.0463,0.0529,0.0487,0.0319,0.0382,0.0366,0.0299,0.0229,0.0220,0.0210,0.0220,0.0250,0.0269
6423,0.0,0.0092,0.0065,0.0058,0.0072,0.0076,0.0117,0.0083,0.0051,0.0092,0.0038,0.0039,0.0058,0.0092,0.0066,0.0075,0.0040,0.0182,0.0289,0.0032,0.0041,0.0036,0.0017,0.0026,0.0077,0.0033
6424,6.1,6.2194,4.6661,5.2522,7.2183,7.0556,7.9244,8.1465,6.5329,9.3154,7.6477,5.8044,4.9472,11.8091,9.0159,9.7076,9.0241,11.6486,13.2094,10.3068,13.5827,13.9132,1.4746,1.0705,4.4760,0.3710
6425,0.4,0.3916,0.2974,0.3324,0.4600,0.4568,0.5201,0.5405,0.4366,0.6345,0.5081,0.3852,0.3315,0.7947,0.6085,0.6604,0.6212,0.8109,0.9254,0.7247,0.8770,0.9077,0.0974,0.0715,0.3030,0.0252
6426,5.3,5.4007,4.0494,4.5369,6.3236,6.2888,7.1466,7.5109,6.1297,8.8712,7.4046,5.6049,4.8373,11.5428,8.7871,9.5654,9.0805,11.8847,13.7363,10.9072,14.6081,15.0073,1.5941,1.1619,4.8662,0.4004
6427,0.1,0.1891,1.2986,1.2237,0.5518,0.7091,1.1723,0.6699,0.3477,0.9964,0.2689,0.1722,0.3053,0.4989,0.7072,0.7219,0.3654,0.4356,0.6044,0.4400,0.3159,0.3747,0.2401,0.3555,1.0194,0.2313
6428,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6429,0.8,0.8371,0.6234,0.6957,0.9650,0.9565,1.0871,1.1313,0.9068,1.3035,1.0427,0.7952,0.6839,1.6320,1.2427,1.3417,1.2660,1.6674,1.9277,1.5173,1.8091,1.8764,0.2027,0.1492,0.6336,0.0527
6430,0.4,0.4743,3.2845,3.0645,1.3829,1.7352,2.9021,1.6708,0.8717,2.5773,0.7092,0.4597,0.8156,1.3322,1.8995,1.9347,0.9583,1.1346,1.5240,1.0672,0.7575,0.8684,0.5374,0.7836,2.2270,0.4960
6431,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6432,0.0,0.0007,0.0008,0.0008,0.0008,0.0012,0.0022,0.0014,0.0012,0.0010,0.0008,0.0010,0.0009,0.0012,0.0018,0.0011,0.0012,0.0010,0.0012,0.0011,0.0015,0.0008,0.0007,0.0007,0.0006,0.0007
6433,0.7,0.7637,0.5758,0.6481,0.9052,0.8893,1.0073,1.0551,0.8248,1.1714,1.0282,0.7903,0.6869,1.6584,1.2937,1.4154,1.3394,1.7577,2.0231,1.5853,2.0052,2.0559,0.2188,0.1615,0.6884,0.0573
6434,0.0,0.0063,0.0047,0.0052,0.0069,0.0067,0.0074,0.0075,0.0060,0.0086,0.0067,0.0050,0.0042,0.0097,0.0072,0.0076,0.0070,0.0090,0.0102,0.0078,0.0117,0.0120,0.0013,0.0009,0.0038,0.0003
6435,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6436,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6437,0.0,0.0289,0.0222,0.0624,0.1499,0.1017,0.1338,0.1220,0.1154,0.1482,0.0973,0.0826,0.1177,0.1352,0.1539,0.1420,0.0934,0.1127,0.1029,0.0812,0.0635,0.0606,0.0564,0.0585,0.0668,0.0717
6438,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6439,0.0,0.0023,0.0018,0.0049,0.0117,0.0081,0.0105,0.0097,0.0093,0.0124,0.0083,0.0069,0.0099,0.0113,0.0127,0.0118,0.0077,0.0092,0.0086,0.0067,0.0051,0.0049,0.0047,0.0049,0.0054,0.0059
6440,0.0,0.0043,0.0052,0.0052,0.0051,0.0078,0.0140,0.0089,0.0077,0.0066,0.0049,0.0061,0.0058,0.0077,0.0117,0.0073,0.0077,0.0061,0.0075,0.0069,0.0093,0.0052,0.0046,0.0045,0.0036,0.0045
6441,0.0,0.0035,0.0045,0.0046,0.0049,0.0081,0.0154,0.0105,0.0098,0.0092,0.0054,0.0072,0.0072,0.0097,0.0157,0.0099,0.0106,0.0091,0.0118,0.0109,0.0135,0.0070,0.0061,0.0058,0.0046,0.0055
6442,0.1,0.0683,0.3521,0.3290,0.1579,0.1967,0.3274,0.1915,0.1065,0.3012,0.0869,0.0595,0.1022,0.1683,0.2251,0.2258,0.1139,0.1699,0.2412,0.1178,0.0904,0.1003,0.0596,0.0869,0.2444,0.0589
6443,0.1,0.1775,1.2174,1.1517,0.5186,0.6653,1.0962,0.6257,0.3289,0.9546,0.2568,0.1605,0.2834,0.4604,0.6561,0.6526,0.3223,0.3699,0.4906,0.3425,0.2398,0.2746,0.1696,0.2509,0.7157,0.1605
6444,0.0,0.0016,0.0016,0.0017,0.0020,0.0027,0.0044,0.0034,0.0030,0.0032,0.0023,0.0024,0.0023,0.0039,0.0049,0.0037,0.0038,0.0039,0.0048,0.0042,0.0053,0.0037,0.0017,0.0016,0.0018,0.0015
6445,0.1,0.1231,0.0950,0.1093,0.1524,0.1504,0.1700,0.1752,0.1410,0.2038,0.1735,0.1330,0.1157,0.2797,0.2196,0.2410,0.2266,0.2938,0.3363,0.2625,0.3235,0.3294,0.0350,0.0256,0.1077,0.0089
6446,0.2,0.1958,1.3567,1.2702,0.5773,0.7367,1.2139,0.6989,0.3656,1.0721,0.2808,0.1791,0.3165,0.5157,0.7274,0.7355,0.3743,0.4415,0.6016,0.4367,0.2935,0.3344,0.2070,0.3057,0.8806,0.1981
6447,0.0,0.0082,0.0061,0.0172,0.0420,0.0286,0.0379,0.0348,0.0329,0.0427,0.0290,0.0261,0.0404,0.0501,0.0622,0.0604,0.0417,0.0517,0.0493,0.0404,0.0288,0.0283,0.0270,0.0284,0.0330,0.0361
6448,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6449,0.0,0.0110,0.0134,0.0129,0.0135,0.0214,0.0404,0.0265,0.0232,0.0206,0.0138,0.0172,0.0167,0.0217,0.0339,0.0206,0.0212,0.0172,0.0206,0.0179,0.0218,0.0113,0.0099,0.0094,0.0076,0.0090
6450,0.2,0.2423,0.1881,0.2195,0.3104,0.3074,0.3514,0.3651,0.2966,0.4309,0.3389,0.2599,0.2236,0.5358,0.4159,0.4533,0.4245,0.5554,0.6377,0.4960,0.6064,0.6219,0.0663,0.0483,0.2012,0.0165
6451,0.0,0.0002,0.0003,0.0003,0.0003,0.0006,0.0011,0.0007,0.0007,0.0006,0.0004,0.0005,0.0005,0.0007,0.0011,0.0007,0.0008,0.0006,0.0008,0.0008,0.0009,0.0005,0.0004,0.0004,0.0003,0.0004
6452,0.0,0.0113,0.0088,0.0097,0.0131,0.0130,0.0149,0.0158,0.0131,0.0198,0.0266,0.0212,0.0191,0.0471,0.0365,0.0391,0.0360,0.0457,0.0511,0.0389,0.0501,0.0511,0.0054,0.0040,0.0171,0.0014
6453,0.1,0.0529,0.0399,0.0442,0.0598,0.0585,0.0655,0.0677,0.0551,0.0804,0.0695,0.0526,0.0451,0.1078,0.0820,0.0881,0.0827,0.1103,0.1266,0.0999,0.1277,0.1300,0.0138,0.0101,0.0422,0.0035
6454,1.3,1.2905,0.9734,1.0960,1.5303,1.5030,1.7023,1.7828,1.3934,1.9781,1.6661,1.2805,1.1136,2.6892,2.0997,2.2984,2.1749,2.8546,3.2864,2.5753,3.2013,3.2824,0.3495,0.2580,1.0999,0.0916
6455,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6456,0.0,0.0032,0.0044,0.0046,0.0049,0.0080,0.0152,0.0099,0.0087,0.0078,0.0058,0.0072,0.0068,0.0088,0.0134,0.0080,0.0081,0.0066,0.0080,0.0071,0.0090,0.0046,0.0042,0.0040,0.0033,0.0042
6457,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6458,21.9,22.0651,16.4472,18.0256,24.4095,23.8237,26.7045,27.4014,21.9475,31.4437,26.3103,20.1053,17.2342,41.0273,31.0026,32.6100,29.8059,37.9547,42.5908,32.8030,43.3102,44.5415,4.7708,3.4930,14.7877,1.2246
6459,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6460,0.0,0.0036,0.0044,0.0041,0.0038,0.0061,0.0098,0.0056,0.0049,0.0040,0.0028,0.0033,0.0031,0.0037,0.0055,0.0031,0.0031,0.0023,0.0029,0.0023,0.0032,0.0016,0.0013,0.0013,0.0010,0.0013
6461,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6462,0.1,0.1369,0.1045,0.1179,0.1626,0.1592,0.1803,0.1845,0.1457,0.2110,0.1781,0.1348,0.1160,0.2779,0.2110,0.2257,0.2094,0.2675,0.3008,0.2308,0.2950,0.2993,0.0312,0.0224,0.0920,0.0075
6463,0.1,0.0565,0.0420,0.0463,0.0622,0.0601,0.0661,0.0676,0.0543,0.0771,0.0616,0.0459,0.0384,0.0901,0.0666,0.0705,0.0651,0.0833,0.0940,0.0720,0.0918,0.0940,0.0099,0.0072,0.0299,0.0024
6464,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6465,0.3,0.3400,0.2676,0.3061,0.4344,0.4274,0.4837,0.5005,0.4039,0.5832,0.4797,0.3617,0.3137,0.7474,0.5737,0.6245,0.5817,0.7554,0.8657,0.6749,0.8424,0.8467,0.0896,0.0646,0.2659,0.0217
6466,0.1,0.0968,0.0725,0.0808,0.1092,0.1052,0.1165,0.1189,0.0957,0.1375,0.1264,0.0957,0.0816,0.1943,0.1462,0.1553,0.1435,0.1827,0.2044,0.1559,0.2039,0.2081,0.0220,0.0160,0.0665,0.0055
6467,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6468,0.0,0.0040,0.0030,0.0083,0.0199,0.0133,0.0174,0.0156,0.0146,0.0182,0.0123,0.0102,0.0145,0.0165,0.0185,0.0168,0.0110,0.0129,0.0117,0.0091,0.0068,0.0065,0.0061,0.0064,0.0073,0.0079
6469,0.0,0.0500,0.0375,0.0418,0.0565,0.0544,0.0602,0.0615,0.0495,0.0711,0.0785,0.0595,0.0507,0.1207,0.0908,0.0965,0.0891,0.1135,0.1270,0.0969,0.1255,0.1281,0.0136,0.0099,0.0409,0.0034
6470,0.1,0.0951,0.1320,0.1378,0.1486,0.2418,0.4591,0.2997,0.2621,0.2361,0.1918,0.2384,0.2232,0.2883,0.4406,0.2630,0.2671,0.2161,0.2620,0.2331,0.3136,0.1626,0.1463,0.1408,0.1167,0.1473
6471,0.4,0.4243,0.3154,0.3481,0.4671,0.4515,0.4965,0.5081,0.4078,0.5797,0.4597,0.3426,0.2862,0.6722,0.4968,0.5256,0.4854,0.6215,0.7010,0.5370,0.6920,0.7087,0.0749,0.0544,0.2256,0.0183
6472,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6473,0.0,0.0013,0.0009,0.0008,0.0010,0.0011,0.0017,0.0012,0.0007,0.0014,0.0006,0.0005,0.0008,0.0013,0.0010,0.0011,0.0006,0.0027,0.0043,0.0005,0.0007,0.0006,0.0003,0.0004,0.0012,0.0005
6474,0.0,0.0029,0.0022,0.0024,0.0032,0.0031,0.0034,0.0035,0.0027,0.0039,0.0032,0.0023,0.0020,0.0046,0.0033,0.0035,0.0033,0.0042,0.0046,0.0036,0.0047,0.0048,0.0005,0.0004,0.0015,0.0001
6475,0.0,0.0584,0.4030,0.3781,0.1704,0.2167,0.3605,0.2031,0.1051,0.2998,0.0801,0.0512,0.0900,0.1462,0.2068,0.2097,0.1063,0.1262,0.1716,0.1237,0.0925,0.1078,0.0681,0.1004,0.2860,0.0642
6476,0.0,0.0365,0.2503,0.2343,0.1049,0.1324,0.2217,0.1272,0.0695,0.2056,0.0565,0.0362,0.0641,0.1063,0.1530,0.1515,0.0758,0.0864,0.1139,0.0798,0.0585,0.0669,0.0408,0.0591,0.1658,0.0370
6477,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6478,0.0,0.0001,0.0002,0.0002,0.0002,0.0003,0.0006,0.0003,0.0003,0.0003,0.0002,0.0003,0.0002,0.0003,0.0004,0.0002,0.0002,0.0002,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,0.0001,0.0001
6479,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6480,0.0,0.0065,0.0090,0.0094,0.0101,0.0165,0.0312,0.0204,0.0178,0.0161,0.0130,0.0162,0.0152,0.0196,0.0299,0.0179,0.0181,0.0147,0.0178,0.0158,0.0201,0.0104,0.0094,0.0090,0.0075,0.0094
6481,0.0,0.0049,0.0068,0.0071,0.0077,0.0125,0.0237,0.0155,0.0135,0.0122,0.0093,0.0115,0.0108,0.0139,0.0213,0.0127,0.0129,0.0105,0.0127,0.0113,0.0142,0.0074,0.0066,0.0064,0.0053,0.0067
6482,0.0,0.0040,0.0030,0.0033,0.0044,0.0043,0.0046,0.0048,0.0037,0.0054,0.0045,0.0032,0.0027,0.0063,0.0046,0.0048,0.0045,0.0058,0.0064,0.0049,0.0065,0.0066,0.0007,0.0005,0.0021,0.0002
6483,15.3,15.5924,11.6103,13.0378,17.7980,17.4146,19.5469,20.1495,16.2359,23.5057,18.4231,14.0833,12.2533,29.6587,23.6246,25.9543,24.6726,32.5993,37.6255,29.3388,34.2720,35.0241,3.7392,2.7506,11.7115,0.9765
6484,1.8,1.8525,1.4414,1.6838,2.3784,2.3637,2.7057,2.8380,2.3344,3.4342,2.5886,2.0103,1.7580,4.2595,3.3749,3.7401,3.5767,4.7538,5.5155,4.3469,5.0480,5.2375,0.5620,0.4121,1.7485,0.1451
6485,1.4,1.4827,1.1509,1.3430,1.8995,1.8810,2.1507,2.2341,1.8149,2.6368,2.1268,1.6308,1.4028,3.3620,2.6101,2.8444,2.6635,3.4850,4.0018,3.1125,3.7974,3.8947,0.4149,0.3022,1.2601,0.1035
6486,0.0,0.0008,0.0006,0.0007,0.0009,0.0009,0.0010,0.0010,0.0008,0.0012,0.0010,0.0007,0.0006,0.0014,0.0011,0.0011,0.0010,0.0013,0.0015,0.0011,0.0014,0.0014,0.0001,0.0001,0.0004,0.0000
6487,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0002,0.0002,0.0002,0.0003,0.0002,0.0002,0.0002,0.0003,0.0002,0.0004,0.0002,0.0002,0.0002,0.0001,0.0001
6488,0.0,0.0019,0.0133,0.0125,0.0056,0.0071,0.0118,0.0068,0.0037,0.0110,0.0030,0.0019,0.0034,0.0057,0.0082,0.0081,0.0040,0.0046,0.0061,0.0043,0.0031,0.0036,0.0022,0.0032,0.0088,0.0020
