uniqid_huc10,malat_high1992_huc10,malat_high1997_huc10,malat_high2002_huc10,malat_high2007_huc10,malat_high2012_huc10,malat_low1992_huc10,malat_low1997_huc10,malat_low2002_huc10,malat_low2007_huc10,malat_low2012_huc10
14306,0.0000,0.2452,0.1132,0.0000,0.0000,0.0000,0.2194,0.0113,0.0000,0.0000
14307,0.0008,0.0057,0.0010,0.0000,0.0000,0.0008,0.0000,0.0002,0.0000,0.0000
14308,0.0000,0.0160,0.0082,0.0000,0.0000,0.0000,0.0013,0.0005,0.0000,0.0000
14309,0.0000,0.0095,0.0038,0.0000,0.0000,0.0000,0.0080,0.0030,0.0000,0.0000
14310,0.0001,0.0098,0.0040,0.0000,0.0000,0.0001,0.0000,0.0007,0.0000,0.0000
14311,0.0270,0.1302,0.0088,0.1500,0.0623,0.0269,0.0000,0.0055,0.0000,0.0000
14312,0.0003,0.0400,0.0056,0.0019,0.0003,0.0001,0.0000,0.0012,0.0000,0.0000
14313,0.0001,0.0060,0.0010,0.0000,0.0000,0.0001,0.0000,0.0003,0.0000,0.0000
14314,0.0000,0.0024,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14315,0.0002,0.0383,0.0050,0.0010,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000
14316,0.0039,0.1995,0.0145,0.0529,0.0075,0.0039,0.0000,0.0145,0.0000,0.0000
14317,0.0000,0.0015,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14318,0.0000,0.0026,0.0012,0.0000,0.0000,0.0000,0.0009,0.0001,0.0000,0.0000
14319,0.0000,0.0001,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14320,0.0001,0.0064,0.0007,0.0001,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000
14321,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14322,0.0009,0.3112,0.0182,0.0543,0.0636,0.0007,0.0001,0.0144,0.0000,0.0000
14323,0.0000,0.0428,0.0291,0.0000,0.0000,0.0000,0.0428,0.0000,0.0000,0.0000
14324,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14325,0.0240,0.5160,0.0044,0.1660,0.1793,0.0000,0.0010,0.0000,0.0283,0.0000
14326,0.0002,0.0463,0.0042,0.0136,0.0064,0.0001,0.0000,0.0023,0.0000,0.0000
14327,0.0000,0.0114,0.0060,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000,0.0000
14328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14329,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14330,0.0000,0.0222,0.0179,0.0000,0.0000,0.0000,0.0221,0.0000,0.0000,0.0000
14331,0.0000,0.0067,0.0038,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000,0.0000
14332,0.0000,0.0507,0.0294,0.0000,0.0000,0.0000,0.0092,0.0000,0.0000,0.0000
14333,0.0564,0.2208,0.0186,0.1527,0.0351,0.0020,0.0021,0.0003,0.0048,0.0000
14334,0.0020,0.0077,0.0044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14335,0.0000,0.0089,0.0060,0.0000,0.0000,0.0000,0.0032,0.0002,0.0000,0.0000
14336,0.0564,0.2447,0.0087,0.0857,0.1568,0.0564,0.0000,0.0087,0.0000,0.0000
14337,0.0001,0.0189,0.0005,0.0003,0.0003,0.0000,0.0000,0.0001,0.0003,0.0000
14338,0.0004,0.1017,0.0020,0.0012,0.0054,0.0004,0.0009,0.0000,0.0012,0.0054
14339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14341,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14342,0.0001,0.0285,0.0008,0.0005,0.0012,0.0000,0.0003,0.0001,0.0005,0.0011
14343,0.0000,0.0000,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000
14344,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14346,0.0000,0.0002,0.0060,0.0028,0.0020,0.0000,0.0002,0.0030,0.0027,0.0000
14347,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14348,0.0000,0.0130,0.0017,0.0007,0.0034,0.0000,0.0006,0.0000,0.0007,0.0034
14349,0.0007,0.1942,0.0024,0.0015,0.0016,0.0007,0.0008,0.0000,0.0014,0.0016
14350,0.0000,0.0029,0.0001,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
14351,0.0001,0.0338,0.0007,0.0010,0.0013,0.0001,0.0004,0.0000,0.0010,0.0013
14352,0.0003,0.0492,0.0021,0.0022,0.0040,0.0003,0.0008,0.0000,0.0020,0.0040
14353,0.0000,0.0001,0.0029,0.0027,0.0035,0.0000,0.0001,0.0009,0.0026,0.0000
14354,0.0000,0.0000,0.0000,0.0001,0.0002,0.0000,0.0000,0.0000,0.0001,0.0002
14355,0.0003,0.0777,0.0010,0.0008,0.0006,0.0003,0.0007,0.0000,0.0008,0.0006
14356,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14357,0.0000,0.0000,0.0002,0.0002,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000
14358,0.0000,0.0098,0.0006,0.0000,0.0016,0.0000,0.0000,0.0006,0.0000,0.0000
14359,0.0000,0.0012,0.0007,0.0015,0.0097,0.0000,0.0002,0.0007,0.0000,0.0097
14360,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14361,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14362,0.0000,0.0006,0.0004,0.0008,0.0053,0.0000,0.0001,0.0004,0.0000,0.0053
14363,0.0002,0.0601,0.0012,0.0021,0.0140,0.0002,0.0004,0.0010,0.0002,0.0140
14364,0.0000,0.0001,0.0020,0.0032,0.0006,0.0000,0.0001,0.0000,0.0030,0.0000
14365,0.0000,0.0000,0.0050,0.0003,0.0004,0.0000,0.0000,0.0000,0.0003,0.0000
14366,0.0000,0.0010,0.0007,0.0013,0.0089,0.0000,0.0002,0.0007,0.0000,0.0089
14367,0.0000,0.0001,0.0156,0.0007,0.0006,0.0000,0.0001,0.0000,0.0007,0.0000
14368,0.0000,0.0000,0.0065,0.0004,0.0003,0.0000,0.0000,0.0000,0.0004,0.0000
14369,0.0001,0.0168,0.0003,0.0011,0.0026,0.0001,0.0003,0.0000,0.0010,0.0026
14370,0.0000,0.0000,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14371,0.0000,0.0000,0.0003,0.0005,0.0002,0.0000,0.0000,0.0000,0.0005,0.0000
14372,0.0000,0.0000,0.0006,0.0009,0.0002,0.0000,0.0000,0.0000,0.0009,0.0000
14373,0.0036,0.9602,0.0038,0.0035,0.0064,0.0036,0.0028,0.0000,0.0034,0.0064
14374,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000
14375,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14376,0.0000,0.0001,0.0018,0.0018,0.0004,0.0000,0.0001,0.0003,0.0017,0.0000
14377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14378,0.0000,0.0004,0.0004,0.0007,0.0012,0.0000,0.0000,0.0004,0.0003,0.0012
14379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14380,0.0001,0.0163,0.0003,0.0011,0.0025,0.0001,0.0003,0.0000,0.0010,0.0025
14381,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000
14382,0.0000,0.0017,0.0019,0.0025,0.0023,0.0000,0.0002,0.0019,0.0000,0.0023
14383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14384,0.0000,0.0000,0.0006,0.0011,0.0005,0.0000,0.0000,0.0000,0.0010,0.0000
14385,0.0000,0.0002,0.0040,0.0037,0.0013,0.0000,0.0002,0.0009,0.0035,0.0000
14386,0.0000,0.0000,0.0004,0.0003,0.0003,0.0000,0.0000,0.0000,0.0003,0.0000
14387,0.0000,0.0001,0.0015,0.0012,0.0006,0.0000,0.0001,0.0002,0.0011,0.0000
14388,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14389,0.0002,0.0246,0.0011,0.0012,0.0021,0.0002,0.0004,0.0000,0.0011,0.0021
14390,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14392,0.0000,0.0000,0.0004,0.0003,0.0008,0.0000,0.0000,0.0000,0.0003,0.0000
14393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14394,0.0001,0.0236,0.0006,0.0004,0.0006,0.0000,0.0000,0.0001,0.0004,0.0000
14395,0.0000,0.0001,0.0020,0.0021,0.0014,0.0000,0.0001,0.0001,0.0020,0.0000
14396,0.0000,0.0002,0.0002,0.0002,0.0002,0.0000,0.0000,0.0002,0.0000,0.0002
14397,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14398,0.0000,0.0000,0.0007,0.0011,0.0002,0.0000,0.0000,0.0000,0.0011,0.0000
14399,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14400,0.0000,0.0004,0.0005,0.0007,0.0008,0.0000,0.0000,0.0005,0.0001,0.0008
14401,0.0000,0.0000,0.0021,0.0009,0.0013,0.0000,0.0000,0.0010,0.0009,0.0000
14402,0.0000,0.0005,0.0004,0.0015,0.0040,0.0000,0.0000,0.0004,0.0014,0.0040
14403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14404,0.0000,0.0001,0.0013,0.0019,0.0008,0.0000,0.0001,0.0000,0.0019,0.0000
14405,0.0000,0.0000,0.0009,0.0003,0.0005,0.0000,0.0000,0.0006,0.0003,0.0000
14406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14407,0.0000,0.0002,0.0002,0.0004,0.0001,0.0000,0.0000,0.0002,0.0004,0.0001
14408,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14409,0.0000,0.0001,0.0146,0.0006,0.0006,0.0000,0.0001,0.0000,0.0006,0.0000
14410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14411,0.0000,0.0001,0.0075,0.0018,0.0017,0.0000,0.0001,0.0061,0.0016,0.0000
14412,0.0000,0.0000,0.0000,0.0001,0.0004,0.0000,0.0000,0.0000,0.0001,0.0004
14413,0.0000,0.0144,0.0003,0.0004,0.0020,0.0000,0.0002,0.0000,0.0004,0.0020
14414,0.0003,0.0777,0.0022,0.0019,0.0016,0.0000,0.0001,0.0002,0.0019,0.0000
14415,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14416,0.0011,0.2937,0.0014,0.0014,0.0032,0.0011,0.0009,0.0002,0.0010,0.0032
14417,0.0004,0.0912,0.0009,0.0014,0.0034,0.0004,0.0007,0.0001,0.0011,0.0034
14418,0.0000,0.0004,0.0003,0.0006,0.0036,0.0000,0.0001,0.0003,0.0000,0.0036
14419,0.0000,0.0000,0.0004,0.0007,0.0004,0.0000,0.0000,0.0000,0.0007,0.0000
14420,0.0000,0.0001,0.0089,0.0008,0.0012,0.0000,0.0001,0.0000,0.0008,0.0000
14421,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14422,0.0000,0.0001,0.0027,0.0026,0.0033,0.0000,0.0001,0.0008,0.0025,0.0000
14423,0.0000,0.0002,0.0413,0.0018,0.0017,0.0000,0.0002,0.0000,0.0018,0.0000
14424,0.0003,0.0786,0.0016,0.0018,0.0011,0.0000,0.0002,0.0001,0.0018,0.0000
14425,0.0001,0.0292,0.0017,0.0013,0.0005,0.0000,0.0002,0.0003,0.0012,0.0000
14426,0.0000,0.0000,0.0016,0.0032,0.0015,0.0000,0.0000,0.0000,0.0030,0.0000
14427,0.0002,0.0432,0.0009,0.0010,0.0006,0.0000,0.0001,0.0001,0.0009,0.0000
14428,0.0000,0.0003,0.0070,0.0045,0.0023,0.0000,0.0003,0.0020,0.0043,0.0000
14429,0.0000,0.0000,0.0005,0.0007,0.0001,0.0000,0.0000,0.0000,0.0007,0.0000
14430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14431,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14432,0.0003,0.0767,0.0016,0.0017,0.0011,0.0000,0.0002,0.0001,0.0017,0.0000
14433,0.0000,0.0001,0.0315,0.0013,0.0021,0.0000,0.0001,0.0302,0.0013,0.0000
14434,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14435,0.0027,0.7222,0.0028,0.0026,0.0047,0.0027,0.0021,0.0000,0.0025,0.0047
14436,0.0001,0.0169,0.0003,0.0002,0.0005,0.0000,0.0000,0.0001,0.0002,0.0000
14437,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14438,0.0001,0.0198,0.0021,0.0019,0.0020,0.0000,0.0002,0.0006,0.0018,0.0000
14439,0.0000,0.0045,0.0006,0.0002,0.0012,0.0000,0.0002,0.0000,0.0002,0.0012
14440,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14441,0.0000,0.0013,0.0008,0.0017,0.0113,0.0000,0.0003,0.0008,0.0000,0.0113
14442,0.0000,0.0000,0.0010,0.0019,0.0009,0.0000,0.0000,0.0000,0.0018,0.0000
14443,0.0005,0.0539,0.0019,0.0036,0.0074,0.0005,0.0021,0.0000,0.0035,0.0074
14444,0.0001,0.0145,0.0008,0.0007,0.0030,0.0001,0.0004,0.0000,0.0007,0.0030
14445,0.0000,0.0001,0.0001,0.0002,0.0005,0.0000,0.0000,0.0001,0.0002,0.0005
14446,0.0000,0.0000,0.0028,0.0011,0.0017,0.0000,0.0000,0.0017,0.0010,0.0000
14447,0.0000,0.0000,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0001,0.0000
14448,0.0000,0.0004,0.0004,0.0005,0.0012,0.0000,0.0000,0.0004,0.0000,0.0012
14449,0.0000,0.0000,0.0016,0.0001,0.0002,0.0000,0.0000,0.0000,0.0001,0.0000
14450,0.0000,0.0088,0.0005,0.0000,0.0034,0.0000,0.0000,0.0005,0.0000,0.0020
14451,0.0001,0.0182,0.0007,0.0007,0.0013,0.0001,0.0003,0.0000,0.0007,0.0013
14452,0.0000,0.0000,0.0003,0.0005,0.0001,0.0000,0.0000,0.0000,0.0005,0.0000
14453,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14454,0.0000,0.0001,0.0010,0.0006,0.0006,0.0000,0.0001,0.0000,0.0006,0.0000
14455,0.0000,0.0063,0.0002,0.0002,0.0009,0.0000,0.0001,0.0000,0.0002,0.0009
14456,0.0002,0.0437,0.0009,0.0010,0.0006,0.0000,0.0001,0.0001,0.0010,0.0000
14457,0.0002,0.0484,0.0012,0.0008,0.0014,0.0001,0.0003,0.0003,0.0007,0.0012
14458,0.0007,0.1691,0.0043,0.0032,0.0015,0.0001,0.0006,0.0006,0.0031,0.0000
14459,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14460,0.0000,0.0001,0.0022,0.0008,0.0008,0.0000,0.0001,0.0000,0.0008,0.0000
14461,0.0000,0.0000,0.0000,0.0000,0.0012,0.0000,0.0000,0.0000,0.0000,0.0012
14462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14464,0.0003,0.0657,0.0009,0.0007,0.0005,0.0003,0.0005,0.0000,0.0006,0.0005
14465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14466,0.0003,0.0823,0.0020,0.0013,0.0023,0.0002,0.0005,0.0006,0.0012,0.0021
14467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14468,0.0000,0.0000,0.0038,0.0002,0.0002,0.0000,0.0000,0.0000,0.0002,0.0000
14469,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14470,0.0001,0.0162,0.0003,0.0011,0.0025,0.0001,0.0003,0.0000,0.0010,0.0025
14471,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14472,0.0000,0.0005,0.0004,0.0014,0.0038,0.0000,0.0000,0.0004,0.0014,0.0038
14473,0.0000,0.0010,0.0001,0.0000,0.0002,0.0000,0.0000,0.0001,0.0000,0.0000
14474,0.0000,0.0057,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000
14475,0.0001,0.0230,0.0004,0.0007,0.0008,0.0001,0.0002,0.0000,0.0007,0.0008
14476,0.0000,0.0019,0.0328,0.0006,0.0014,0.0000,0.0000,0.0322,0.0006,0.0000
14477,0.0001,0.0308,0.0004,0.0003,0.0002,0.0001,0.0002,0.0000,0.0003,0.0002
14478,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14479,0.0000,0.0000,0.0006,0.0010,0.0002,0.0000,0.0000,0.0000,0.0009,0.0000
14480,0.0000,0.0013,0.0001,0.0000,0.0002,0.0000,0.0000,0.0001,0.0000,0.0000
14481,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14482,0.0000,0.0000,0.0006,0.0003,0.0004,0.0000,0.0000,0.0003,0.0002,0.0000
14483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14484,0.0001,0.0257,0.0034,0.0014,0.0068,0.0001,0.0011,0.0000,0.0013,0.0068
14485,0.0000,0.0042,0.0001,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
14486,0.0000,0.0000,0.0007,0.0013,0.0006,0.0000,0.0000,0.0000,0.0013,0.0000
14487,0.0000,0.0000,0.0164,0.0003,0.0007,0.0000,0.0000,0.0161,0.0003,0.0000
14488,0.0001,0.0264,0.0035,0.0014,0.0069,0.0001,0.0011,0.0000,0.0014,0.0069
14489,0.0003,0.0821,0.0017,0.0019,0.0012,0.0000,0.0002,0.0001,0.0018,0.0000
14490,0.0000,0.0000,0.0135,0.0002,0.0006,0.0000,0.0000,0.0132,0.0002,0.0000
14491,0.0000,0.0001,0.0006,0.0005,0.0011,0.0000,0.0001,0.0000,0.0005,0.0000
14492,0.0000,0.0003,0.0004,0.0008,0.0026,0.0000,0.0000,0.0004,0.0008,0.0026
14493,0.0000,0.0000,0.0018,0.0035,0.0017,0.0000,0.0000,0.0000,0.0034,0.0000
14494,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14495,0.0001,0.0134,0.0003,0.0009,0.0020,0.0001,0.0002,0.0000,0.0008,0.0020
14496,0.0000,0.0177,0.0023,0.0009,0.0046,0.0000,0.0007,0.0000,0.0009,0.0046
14497,0.0000,0.0015,0.0017,0.0022,0.0020,0.0000,0.0001,0.0017,0.0000,0.0020
14498,0.0001,0.0142,0.0003,0.0010,0.0022,0.0001,0.0002,0.0000,0.0009,0.0022
14499,0.0001,0.0122,0.0095,0.0008,0.0014,0.0000,0.0000,0.0088,0.0008,0.0000
14500,0.0000,0.0002,0.0291,0.0015,0.0017,0.0000,0.0002,0.0000,0.0015,0.0000
14501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14502,0.0000,0.0012,0.0013,0.0028,0.0087,0.0000,0.0000,0.0013,0.0027,0.0087
14503,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14504,0.0001,0.0169,0.0003,0.0005,0.0011,0.0001,0.0002,0.0000,0.0004,0.0011
14505,0.0001,0.0372,0.0029,0.0012,0.0059,0.0001,0.0010,0.0000,0.0012,0.0059
14506,0.0006,0.1486,0.0025,0.0016,0.0015,0.0001,0.0003,0.0003,0.0016,0.0000
14507,0.0000,0.0001,0.0106,0.0009,0.0006,0.0000,0.0001,0.0000,0.0009,0.0000
14508,0.0000,0.0000,0.0020,0.0039,0.0019,0.0000,0.0000,0.0000,0.0038,0.0000
14509,0.0000,0.0001,0.0001,0.0002,0.0002,0.0000,0.0000,0.0001,0.0000,0.0002
14510,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14512,0.0000,0.0003,0.0003,0.0009,0.0026,0.0000,0.0000,0.0003,0.0009,0.0026
14513,0.0000,0.0006,0.1038,0.0047,0.0043,0.0000,0.0006,0.0000,0.0045,0.0000
14514,0.0000,0.0000,0.0157,0.0004,0.0007,0.0000,0.0000,0.0153,0.0004,0.0000
14515,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14516,0.0000,0.0000,0.0000,0.0001,0.0002,0.0000,0.0000,0.0000,0.0001,0.0002
14517,0.0005,0.0552,0.0022,0.0041,0.0086,0.0005,0.0022,0.0000,0.0039,0.0086
14518,0.0000,0.0090,0.0002,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000
14519,0.0000,0.0032,0.0002,0.0000,0.0005,0.0000,0.0000,0.0002,0.0000,0.0000
14520,0.0000,0.0001,0.0019,0.0016,0.0014,0.0000,0.0001,0.0004,0.0015,0.0000
14521,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14522,0.0002,0.0448,0.0010,0.0011,0.0007,0.0001,0.0002,0.0000,0.0011,0.0004
14523,0.0000,0.0002,0.0001,0.0003,0.0012,0.0000,0.0000,0.0001,0.0000,0.0012
14524,0.0000,0.0001,0.0014,0.0018,0.0010,0.0000,0.0001,0.0002,0.0017,0.0000
14525,0.0000,0.0006,0.0005,0.0018,0.0048,0.0000,0.0000,0.0005,0.0018,0.0048
14526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14527,0.0000,0.0012,0.0014,0.0018,0.0017,0.0000,0.0001,0.0014,0.0000,0.0017
14528,0.0002,0.0727,0.0013,0.0022,0.0026,0.0002,0.0007,0.0000,0.0022,0.0026
14529,0.0000,0.0001,0.0013,0.0012,0.0016,0.0000,0.0001,0.0004,0.0012,0.0000
14530,0.0000,0.0010,0.0011,0.0023,0.0071,0.0000,0.0000,0.0011,0.0022,0.0071
14531,0.0004,0.1138,0.0024,0.0024,0.0017,0.0001,0.0003,0.0002,0.0023,0.0000
14532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14534,0.0002,0.0319,0.0011,0.0012,0.0021,0.0002,0.0005,0.0000,0.0011,0.0021
14535,0.0000,0.0000,0.0008,0.0013,0.0003,0.0000,0.0000,0.0000,0.0013,0.0000
14536,0.0000,0.0000,0.0009,0.0017,0.0008,0.0000,0.0000,0.0000,0.0016,0.0000
14537,0.0001,0.0173,0.0003,0.0001,0.0001,0.0000,0.0000,0.0002,0.0001,0.0000
14538,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14539,0.0001,0.0144,0.0009,0.0000,0.0028,0.0000,0.0000,0.0009,0.0000,0.0004
14540,0.0005,0.1285,0.0026,0.0029,0.0018,0.0001,0.0004,0.0002,0.0028,0.0000
14541,0.0000,0.0001,0.0017,0.0017,0.0021,0.0000,0.0001,0.0005,0.0016,0.0000
14542,0.0000,0.0000,0.0011,0.0022,0.0010,0.0000,0.0000,0.0000,0.0021,0.0000
14543,0.0000,0.0001,0.0370,0.0012,0.0020,0.0000,0.0001,0.0359,0.0011,0.0000
14544,0.0000,0.0002,0.0002,0.0007,0.0019,0.0000,0.0000,0.0002,0.0007,0.0019
14545,0.0000,0.0001,0.0000,0.0001,0.0004,0.0000,0.0000,0.0000,0.0001,0.0004
14546,0.0000,0.0013,0.0014,0.0028,0.0088,0.0000,0.0000,0.0014,0.0027,0.0088
14547,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14548,0.0002,0.0627,0.0042,0.0026,0.0014,0.0002,0.0007,0.0000,0.0026,0.0011
14549,0.0000,0.0001,0.0149,0.0006,0.0006,0.0000,0.0001,0.0000,0.0006,0.0000
14550,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000
14551,0.0000,0.0001,0.0035,0.0047,0.0027,0.0000,0.0001,0.0004,0.0045,0.0000
14552,0.0000,0.0002,0.0022,0.0005,0.0030,0.0000,0.0002,0.0000,0.0005,0.0000
14553,0.0000,0.0012,0.0002,0.0000,0.0002,0.0000,0.0000,0.0002,0.0000,0.0000
14554,0.0000,0.0000,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000
14555,0.0005,0.0862,0.0033,0.0034,0.0062,0.0005,0.0014,0.0000,0.0033,0.0062
14556,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0002
14557,0.0000,0.0004,0.0694,0.0030,0.0027,0.0000,0.0004,0.0000,0.0029,0.0000
14558,0.0000,0.0000,0.0003,0.0005,0.0001,0.0000,0.0000,0.0000,0.0005,0.0000
14559,0.0000,0.0153,0.0003,0.0000,0.0001,0.0000,0.0000,0.0002,0.0000,0.0000
14560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14561,0.0000,0.0000,0.0006,0.0011,0.0005,0.0000,0.0000,0.0000,0.0010,0.0000
14562,0.0000,0.0001,0.0002,0.0003,0.0010,0.0000,0.0000,0.0002,0.0003,0.0010
14563,0.0000,0.0000,0.0020,0.0002,0.0003,0.0000,0.0000,0.0000,0.0002,0.0000
14564,0.0000,0.0014,0.0009,0.0017,0.0116,0.0000,0.0003,0.0009,0.0000,0.0116
14565,0.0000,0.0002,0.0040,0.0032,0.0025,0.0000,0.0002,0.0008,0.0031,0.0000
14566,0.0000,0.0001,0.0016,0.0010,0.0010,0.0000,0.0001,0.0000,0.0010,0.0000
